Grid_Number,train_station
26,0.0
27,0.0
28,0.0
29,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,1.0
52,1.0
58,1.0
59,1.0
65,0.0
66,0.0
67,0.0
68,1.0
69,1.0
70,2.0
71,1.0
72,1.0
77,1.0
78,1.0
79,1.0
80,2.0
81,1.0
82,1.0
83,1.0
84,1.0
85,0.0
86,1.0
87,2.0
88,1.0
89,3.0
90,1.0
91,1.0
96,0.0
97,1.0
98,1.0
99,1.0
102,1.0
103,1.0
104,1.0
105,1.0
106,2.0
107,1.0
108,3.0
110,1.0
116,2.0
117,1.0
120,1.0
121,2.0
122,2.0
123,2.0
124,2.0
125,1.0
126,2.0
127,3.0
128,1.0
135,0.0
141,1.0
142,1.0
143,2.0
145,1.0
147,1.0
148,2.0
149,1.0
153,1.0
154,2.0
155,1.0
160,2.0
161,1.0
162,1.0
164,2.0
165,1.0
166,1.0
167,3.0
168,1.0
169,1.0
172,1.0
173,1.0
174,1.0
175,2.0
179,1.0
180,1.0
181,1.0
182,1.0
183,2.0
184,1.0
185,1.0
186,2.0
187,2.0
188,1.0
197,2.0
198,2.0
199,2.0
200,1.0
201,2.0
202,2.0
203,1.0
204,1.0
205,3.0
206,2.0
207,1.0
217,1.0
218,3.0
219,2.0
220,2.0
221,4.0
222,5.0
223,2.0
224,3.0
225,2.0
226,3.0
241,2.0
242,1.0
243,2.0
244,2.0
245,2.0
260,1.0
261,2.0
262,2.0
263,1.0
264,1.0
