Grid_Number,hospital
26,0.3402172235304051
27,0.5164943619539524
28,0.23769036206885155
29,0.3770737309892028
45,0.08873359392253999
46,0.13848284706731195
47,0.05658290195287945
48,0.03180877986074802
49,0.098074460953173
50,0.423213911011059
51,0.2690752180714264
52,0.06497766203455181
58,0.13489164900748196
59,0.08025799384003844
65,0.4849167100861134
66,0.3276198509913983
67,0.038718142199277335
68,0.18877267844398946
69,0.22182404398511926
70,0.08396685321553103
71,0.03444002382020432
72,0.4992567494225346
77,0.08177791902499851
78,0.22731958113702103
79,0.030458137223423037
80,0.02572176536030697
81,0.09140171905916056
82,0.10074961866592162
83,0.021644923391203937
84,0.2736303475722824
85,0.2765016686160223
86,0.2186047056669558
87,0.03953702794613745
88,0.20878167151967092
89,0.013967620055599657
90,0.046608527593202484
91,0.1461672117966943
96,0.1970590943330639
97,0.15947051581217078
98,0.3488164120685983
99,0.08926242943497442
102,0.2908356246497216
103,0.1879744207841048
104,0.18619406284696227
105,0.13931283465327265
106,0.09726649159931024
107,0.011674357501671404
108,0.12517702784863036
110,0.2437430302048495
116,0.004162770409637794
117,0.3607680514843045
120,0.3225071160499716
121,0.05632082453461415
122,0.30481480932572164
123,0.2514676983288196
124,0.25680334849399994
125,0.3021410042275972
126,0.21994542122253846
127,0.04570557358870357
128,0.003272796345475079
135,0.6543313336889862
141,0.10972017557583494
142,0.030894455870599143
143,0.04871133923089168
145,0.12953238717588827
147,0.19603713310000245
148,0.32712713545523764
149,0.11145942822110587
153,0.16447409296436402
154,0.2712380961246101
155,0.13808898248937104
160,0.1547959103177334
161,0.20513190691365984
162,0.19180491190457852
164,0.11175483933045692
165,0.12264564197098668
166,0.08976128534263071
167,0.16458907700021175
168,0.08825988687657793
169,0.4293292078073865
172,0.14564392408245305
173,0.04216167461498024
174,0.038143813535283226
175,0.23281975789484424
179,0.2744143261784138
180,0.13153414108055975
181,0.034741016825581665
182,0.1980425989993187
183,0.11808605207367487
184,0.1303160425406703
185,0.2723838925325544
186,0.492296469103309
187,0.2166640348831119
188,0.221388806025594
197,0.020974281345177818
198,0.32908854917373714
199,0.10158504108498813
200,0.034921158920012456
201,0.3685637604016953
202,0.11962259482844045
203,0.18283737683720372
204,0.05696472909087132
205,0.05539722233676556
206,0.10588476328574203
207,0.16928459937459991
217,0.1754299344232504
218,0.1194916949637308
219,0.23510076105945746
220,0.11320406432185537
221,0.3996988314771754
222,0.29564685517118866
223,0.1580564512213458
224,0.3527714010567681
225,0.14888785884971886
226,0.05981914846483977
241,0.24633592817714076
242,0.27433294758153026
243,0.0356663313841134
244,0.19218032265136015
245,0.27724460709465826
260,0.3902026596629425
261,0.2289974286674896
262,0.058844216255012065
263,0.07325640707083138
264,0.0623090905721719
