Grid_Number,doctor
26,0.5523343975860513
27,0.3736871210195765
28,0.2231256781105249
29,0.13723425149267882
45,0.04990568238807938
46,0.1338636791290263
47,0.04568733670675439
48,0.21445685499108674
49,0.20250897058398928
50,0.18828712114042995
51,0.2940532968614544
52,0.17513601940426587
58,0.028007482499392243
59,0.0410819940606244
65,0.3050561412608803
66,0.09839519446128528
67,0.14906733866369676
68,0.0997829190649385
69,0.22860809968646406
70,0.2905512921026792
71,0.17900834915490502
72,0.3456214045971983
77,0.10913553326333457
78,0.1284320709286522
79,0.015981929476115958
80,0.0974429207792679
81,0.1080944445175451
82,0.16340502727633485
83,0.0016035507134971266
84,0.2512959680369944
85,0.2810656402596048
86,0.12805580339579647
87,0.3899532672269393
88,0.06056098163053807
89,0.0700864092822402
90,0.12795998032738126
91,0.12634754076355792
96,0.12069763583439895
97,0.36927545607475626
98,0.2178727776450434
99,0.1638547344924273
102,0.2543612476554515
103,0.18122850815516656
104,0.3159685178833737
105,0.3222972207506281
106,0.2549646532086566
107,0.012022236708127885
108,0.08473794610577365
110,0.38143731752798987
116,0.20477250656651366
117,0.3797228519401444
120,0.11136273281427754
121,0.02101553242843181
122,0.4022606827283156
123,0.1808522545847663
124,0.10684808721186276
125,0.07476126825006628
126,0.2505824953761681
127,0.04570557358870357
128,0.2047830975754286
135,0.4992384928248616
141,0.15789208852777314
142,0.2086576624404789
143,0.1419641225669722
145,0.17009740128584971
147,0.13114509338197994
148,0.4156377536664944
149,0.13841646790460016
153,0.12832607241711455
154,0.6089834375137881
155,0.3110370260769225
160,0.22078900602835447
161,0.20513190691365984
162,0.13634932104326888
164,0.3184025304152229
165,0.09264327319590268
166,0.02796767146063929
167,0.1757500165189942
168,0.09328999871253142
169,0.3214021958262282
172,0.12893602720363406
173,0.3130482606172871
174,0.050038023474449085
175,0.14647718109600208
179,0.11166748774263884
180,0.3440699054973095
181,0.15524805747481166
182,0.05827153948052465
183,0.06606386038682895
184,0.1290450003565805
185,0.29627661585343384
186,0.4648292491232899
187,0.29629708960261136
188,0.3535748295545389
197,0.02813247177214324
198,0.05595944320850958
199,0.17818881648653712
200,0.3706079579831407
201,0.2060178094491717
202,0.2797626372533489
203,0.102048679098555
204,0.2838616221900149
205,0.4696062980739715
206,0.19536700900986756
207,0.4655015367359808
217,0.1046884175383542
218,0.2162450063086608
219,0.08575578624763328
220,0.14208341557339568
221,0.5379721277170152
222,0.2663245966296101
223,0.4292456855260037
224,0.3404093688232701
225,0.3172993378561997
226,0.2770545807843355
241,0.3622345173197758
242,0.34564809987324346
243,0.4529977823751924
244,0.2156800447849964
245,0.28580704276125896
260,0.8383694826404772
261,0.4305728104437303
262,0.19845563315798506
263,0.08963611067502822
264,0.144724229916641
