Grid_Number,train_station
26,0.0
27,0.0
28,0.0
29,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
58,0.0
59,0.0
65,0.0
66,0.0
67,0.0
68,0.0
69,0.0
70,0.0
71,0.0
72,0.0
77,0.0
78,0.0
79,0.0
80,0.0
81,0.0
82,0.0
83,0.0
84,0.0
85,0.0
86,0.0
87,0.0
88,0.0
89,2.0
90,0.0
91,0.0
96,1.0
97,0.0
98,0.0
99,0.0
102,0.0
103,0.0
104,0.0
105,0.0
106,1.0
107,0.0
108,1.0
110,0.0
116,0.0
117,0.0
120,0.0
121,1.0
122,1.0
123,0.0
124,0.0
125,0.0
126,1.0
127,0.0
128,0.0
135,1.0
141,0.0
142,0.0
143,1.0
145,0.0
147,0.0
148,1.0
149,0.0
153,0.0
154,1.0
155,0.0
160,1.0
161,0.0
162,0.0
164,1.0
165,0.0
166,0.0
167,1.0
168,0.0
169,0.0
172,0.0
173,0.0
174,0.0
175,0.0
179,0.0
180,0.0
181,0.0
182,0.0
183,0.0
184,0.0
185,0.0
186,1.0
187,0.0
188,0.0
197,1.0
198,1.0
199,1.0
200,0.0
201,1.0
202,1.0
203,0.0
204,0.0
205,1.0
206,0.0
207,0.0
217,0.0
218,1.0
219,0.0
220,0.0
221,2.0
222,3.0
223,1.0
224,1.0
225,1.0
226,0.0
241,1.0
242,0.0
243,1.0
244,0.0
245,1.0
260,0.0
261,1.0
262,1.0
263,0.0
264,0.0
