Grid_Number,primary_school
0,0.6420889544760724
1,0.564647289291732
2,1.6426311936450833
3,1.9972035099948926
4,2.400049804893593
5,1.5504687287178203
6,0.709407565190393
7,0.5369034563059583
8,1.5212867819906573
9,1.8139668074261956
10,1.6577065624048655
11,1.544843459162325
12,0.7107016278408333
13,0.3942663049848439
14,0.9312458522868243
15,0.5971907490730569
16,1.522799094225415
17,2.59885738531152
18,3.696223028203316
19,0.9666124155724024
20,0.9931136589037527
21,0.6958390286275432
22,0.9699341948451126
23,1.4269800489355202
24,1.148913444834853
25,0.05504304487014687
26,0.6921546149896273
27,0.6209860196306055
28,0.8107023102881006
29,0.8275784225625417
30,0.5687880460840661
31,0.7774558042545449
32,0.40316374113854886
33,0.25789801652510436
34,0.6680507593462156
35,1.5519563345111522
36,2.6160480589610713
37,2.8398200128463795
38,0.33381121529077235
39,0.8360212360363541
40,0.39076334347098046
41,0.31875051117084474
42,0.504299287598729
43,1.143373098329385
44,0.773311212150538
45,0.9473721676427065
46,0.6161808647290653
47,0.28027275364169396
48,0.1463943485608814
49,0.7791196889659566
50,0.6492630126190899
51,0.33119982369376666
52,0.4109988848291503
53,0.7369283554882915
54,1.8412140182050214
55,1.8731295458861168
56,1.7737163783784105
57,0.8415361444566122
58,0.12705868477537471
59,0.3660570973554184
60,0.22005354874615657
61,0.5917394772311512
62,0.18686293810529864
63,0.31008080133384663
64,0.6021969392045438
65,0.4333532461808498
66,0.22103473750539912
67,0.452203280382895
68,0.5087404156217508
69,0.46597356387487204
70,0.46356685860562785
71,0.239490589524364
72,0.8479252847979716
73,0.9679267576995203
74,0.967055835927617
75,0.7568072768238877
76,0.3038017820650065
77,0.9746466654212953
78,0.29118495936948147
79,0.2102938389844968
80,0.2421087554890455
81,0.39606434622934744
82,0.5910424675392811
83,0.44762185317057945
84,0.1570147632824542
85,0.14974377537075662
86,0.2224495132645303
87,0.752953299035976
88,0.31773363436430674
89,0.4216738436386224
90,0.11864544354123063
91,0.3824589004850461
92,0.16273171277565088
93,0.517899401089063
94,0.5870605585346691
95,1.350915423931519
96,0.5981091586792449
97,0.09247822399056968
98,0.4011719742228298
99,0.027788253047751305
100,0.6984464607128748
101,0.7624745073908948
102,0.30045529076412764
103,0.6196058497262368
104,0.5037922422303908
105,0.3915288194891939
106,0.08914897733370851
107,0.2948802659277155
108,0.5049720352921687
109,0.9285305860716534
110,0.5475689052625744
111,0.03875334787176459
112,0.06182255560155425
113,0.5139904353159936
114,1.2610481928252772
115,0.6113897235255233
116,0.4098944911717523
117,0.4975916308641052
118,0.9740309234274058
119,1.259447347010966
120,0.3885261258016359
121,0.5098796193644364
122,0.12331656554528345
123,0.3531248541994266
124,0.2319481289210404
125,0.05032727395040592
126,0.16552015053561273
127,0.5340228791987786
128,0.46549661191871616
129,0.8732930541415451
130,0.6218571910816906
131,0.43373051251472533
132,0.9522239773980963
133,0.1775913331591649
134,1.1172776439571424
135,1.0558395981075606
136,0.8410236987272313
137,0.6316954478042366
138,0.720599596050845
139,0.36156177462528805
140,0.7635353722707504
141,0.23788166298300426
142,0.18092157356344807
143,0.2998395726843272
144,0.3100188334566878
145,0.36814787866281756
146,0.2583060362210682
147,0.3952464036251507
148,0.14242714737449486
149,0.08917813605841414
150,0.8085218508321969
151,0.3524448259031637
152,0.9063179574720225
153,0.28696502081070174
154,0.67764401043155
155,0.44402427783596526
156,0.677371394680826
157,0.16141188029873538
158,0.1716599970040069
159,0.2482018830814546
160,0.8584597916762338
161,0.2481649453972355
162,0.31193301029254483
163,0.5354313110650866
164,0.5112676066186116
165,0.3232055241361165
166,0.13450179410249985
167,0.039360076373113534
168,0.2890132897275695
169,0.5914246328210969
170,0.45154548797561084
171,0.1485982132045361
172,0.4508356806150275
173,0.1801691678621574
174,0.1813557722663617
175,0.6098164941201857
176,0.5614679391666437
177,0.7093317889450347
178,0.44952671388236604
179,0.3709903135485907
180,0.4916984558039982
181,0.13710738888430543
182,0.3743384720536296
183,0.2385735407003252
184,0.13664859167964027
185,0.0887869006002186
186,0.2955940617053842
187,0.1899127040441282
188,0.3820821183846918
189,1.1746238898466386
190,0.8928157729388524
191,0.8338893282670743
192,0.46349569659003037
193,0.47082458988689935
194,0.9001309170910691
195,0.3119149392087311
196,0.7048500493004987
197,0.24860637051538725
198,0.3476703384014845
199,0.3731401824350079
200,0.5126712889205305
201,0.3154425771108162
202,0.3521551617742835
203,0.27095394419897456
204,0.1644731678584006
205,0.2648486538730962
206,0.11413416333157433
207,0.16071643678716702
208,1.1244714365817798
209,1.8869791756477299
210,1.8344435633609124
211,1.5401713094977132
212,1.5509814282669434
213,1.1216440407142974
214,0.27515073418446695
215,1.0068775678780035
216,0.1496194765572757
217,0.21639680917829612
218,0.0850171772348228
219,0.14002976671508544
220,0.17421381497611227
221,0.7391826121150022
222,0.2026618138483787
223,0.33398341248269164
224,0.4617626649610469
225,0.42248457850318955
226,0.045954881879135025
227,0.9593980077799913
228,2.929015702369139
229,2.8113000531506973
230,2.6225247065441355
231,2.5847952991530683
232,1.739498711766012
233,1.3577212905531322
234,1.309017616312287
235,0.8741936574907706
236,0.8479668697531035
237,0.6509392606958839
238,0.7436600933729473
239,0.4928129630240338
240,1.2585376006371944
241,0.20490819829836768
242,0.16062737671072955
243,0.27845376142407635
244,0.18899865886749365
245,0.4923419296313243
246,1.070364119596165
247,3.9932567051378127
248,3.84153621184473
249,3.705583999232011
250,3.2858534843752545
251,2.672331638668344
252,2.441053435419821
253,2.1818827360220117
254,1.952223532342
255,1.9142632596369475
256,1.7321893056685334
257,1.8252331449640444
258,1.5666371640167172
259,1.7568083165858708
260,1.2427328773567325
261,0.4668757018002
262,0.17688659407055504
263,0.04624583586203071
264,0.561839703060935
265,1.0544148276718255
266,5.065726876098853
267,4.8948642580048345
268,4.788870270621643
269,4.154554640729942
270,3.688439670659067
271,3.5244449542337404
272,3.1867001574956846
273,3.034040970899064
274,2.9927987034148114
275,2.8149810910305364
276,2.8273283658103314
277,2.6480832104864347
278,2.633444984556446
279,1.9970033610570583
280,1.34300132074314
281,1.0824554130215647
282,0.9796774538367856
283,1.1531898725053962
284,1.8501735125689613
