Grid_Number,local_government_office
0,1.0989205304708867
1,1.7787252300773748
2,1.6709252645048407
3,1.035659596695234
4,1.3330765665654762
5,1.4427462144036678
6,0.7005456399649405
7,0.5023233526084582
8,0.7073358173705944
9,0.4886636395783848
10,0.8769273839583055
11,0.4174318698956803
12,0.8031092274357774
13,0.5638363548584057
14,0.7590463171227516
15,0.40917751981008577
16,0.5081820160499876
17,0.7441401397887669
18,1.7835235736820196
19,0.3254157905324682
20,0.7760028146123001
21,0.6165448625080031
22,0.2509072933969808
23,0.6716397027678336
24,1.0158849307171538
25,0.11327773571868559
26,0.44477988455192685
27,0.2998035652506372
28,0.32395936302976575
29,0.27654541328173265
30,0.2490017415380658
31,0.1739011873080721
32,0.1300629419864789
33,0.12218244208108142
34,0.2556500601614065
35,0.6559515574745817
36,0.9235772474904933
37,1.8655279528545814
38,0.2336417062261793
39,0.2777661452576558
40,0.17869006422969155
41,0.2117926704595057
42,0.5727771813882019
43,0.8319001440103825
44,0.353104709145632
45,0.3937281587942399
46,0.17972895482550538
47,0.11667157484819399
48,0.3883870345955553
49,0.22664615341134117
50,0.27504506703466336
51,0.1202667088821079
52,0.16052961820090253
53,0.22934044136908474
54,0.1280658823470961
55,1.0236750620732977
56,1.7290682110608637
57,0.06263080222504204
58,0.28610278599209177
59,0.13833252186631867
60,0.08658619079200845
61,0.26144458977765594
62,0.28464088622978057
63,0.5033001317955167
64,0.4365772441376271
65,0.25319725060861215
66,0.3433562744235569
67,0.20212402882486158
68,0.17254303889525507
69,0.23061064040982546
70,0.05410635269885101
71,0.0922535757386479
72,0.6223783447374986
73,0.5737386240630348
74,0.6462795060786257
75,0.7124727079573374
76,0.2459965106970801
77,0.1636807876881646
78,0.28524698414536886
79,0.09847494880586886
80,0.061475132077225374
81,0.2201315538733354
82,0.18821678534308386
83,0.3229245996224116
84,0.2068035659482115
85,0.30633345711957716
86,0.12921457271212738
87,0.26573926070402315
88,0.19199621447169243
89,0.21351417437490813
90,0.05270980319552223
91,0.08817064543359014
92,0.2039585316643402
93,0.1265499280987678
94,0.6088939463196001
95,0.8868369590010213
96,0.20077612078595244
97,0.06603376541136116
98,0.5780835343431266
99,0.020778312078677204
100,0.34919631952860375
101,0.12870197927987734
102,0.15171926668323352
103,0.16205206959867538
104,0.3013078041817561
105,0.2235271805382953
106,0.04543783462924318
107,0.05311271750395854
108,0.10614873440827989
109,0.30742945944597483
110,0.21468247972155974
111,0.3548362610579969
112,0.39240567477427823
113,0.543910512936766
114,1.4924938096144904
115,0.8302709456469283
116,0.4791626142963248
117,0.2795785354936672
118,0.7350463155798284
119,0.518165550782957
120,0.03444210095381118
121,0.09770218473304675
122,0.044008437780783116
123,0.08583939227761787
124,0.1398184697275091
125,0.07262492908768903
126,0.050522400871262786
127,0.3992549282162219
128,0.2619811587091304
129,0.6748152084420287
130,0.1946468819007137
131,0.3159927319013922
132,0.4743592272483557
133,0.6102907290194761
134,0.7392671056486558
135,0.6297690540368822
136,0.52927892279252
137,0.19557168813657227
138,0.4219853890623842
139,0.3334647426042216
140,0.2695374958856139
141,0.07101484507762615
142,0.05801820833743169
143,0.1296518713086638
144,0.3429115022112822
145,0.3912353228624514
146,0.14229374908936437
147,0.2317291738321354
148,0.43823719768820657
149,0.17544399947568715
150,0.3825547540745082
151,1.0659277945808243
152,0.0378975464951867
153,0.15783451208465515
154,0.327551501140067
155,0.12796079784050263
156,0.5767276689569738
157,0.3914129854738611
158,0.17164085651303074
159,0.1521909698842484
160,0.014378586491481512
161,0.2748714276568889
162,0.13566694556511716
163,0.2369604907280881
164,0.28094981661943547
165,0.10953687521426501
166,0.0877943654446878
167,0.3901968250346838
168,0.4072266878436566
169,0.2156847073617751
170,1.017942762171037
171,0.013284416779583448
172,0.4731777280683113
173,0.41530192274032496
174,0.28920624013182505
175,0.3783269534008683
176,0.21298734636972902
177,0.4178414937667979
178,0.1596296982813244
179,0.25079419600877123
180,0.1702176011732195
181,0.1488463545542777
