Grid_Number,doctor
0,131.0
1,163.0
2,185.0
3,215.0
4,233.0
5,236.0
6,252.0
7,232.0
8,250.0
9,266.0
10,281.0
11,295.0
12,298.0
13,264.0
14,220.0
15,222.0
16,185.0
17,138.0
18,69.0
19,177.0
20,211.0
21,256.0
22,278.0
23,292.0
24,329.0
25,337.0
26,61.0
27,86.0
28,85.0
29,86.0
30,394.0
31,395.0
32,363.0
33,322.0
34,281.0
35,242.0
36,192.0
37,123.0
38,227.0
39,270.0
40,307.0
41,335.0
42,387.0
43,437.0
44,456.0
45,82.0
46,124.0
47,130.0
48,119.0
49,90.0
50,86.0
51,104.0
52,105.0
53,377.0
54,337.0
55,245.0
56,195.0
57,270.0
58,101.0
59,141.0
60,366.0
61,441.0
62,524.0
63,524.0
64,527.0
65,130.0
66,155.0
67,119.0
68,85.0
69,92.0
70,131.0
71,139.0
72,104.0
73,393.0
74,323.0
75,217.0
76,313.0
77,90.0
78,158.0
79,142.0
80,112.0
81,74.0
82,78.0
83,110.0
84,126.0
85,141.0
86,111.0
87,106.0
88,88.0
89,144.0
90,152.0
91,100.0
92,452.0
93,376.0
94,257.0
95,331.0
96,85.0
97,123.0
98,134.0
99,96.0
100,616.0
101,689.0
102,128.0
103,150.0
104,146.0
105,126.0
106,96.0
107,126.0
108,144.0
109,660.0
110,146.0
111,476.0
112,400.0
113,292.0
114,327.0
115,422.0
116,94.0
117,89.0
118,643.0
119,695.0
120,79.0
121,126.0
122,153.0
123,140.0
124,121.0
125,93.0
126,120.0
127,136.0
128,121.0
129,592.0
130,516.0
131,388.0
132,271.0
133,279.0
134,399.0
135,110.0
136,546.0
137,626.0
138,683.0
139,693.0
140,727.0
141,138.0
142,123.0
143,134.0
144,832.0
145,105.0
146,733.0
147,138.0
148,138.0
149,116.0
150,382.0
151,260.0
152,245.0
153,81.0
154,108.0
155,84.0
156,560.0
157,645.0
158,644.0
159,668.0
160,113.0
161,130.0
162,116.0
163,792.0
164,153.0
165,152.0
166,146.0
167,109.0
168,87.0
169,72.0
170,262.0
171,236.0
172,87.0
173,107.0
174,120.0
175,146.0
176,548.0
177,540.0
178,614.0
179,148.0
180,120.0
181,115.0
182,113.0
183,157.0
184,151.0
185,126.0
186,101.0
187,73.0
188,42.0
189,272.0
190,176.0
191,271.0
192,292.0
193,340.0
194,404.0
195,441.0
196,486.0
197,133.0
198,158.0
199,140.0
200,152.0
201,137.0
202,144.0
203,135.0
204,113.0
205,78.0
206,47.0
207,28.0
208,233.0
209,141.0
210,206.0
211,247.0
212,299.0
213,339.0
214,354.0
215,405.0
216,453.0
217,124.0
218,134.0
219,101.0
220,82.0
221,102.0
222,89.0
223,93.0
224,79.0
225,69.0
226,60.0
227,194.0
228,114.0
229,161.0
230,203.0
231,239.0
232,274.0
233,317.0
234,351.0
235,350.0
236,373.0
237,356.0
238,416.0
239,420.0
240,425.0
241,56.0
242,63.0
243,93.0
244,86.0
245,70.0
246,139.0
247,55.0
248,91.0
249,121.0
250,142.0
251,200.0
252,247.0
253,257.0
254,259.0
255,237.0
256,257.0
257,303.0
258,317.0
259,332.0
260,29.0
261,43.0
262,73.0
263,71.0
264,63.0
265,111.0
266,6.0
267,24.0
268,45.0
269,47.0
270,68.0
271,92.0
272,119.0
273,154.0
274,172.0
275,165.0
276,173.0
277,180.0
278,188.0
279,210.0
280,182.0
281,149.0
282,133.0
283,120.0
284,98.0
