Grid_Number,doctor
0,1.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,1.0
8,0.0
9,0.0
10,0.0
11,1.0
12,0.0
13,5.0
14,1.0
15,0.0
16,2.0
17,0.0
18,0.0
19,3.0
20,1.0
21,0.0
22,0.0
23,0.0
24,0.0
25,8.0
26,2.0
27,9.0
28,6.0
29,3.0
30,13.0
31,4.0
32,9.0
33,4.0
34,2.0
35,0.0
36,1.0
37,1.0
38,15.0
39,8.0
40,14.0
41,19.0
42,1.0
43,0.0
44,7.0
45,14.0
46,8.0
47,35.0
48,8.0
49,5.0
50,8.0
51,17.0
52,11.0
53,10.0
54,7.0
55,0.0
56,1.0
57,2.0
58,19.0
59,10.0
60,26.0
61,7.0
62,6.0
63,5.0
64,2.0
65,10.0
66,14.0
67,19.0
68,5.0
69,2.0
70,8.0
71,17.0
72,5.0
73,1.0
74,2.0
75,0.0
76,1.0
77,9.0
78,7.0
79,18.0
80,18.0
81,14.0
82,7.0
83,9.0
84,16.0
85,9.0
86,21.0
87,1.0
88,7.0
89,26.0
90,15.0
91,25.0
92,10.0
93,20.0
94,2.0
95,1.0
96,11.0
97,16.0
98,9.0
99,4.0
100,6.0
101,3.0
102,12.0
103,21.0
104,7.0
105,11.0
106,4.0
107,6.0
108,23.0
109,10.0
110,5.0
111,7.0
112,9.0
113,0.0
114,0.0
115,3.0
116,19.0
117,16.0
118,0.0
119,2.0
120,6.0
121,34.0
122,13.0
123,13.0
124,15.0
125,17.0
126,5.0
127,13.0
128,23.0
129,1.0
130,25.0
131,13.0
132,0.0
133,2.0
134,5.0
135,3.0
136,8.0
137,1.0
138,0.0
139,1.0
140,6.0
141,19.0
142,14.0
143,10.0
144,8.0
145,10.0
146,12.0
147,15.0
148,3.0
149,22.0
150,4.0
151,0.0
152,8.0
153,25.0
154,1.0
155,3.0
156,1.0
157,11.0
158,6.0
159,5.0
160,7.0
161,10.0
162,12.0
163,8.0
164,12.0
165,12.0
166,17.0
167,13.0
168,16.0
169,5.0
170,1.0
171,3.0
172,16.0
173,13.0
174,17.0
175,18.0
176,41.0
177,6.0
178,12.0
179,18.0
180,9.0
181,10.0
182,27.0
183,21.0
184,20.0
185,20.0
186,2.0
187,5.0
188,7.0
189,0.0
190,1.0
191,3.0
192,8.0
193,16.0
194,19.0
195,12.0
196,0.0
197,30.0
198,16.0
199,12.0
200,1.0
201,4.0
202,9.0
203,17.0
204,11.0
205,2.0
206,3.0
207,3.0
208,0.0
209,0.0
210,0.0
211,0.0
212,0.0
213,0.0
214,3.0
215,3.0
216,11.0
217,26.0
218,15.0
219,33.0
220,18.0
221,3.0
222,10.0
223,9.0
224,4.0
225,2.0
226,6.0
227,0.0
228,0.0
229,0.0
230,0.0
231,0.0
232,0.0
233,0.0
234,0.0
235,0.0
236,0.0
237,1.0
238,1.0
239,1.0
240,0.0
241,7.0
242,8.0
243,6.0
244,25.0
245,6.0
246,0.0
247,0.0
248,0.0
249,0.0
250,0.0
251,0.0
252,0.0
253,0.0
254,0.0
255,0.0
256,0.0
257,0.0
258,0.0
259,0.0
260,0.0
261,3.0
262,6.0
263,17.0
264,11.0
265,0.0
266,0.0
267,0.0
268,0.0
269,0.0
270,0.0
271,0.0
272,0.0
273,0.0
274,0.0
275,0.0
276,0.0
277,0.0
278,0.0
279,0.0
280,0.0
281,0.0
282,0.0
283,0.0
284,0.0
