Grid_Number,police
0,0.40887556484978316
1,0.5768075518139792
2,0.34015351493838036
3,0.5277964238383362
4,0.17449816808219612
5,0.13364442746522537
6,0.2577214359746563
7,0.006368272247313143
8,0.002095413769933657
9,0.5441920025547249
10,0.06775469919665034
11,0.3007392228621141
12,0.09130063216163739
13,0.6910198112136825
14,0.008092006763869222
15,0.62285960348205
16,1.9296047101789136
17,1.9078695489411792
18,1.344149479415621
19,0.00015856331932218381
20,0.017558742734809583
21,0.29516356462520593
22,0.5449159971575879
23,0.25466138795469295
24,0.40271458057423276
25,0.3829523493642563
26,0.011363461188727116
27,0.007557119928034922
28,0.554443463828444
29,0.38595742170906466
30,0.2289408362282884
31,0.00010626230797123526
32,0.01132915742933534
33,0.0085987489284812
34,0.5252151254735834
35,0.6656587667767485
36,0.6904102245330662
37,0.454789138280863
38,1.112931969677324
39,0.29496420143671365
40,0.2589089482138088
41,0.4470240739854104
42,0.3801268482058543
43,0.04953058533888952
44,0.13371564884196585
45,0.541067370544785
46,0.006452722872014078
47,0.6547844474757488
48,0.1379448201591115
49,0.42442985117957993
50,0.04738526888149101
51,0.19984887477274407
52,0.11117110612055513
53,1.3947416208201318
54,0.6845626851309833
55,1.1054966642049948
56,0.6452205418079152
57,1.1183658942128794
58,0.06479758622467194
59,0.5945028476690184
60,0.06870973753206948
61,0.2164702815876513
62,0.048889744299627294
63,0.11834669349984
64,0.25383093977387855
65,0.11300683156645061
66,0.03387697456895768
67,0.002074578621924303
68,0.5934958864142322
69,0.13016329346643074
70,0.057497983273530846
71,0.013051109887880614
72,0.17676907101626022
73,0.16982751364273985
74,0.18063231422607157
75,0.007721768845556198
76,0.07795779207101713
77,0.20875870982800007
78,0.28826210241173705
79,0.5219476874120955
80,0.0018376000342093448
81,0.12450015036086967
82,0.022315425599528226
83,0.22485139940904952
84,0.005938785006887201
85,0.008443842092742671
86,0.11124018354205226
87,0.4424680631909518
88,0.4204255853716368
89,0.2319203751399225
90,0.12691785682262247
91,0.17636664915604697
92,0.13321887064749366
93,0.003395918330874281
94,0.002666423402193914
95,0.06670087952364089
96,0.11126971057298499
97,0.08238971784281057
98,0.3612981989011078
99,1.101827344421042
100,0.0618449252068308
101,0.15404825667589067
102,0.012695446862432505
103,0.12687942940300226
104,0.004066070762408685
105,0.09418152166325341
106,0.39234199781644874
107,0.3406402394749124
108,0.36035023453117077
109,0.01284403048145964
110,0.03828154298541028
111,0.029835206650530723
112,0.03777005780242502
113,0.4402949741881325
114,0.2333922118302139
115,0.28517632511210583
116,0.22114865833201122
117,0.32685952723866035
118,0.20083158214028266
119,0.6966257411528253
120,0.07201083223128638
121,0.04707263492741418
122,0.24742840590061296
123,0.0049190828344976584
124,0.01958745939468281
125,0.5646689429333943
126,0.6628493423773243
127,0.24256278166015788
128,0.012042947613095635
129,0.12832058997447235
130,0.3580836287696918
131,0.4629590809928422
132,0.24047710012950937
133,0.05437851775237777
134,0.8912866625494315
135,0.01709903775001362
136,0.5754100311249619
137,0.29103842291416004
138,0.09392640125222579
139,0.49049090798880546
140,0.20684573417575053
141,0.13097862292570597
142,0.01919074506506041
143,0.14392965994521922
144,0.13854723953247025
145,0.25786688820668835
146,0.39390868325671624
147,0.2288869796820346
148,0.3146487589778441
149,0.23014022140529608
150,0.4599611121307562
151,0.047373299114707834
152,0.4831772646242779
153,1.2366308633415015
154,0.3537320971296549
155,0.25313215730365735
156,0.48250831875744404
157,0.2671141614051155
158,0.011677866376040812
159,0.08790135357035672
160,0.08751456484521952
161,0.5869198158950442
162,0.25209067351915654
163,0.1682372143001927
164,0.16633962694729598
165,0.3775716833745922
166,0.10580648845185892
167,0.07798367744838475
168,0.035341793878421755
169,0.0530183079361841
170,0.027229951941455853
171,0.637939529677055
172,0.18105042973167884
173,0.22319523216637505
174,0.23269336927010936
175,0.04646619627018936
176,0.13409107069180135
177,0.1021988256454631
178,0.2232103041861501
179,0.590779168438036
180,0.06130181256770299
181,0.08874396338064776
182,0.18949829449863717
183,0.02305690354190432
184,0.07452248091259238
185,0.08548169521690778
186,0.46917420540272203
187,0.5156826451133197
188,0.039001976470773116
189,1.0292399413411504
190,1.6691932353073842
191,0.0951474269743444
192,0.8850841643805674
193,0.20179652007105695
194,0.2929804784184092
195,0.014419948215281864
196,0.0763059815147804
197,0.09796144994087558
198,0.20491881906670675
199,0.6159073955410502
200,0.0026665230705586397
201,0.01604074172863693
202,0.021681650454066385
203,0.031125501858401093
204,0.40072101632590834
205,0.05405765692054399
206,0.5993236849141058
207,0.6827322953118237
208,0.416004739279138
209,0.8447771713617667
210,0.5129098699612232
211,0.9433303879471144
212,0.14110215287369396
213,0.1823408970873485
214,0.47069357916062005
215,0.3989061741969091
216,0.28714150064944716
217,0.3921625697407892
218,0.042434148485996845
219,0.2552879594138119
220,0.04019630837023655
221,0.0009085502418293459
222,0.0810636690261004
223,0.19544112412649264
224,0.5213355231866167
225,0.2638393459033102
226,0.7459712185386891
227,0.6656259658030614
228,0.330948563912767
229,0.6355272795670599
230,0.819911202759816
231,0.05505449221124263
232,0.3758800313317697
233,0.5156208286649876
234,0.0024776017355216027
235,0.3921649483687829
236,0.11419116187435736
237,0.013474466851947227
238,0.49781446437964155
239,0.6665082892048787
240,0.5629221292343481
241,0.19202712165720376
242,0.07271039443533805
243,0.34417635332520136
244,0.40334380322232716
245,0.11900783292999205
246,0.10100100266767413
247,0.045410408352265674
248,0.6748348467307014
249,0.7625501791584716
250,0.12912181462751687
251,0.42126581544392955
252,0.2879064369010698
253,0.13009484164927607
254,0.16291350365175958
255,0.07489691969856767
256,0.020056141759116828
257,0.17332053709568435
258,0.5817739642466793
259,0.42043032870641606
260,0.16636664251441538
261,0.09230170633471835
262,0.19700308568125377
263,0.11958812225036582
264,0.35313575704573447
265,0.6354374261322837
266,0.1255691616202448
267,0.6913432060810792
268,0.4897882852764169
269,0.22684613077502355
270,0.4403549294451318
271,0.1501808181417018
272,0.18075185976208058
273,0.03846316817287425
274,0.06125564374524493
275,0.03164788822259197
276,0.025194299920941375
277,0.41905011910150913
278,0.2854466466422109
279,0.08390656590734624
280,0.24033057356716994
281,0.004447433767377333
282,0.03944524410872191
283,0.1264728584604252
284,0.5860494335051701
