Grid_Number,primary_school
0,14.0
1,17.0
2,22.0
3,28.0
4,33.0
5,35.0
6,39.0
7,40.0
8,49.0
9,54.0
10,53.0
11,51.0
12,50.0
13,36.0
14,35.0
15,36.0
16,33.0
17,24.0
18,10.0
19,19.0
20,23.0
21,37.0
22,39.0
23,45.0
24,54.0
25,69.0
26,7.0
27,8.0
28,11.0
29,9.0
30,88.0
31,74.0
32,61.0
33,46.0
34,41.0
35,43.0
36,39.0
37,22.0
38,27.0
39,39.0
40,43.0
41,44.0
42,62.0
43,74.0
44,91.0
45,18.0
46,19.0
47,22.0
48,20.0
49,10.0
50,13.0
51,21.0
52,20.0
53,54.0
54,45.0
55,40.0
56,29.0
57,35.0
58,8.0
59,13.0
60,52.0
61,72.0
62,91.0
63,104.0
64,118.0
65,29.0
66,40.0
67,26.0
68,21.0
69,14.0
70,22.0
71,23.0
72,20.0
73,65.0
74,52.0
75,38.0
76,36.0
77,9.0
78,17.0
79,24.0
80,23.0
81,19.0
82,20.0
83,30.0
84,39.0
85,39.0
86,37.0
87,37.0
88,24.0
89,20.0
90,18.0
91,19.0
92,96.0
93,76.0
94,48.0
95,45.0
96,9.0
97,17.0
98,21.0
99,18.0
100,107.0
101,136.0
102,36.0
103,44.0
104,52.0
105,55.0
106,54.0
107,40.0
108,26.0
109,191.0
110,21.0
111,129.0
112,85.0
113,68.0
114,42.0
115,55.0
116,10.0
117,13.0
118,100.0
119,114.0
120,17.0
121,32.0
122,42.0
123,50.0
124,58.0
125,58.0
126,52.0
127,37.0
128,26.0
129,189.0
130,149.0
131,114.0
132,80.0
133,37.0
134,46.0
135,9.0
136,71.0
137,94.0
138,113.0
139,145.0
140,182.0
141,37.0
142,49.0
143,52.0
144,248.0
145,46.0
146,252.0
147,44.0
148,42.0
149,37.0
150,134.0
151,93.0
152,29.0
153,14.0
154,14.0
155,13.0
156,85.0
157,110.0
158,130.0
159,161.0
160,26.0
161,39.0
162,38.0
163,254.0
164,45.0
165,60.0
166,65.0
167,66.0
168,44.0
169,34.0
170,122.0
171,25.0
172,12.0
173,15.0
174,13.0
175,13.0
176,93.0
177,112.0
178,132.0
179,28.0
180,34.0
181,43.0
182,36.0
183,39.0
184,52.0
185,59.0
186,68.0
187,53.0
188,32.0
189,135.0
190,19.0
191,31.0
192,34.0
193,43.0
194,58.0
195,67.0
196,94.0
197,25.0
198,33.0
199,40.0
200,44.0
201,39.0
202,40.0
203,58.0
204,61.0
205,61.0
206,47.0
207,31.0
208,137.0
209,16.0
210,23.0
211,27.0
212,35.0
213,48.0
214,55.0
215,68.0
216,90.0
217,30.0
218,38.0
219,36.0
220,29.0
221,32.0
222,38.0
223,53.0
224,64.0
225,58.0
226,40.0
227,125.0
228,14.0
229,19.0
230,23.0
231,31.0
232,39.0
233,45.0
234,57.0
235,68.0
236,79.0
237,93.0
238,122.0
239,150.0
240,174.0
241,28.0
242,45.0
243,63.0
244,58.0
245,44.0
246,103.0
247,12.0
248,13.0
249,17.0
250,17.0
251,27.0
252,33.0
253,41.0
254,57.0
255,60.0
256,67.0
257,89.0
258,105.0
259,143.0
260,18.0
261,32.0
262,50.0
263,52.0
264,36.0
265,82.0
266,1.0
267,2.0
268,4.0
269,4.0
270,8.0
271,16.0
272,28.0
273,37.0
274,47.0
275,46.0
276,57.0
277,72.0
278,91.0
279,106.0
280,96.0
281,95.0
282,92.0
283,82.0
284,66.0
