Grid_Number,primary_school
0,1.3841890668625652
1,1.5123100293030272
2,0.13610204879738513
3,0.12102557826546809
4,0.08869117851862393
5,0.23590055181561614
6,0.3331552363710606
7,0.9606890890543174
8,0.07437417509411488
9,0.352515017201001
10,0.4641583974895775
11,0.15049082753743187
12,0.006192385139716293
13,0.0951934206303406
14,0.3396908291433468
15,0.7866526056693188
16,0.6310217681587523
17,0.5373391162667545
18,0.21891183407316794
19,0.07249932674801607
20,0.24050220165818598
21,0.39980153603917506
22,0.2456861971327927
23,0.15614838787392615
24,0.7376679046134175
25,0.981535997028103
26,0.23492644067160245
27,0.3229898546714044
28,0.39841220112086423
29,0.2157500236660769
30,0.8518327859706407
31,0.3139029711836462
32,0.13237267587136772
33,0.2034016230362505
34,0.013062930326337664
35,0.23351186767607532
36,0.2795934737130706
37,0.7304573346065449
38,1.2566123351411256
39,0.3052213699954996
40,0.31662599912216505
41,0.14866837630953766
42,0.30822542745866494
43,0.04370057574250586
44,0.3521057723311285
45,0.04930597139328438
46,0.16147933532817388
47,0.21618041480660502
48,0.1472183148113068
49,0.19612582142323323
50,0.5825057235293372
51,0.021271951097449403
52,0.0272428760315301
53,0.12909921424403728
54,0.10321751887673668
55,0.2848942457837684
56,0.8785646130065057
57,0.2142989208466779
58,0.8742997062475105
59,0.3179680914247621
60,0.16287499509751868
61,0.023432743351561612
62,0.1623084122430205
63,0.25917258244522867
64,0.07422589796511693
65,0.010925289604699628
66,0.2627798638752752
67,0.0657776427963891
68,0.5694020131820109
69,0.39268862113880176
70,0.2026147620463899
71,0.1336708109370786
72,0.0010504553316054625
73,0.13241995493792752
74,0.16870158688475578
75,1.1582931748500718
76,1.1274974213242315
77,0.010608502872555391
78,0.2607193105886926
79,0.06212199658716321
80,0.2171359110179513
81,0.11893280927537495
82,0.45197105667170206
83,0.25513625420590597
84,0.3590531302871877
85,0.3559912200981202
86,0.02258189464029269
87,0.017481045358265192
88,0.3119898230669723
89,0.20285108961302548
90,0.19112380641790794
91,0.1206158927984929
92,0.1665781936036615
93,0.32085776309774233
94,0.6467146957961875
95,0.12948858262124283
96,0.2796190334985823
97,0.18503840519407147
98,0.20320504369636513
99,0.4876095067673911
100,0.4288098020079908
101,0.022545141292678296
102,0.06665244139585554
103,0.0024817942102447433
104,0.09066075233629829
105,0.03827325476893077
106,0.037908872825794346
107,0.14299009742130256
108,0.7317061386270103
109,0.08814002721122381
110,0.04012319956157512
111,0.633577600726924
112,0.4044758898968722
113,0.30091993967434894
114,0.22477127678199577
115,0.870325996372495
116,0.06932963084378327
117,0.11459750046590528
118,0.11670771426516592
119,0.012928230536890168
120,0.3431226509849608
121,0.12347447007820006
122,0.18998832260001783
123,0.09761680950580826
124,0.100948790236013
125,0.2760576112039712
126,0.024918442431960584
127,0.19982801770903155
128,0.0477017385180547
129,0.01495744197072895
130,0.038686326474269776
131,0.1824016780744439
132,0.13509232520894432
133,1.6439909658584335
134,0.10349622604862338
135,0.0016320311322440375
136,0.07732736727601548
137,0.48817393738403225
138,0.3813714912365316
139,0.3493640120560893
140,0.08646193293079579
141,0.02116111005376919
142,0.14191405311574345
143,0.29780769639139887
144,0.010322752986368243
145,0.01964344677831542
146,0.0725438254269493
147,0.01861965796785188
148,0.3128138780119975
149,0.295434809482327
150,0.11782061992417824
151,0.5922470156469386
152,0.043133282773863926
153,0.482364604112305
154,0.17523030477151416
155,0.07248914823216734
156,0.10232234962509505
157,0.39724905901894125
158,0.7075786692288047
159,0.21251987536678038
160,0.02358305205248587
161,0.07370865366870175
162,0.00020622921423779417
163,0.04137102592283588
164,0.001118927649216573
165,0.02296315024130837
166,0.16466829040933686
167,0.2611599468776863
168,0.04673542259630733
169,0.01709055209196674
170,0.53190357759512
171,0.44096648974241426
172,0.09965879196995502
173,0.2424489686736747
174,0.43979291998691905
175,0.04430641089902838
176,0.1149533398729368
177,0.2258767553359802
178,0.39151297884793407
179,0.16040535870092157
180,0.09918301038434675
181,0.3542970566875051
182,0.0020767594812600124
183,0.09639808599403549
184,0.17958793774668835
185,0.0563432174642911
186,0.2930248545504289
187,0.029394993692376914
188,0.12911753313123142
