Grid_Number,train_station
0,0.3436664778270274
1,0.3436810820881051
2,0.3220421467438068
3,0.16721434566268978
4,0.09951947990457642
5,0.21097604211655288
6,0.2520873990515265
7,0.11273601050338584
8,0.3745556254538933
9,0.5531468101859236
10,0.08953783872741224
11,0.5009156249868147
12,0.6120819957755758
13,0.19377450829297685
14,1.200162913372861
15,2.254345727556646
16,3.0695023470935223
17,3.4764199048040276
18,3.6114442509359144
19,0.32133982888920354
20,0.32287780899839297
21,0.32679778069331766
22,0.30033102631079756
23,0.30215188395404696
24,0.15176202682093412
25,0.3673168091648736
26,0.5842672724861045
27,0.6761624156425141
28,0.9278156291368587
29,0.3868307613811539
30,0.32269653578056934
31,0.7212243287718634
32,0.41705407402830086
33,0.8141470107005098
34,2.2641425232810324
35,3.366567021649652
36,3.6284100220577438
37,3.6174689018888304
38,0.2692674941060759
39,0.2416904433221989
40,0.1661988424897802
41,0.35837418529516857
42,0.5240518025724723
43,0.5178320502964157
44,0.6857798196132187
45,0.5421730731525681
46,0.10896972738408113
47,1.247325289239303
48,0.8278578168448976
49,0.019041086548308158
50,0.6716605397510138
51,0.7742415378352607
52,0.0659689482068261
53,1.914731990634016
54,3.5495214106912503
55,3.459251878377395
56,2.9008878743764748
57,0.9674862762075777
58,0.2825723395152886
59,0.365594501456859
60,0.1349224953952146
61,0.1307493582295118
62,0.5510984893461746
63,0.35039369945810084
64,0.16971484030835654
65,0.1631612403919785
66,1.0157875149539963
67,1.4779113278199942
68,0.5352029848822415
69,0.5096705232390256
70,0.7738809666651335
71,0.5621188349348617
72,0.822777681419798
73,2.1985056800349922
74,2.062174644332878
75,1.7791262118965432
76,1.5681100240867432
77,1.4997935188676006
78,0.5660789071903186
79,0.6925642390422472
80,0.6078551134414162
81,0.34043467299337576
82,0.9800087902942524
83,0.009259991106496045
84,0.13847811515442027
85,0.5479350268522226
86,1.7426019650342617
87,1.4709781939647348
88,0.019686405321768005
89,0.031214049256178215
90,0.04089219571668605
91,0.037059068070838294
92,0.1088064884424457
93,0.3161572183412386
94,0.4248336517039397
95,1.4228612949571475
96,1.5724814936507114
97,0.7968419393024301
98,0.05245787996916397
99,0.23629445116428133
100,1.6207727426929404
101,0.6028109047382755
102,0.8853291835813848
103,0.11130462020009509
104,0.3176586227147295
105,0.8657457595133305
106,1.3845855010609511
107,0.013036914966415679
108,0.28294820664137904
109,0.10394444539214988
110,1.065381789386136
111,1.3388623253818763
112,1.0506831747124383
113,0.8237107405377329
114,0.8632273702291693
115,0.6774524644119848
116,0.35796723137988395
117,0.5872472800006783
118,0.2900825774787147
119,0.7128610919807177
120,0.5044153620803545
121,1.3407044935732986
122,0.7537826984986142
123,0.2405469457269627
124,0.7716980819226056
125,0.6420999189965784
126,0.8763162706533988
127,0.013347397609564837
128,0.1458488676822683
129,1.1590268314284142
130,0.9710152490996543
131,0.6072232928742322
132,0.44635699660132516
133,0.11547001538077847
134,0.434209320813098
135,0.3649858613312367
136,0.189515796246724
137,0.20791991887065797
138,0.36440167607509444
139,0.1319593820933169
140,0.4615318397472845
141,0.46682384043919195
142,0.12297699766873359
143,0.6640548052489906
144,1.0803802289886588
145,0.19676346681017015
146,0.18109847377872915
147,0.3098600695793914
148,0.5674544764004533
149,0.3040238537068848
150,0.1087886001261677
151,0.036373994336711804
152,0.03459316510443159
153,0.2916212680686815
154,0.880081495126315
155,0.528303449402413
156,0.6701123186410295
157,0.7513712032291892
158,0.619760967599604
159,0.3997648423215762
160,1.3641861668855249
161,0.9197902354874977
162,0.21038143576763263
163,0.26541939887546345
164,1.4256600481393151
165,0.7204498865036428
166,0.10424719901686216
167,0.39958055216389937
168,0.2699760451780362
169,0.1533282533865656
170,0.11562237785169555
171,0.37701236257141363
172,0.6564194081162791
173,0.8815832220400655
174,0.27515021231096964
175,0.780468776657762
176,0.3244979493921445
177,0.02937843923196806
178,0.11695620648980036
179,0.051957510913446185
180,0.5128850348613362
181,0.48916695743172567
182,0.3852552644003767
183,0.571745589044738
184,0.7312316994134535
185,0.26888738293147846
186,0.594764913506457
187,0.3884217567775868
188,0.12997913627954744
189,0.046136410277650614
190,0.5857118624888303
191,0.8044228671408773
192,0.2784201904050533
193,0.5943911125865061
194,0.516402607492905
195,0.049080898043682736
196,0.013810239147729816
197,0.5313520451266909
198,0.6085096018934135
199,0.42870293589627956
200,0.6092631376664946
201,1.2454290416717277
202,0.44837918769029206
203,0.12195222707141624
204,0.15508584051664923
205,0.18351524953627996
206,0.5163128988498982
207,0.1287133701958651
208,0.2507366694729751
209,0.7088953585029713
210,0.466680818619403
211,0.06290476210009638
212,0.6857321508824507
213,0.4112660945573994
214,0.0423400945138269
215,0.23902629463611993
216,0.20299736084139886
217,0.021592226409962563
218,0.5431844578419983
219,0.37257059371517937
220,0.2869697513954675
221,0.355479255635628
222,0.1099029716241221
223,0.3680219279936001
224,0.21398983784846706
225,0.38808165940338574
226,0.05751529206311716
227,0.6361975270897433
228,0.5532820242987727
229,0.18924995171505907
230,0.26542338236770685
231,0.5845639584176747
232,0.3576814661161343
233,0.1651019608123752
234,0.07436371222347771
235,0.15558062655826008
236,0.3127389764844049
237,0.3372288342000893
238,0.43556600048609395
239,0.5940032439556587
240,0.06724623267409527
241,0.7651408804594183
242,0.4709465002952594
243,0.3853349194739468
244,0.10665738004725836
245,0.49491658300558894
246,0.9315597046125914
247,0.32852023832784016
248,0.00647739051571989
249,0.3950347191050032
250,0.515460075232083
251,0.3101095201056605
252,0.030814454222310814
253,0.14053735479698934
254,0.23417182695706606
255,0.45888789673423114
256,0.047611668632605415
257,0.18905182160120648
258,0.2959747562998982
259,0.27052237617798575
260,0.5246787917561114
261,0.5630746014959314
262,1.3063221801256062
263,0.3817518788377281
264,0.43081395201788836
265,0.8082215952960063
266,0.1544085681549668
267,0.1485338661619935
268,0.48375522022321094
269,0.46638044038803855
270,0.037434485149983626
271,0.12419499905112025
272,0.1303251388265362
273,0.38898539799042964
274,0.20744892502577203
275,0.18367543991679122
276,0.1192532221735205
277,0.184295268244799
278,0.2501845408791073
279,0.8244668969132558
280,0.17016833350079902
281,0.7934949213619582
282,0.8787399894687781
283,0.07506925645343245
284,0.6862674796775577
