Grid_Number,bank
0,2.249890336656787
1,1.8913499351181764
2,0.8130670429442322
3,0.46670525605579766
4,1.4991370571751468
5,2.0059301507467953
6,0.9148365308367363
7,0.35065414235926723
8,1.1008029557969616
9,1.1393343766976118
10,0.9000612299082755
11,0.4107854756875818
12,0.7891512318244861
13,0.7683526927726061
14,0.8310489006865318
15,0.761816373288645
16,1.7155023851945066
17,2.5105921570161893
18,3.128615334880492
19,1.167377806710207
20,0.9884329109711573
21,0.8979886063903564
22,0.8599565514251478
23,1.4781677404185627
24,1.7148500486745144
25,0.6029042677198486
26,0.18241166014811908
27,0.18534832274151655
28,0.25009340531902063
29,0.6935125628643714
30,0.07133194307425769
31,0.6680547566124526
32,0.16169552442719323
33,0.3156804168701109
34,0.7214405638482265
35,1.0980270145652504
36,1.5807796001613987
37,2.4462583461796603
38,0.11003294561927307
39,0.3374742382524553
40,0.18537917338025228
41,0.25271163470396113
42,0.5479954886918427
43,1.1325937031059514
44,0.7941736270081076
45,0.5058420176853736
46,0.30752563007514516
47,0.1422814812025435
48,0.20948243051499543
49,0.5790946861447093
50,0.45653015031743566
51,0.36718390965280856
52,0.17671272818738507
53,0.08934197795083536
54,0.16607798958960318
55,1.019850319976419
56,2.092398654181869
57,0.8745667389787193
58,0.1543181987566926
59,0.28477377471941273
60,0.1505238278291732
61,0.3140426005500832
62,0.2599005251089928
63,0.2143533998820683
64,0.5995260693895162
65,0.3612540127487138
66,0.31759139049548074
67,0.21180702159092593
68,0.23446947266160048
69,0.16371253385854945
70,0.528111560108772
71,0.19561930529308943
72,0.46278078361042235
73,0.956184011273323
74,0.7098825097058237
75,1.2921473377666524
76,0.7639332011837904
77,0.0702728325790591
78,0.8125028114970514
79,0.11615858144823182
80,0.2822344028638078
81,0.3745882717475307
82,0.09898738240611044
83,0.4039474637681183
84,0.6287940052915691
85,0.45228152670566335
86,0.3021078246702626
87,0.7290534540252205
88,0.17918344057230148
89,0.38715283179390225
90,0.26837170336883953
91,0.04173586867924183
92,0.5759309248900086
93,0.2761306034224268
94,1.1429837020010802
95,0.5428117855003669
96,0.12488204174606941
97,0.6210062677691877
98,0.3369168411054033
99,0.36016028033677755
100,0.5658662568145671
101,0.59832161878037
102,0.08187743288866331
103,0.08527624792763042
104,0.40455516432637934
105,0.35255562010873964
106,0.41811408735474476
107,0.10882867302954664
108,0.2835097975926126
109,0.3823641222797542
110,0.13519313903572028
111,0.7288422192653258
112,0.06182255560155425
113,0.7426718712641731
114,1.2860450617738817
115,0.6962561240037112
116,0.2921046338742985
117,0.31077557734346273
118,0.9597001917048548
119,0.6677969119064752
120,0.4433513205698102
121,0.025661011394096524
122,0.27699074419207376
123,0.08299587736887355
124,0.0890281276333405
125,0.20504317584933604
126,0.023173331517710005
127,0.2710442839969376
128,0.43033479858834006
129,0.6657822603756792
130,0.123728974200979
131,0.010071900194376364
132,0.7546577267090534
133,0.2104440960360067
134,1.1491602202700366
135,0.6648391321733209
136,0.2548346014951879
137,0.9444442607356063
138,0.464858034946304
139,0.5419504789243049
140,0.10653753078170046
141,0.06834605386758343
142,0.08699367808754625
143,0.1921771954201233
144,0.18999465643997884
145,0.18935104117272708
146,0.11850915932561404
147,0.4737158609135651
148,0.4446394433874378
149,0.18495682885760645
150,0.4287740783360017
151,1.1186113091441852
152,0.4200587241676611
153,0.2141026656434707
154,0.12408295254288969
155,0.11885870309181987
156,0.155972454357927
157,0.402156538557642
158,0.16585548506022957
159,0.26678981818343955
160,0.3590607568064433
161,0.253008059636256
162,0.1822400971289414
163,0.1599991961845298
164,0.3233435257333288
165,0.15229812958110164
166,0.3002031424003743
167,0.3005428079965074
168,0.11852000389689175
169,0.3359190860655006
170,0.9933992727318252
171,0.13506522219447686
172,0.4311287074377311
173,0.4200890342162471
174,0.5116760868131963
175,0.09466654338315914
176,0.2683342681942323
177,0.48830481952559807
178,0.28308028358690057
179,0.1269119302682549
180,0.2101505558638625
181,0.03800060236851279
182,0.44625469787949634
183,0.057012359978364326
184,0.02438013924565757
185,0.42659913724126947
186,0.04216090971944011
187,0.22150107209145936
188,0.4502659098254162
189,0.6344506978093432
190,0.8606147031004181
191,0.8931350792582945
192,0.4249053262787488
193,0.2838210381425488
194,0.3263699987336758
195,0.7336315156547485
196,0.6138524105316193
197,0.10888989342148903
198,0.24594659870450766
199,0.20880206415335772
200,0.17397968769372374
201,0.0812049141028831
202,0.29828324450121674
203,0.3484299157672904
204,0.3740325119357713
205,1.0332484911634494
206,0.19695576396871617
207,0.396393069044313
208,1.0170651572590796
209,1.9300914858243832
210,1.7416607599454452
211,1.448916634047593
212,1.3605343170120583
213,0.6026828527230363
214,0.6544349859427716
215,0.9037373101307794
216,0.16758108618201792
217,0.21600370176089725
218,0.13381640057264244
219,0.12163133418958932
220,0.029304297493403884
221,0.5141922151379212
222,0.1387598300760076
223,0.5199318051883304
224,0.7126634714550177
225,0.43901981035759374
226,0.26754205811189247
227,1.3416075353963082
228,3.0097249647109234
229,2.7475257471049117
230,2.5231634475062474
231,2.0773066720326385
232,1.6787546104794773
233,1.6207290403372236
234,1.6251772230340709
235,1.0130179999719582
236,0.7309601437926945
237,0.687928728992754
238,0.7248089276657663
239,0.3087475956121711
240,0.5106520431693747
241,0.20870051594792896
242,0.13834796335024732
243,0.5073582296102839
244,0.22459475501860815
245,0.5168969025208867
246,1.022474517855148
247,4.091482777393883
248,3.796410673887178
249,3.6029887095302664
250,3.019635673294829
251,2.720935607421681
252,2.6782292879830414
253,2.5353785711901695
254,2.031519275281541
255,1.784362480033677
256,1.760640299757938
257,1.5862919088988456
258,1.2480945866474855
259,0.8985801391014155
260,0.5112163529284957
261,0.28244319417449243
262,0.4991830116504417
263,0.11352706105518866
264,0.5870326748213046
265,1.0191087274400754
266,5.163697775608286
267,4.860544312480045
268,4.68453636732086
269,4.033497674521339
270,3.781215398181842
271,3.7505644420880726
272,3.4483689709563405
273,3.087421579240484
274,2.8601815884065322
275,2.8413596970743775
