Grid_Number,taxi_stand
0,2.0
1,3.0
2,3.0
3,4.0
4,4.0
5,4.0
6,6.0
7,6.0
8,5.0
9,5.0
10,7.0
11,6.0
12,6.0
13,5.0
14,5.0
15,5.0
16,4.0
17,4.0
18,2.0
19,2.0
20,3.0
21,3.0
22,4.0
23,4.0
24,6.0
25,6.0
26,0.0
27,0.0
28,0.0
29,0.0
30,9.0
31,8.0
32,7.0
33,6.0
34,5.0
35,5.0
36,4.0
37,4.0
38,3.0
39,3.0
40,3.0
41,4.0
42,5.0
43,6.0
44,6.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,6.0
54,5.0
55,5.0
56,4.0
57,3.0
58,0.0
59,0.0
60,4.0
61,5.0
62,6.0
63,7.0
64,10.0
65,0.0
66,0.0
67,0.0
68,1.0
69,0.0
70,0.0
71,0.0
72,0.0
73,5.0
74,5.0
75,3.0
76,3.0
77,0.0
78,0.0
79,0.0
80,0.0
81,0.0
82,0.0
83,0.0
84,1.0
85,0.0
86,0.0
87,1.0
88,0.0
89,0.0
90,0.0
91,0.0
92,6.0
93,5.0
94,3.0
95,2.0
96,0.0
97,0.0
98,0.0
99,0.0
100,8.0
101,10.0
102,0.0
103,0.0
104,0.0
105,0.0
106,0.0
107,0.0
108,0.0
109,9.0
110,0.0
111,7.0
112,6.0
113,3.0
114,2.0
115,2.0
116,0.0
117,0.0
118,7.0
119,11.0
120,0.0
121,0.0
122,0.0
123,0.0
124,0.0
125,0.0
126,0.0
127,0.0
128,0.0
129,6.0
130,6.0
131,5.0
132,4.0
133,1.0
134,2.0
135,0.0
136,7.0
137,7.0
138,9.0
139,12.0
140,14.0
141,0.0
142,1.0
143,0.0
144,13.0
145,0.0
146,13.0
147,0.0
148,0.0
149,0.0
150,5.0
151,4.0
152,2.0
153,0.0
154,0.0
155,0.0
156,6.0
157,9.0
158,11.0
159,13.0
160,0.0
161,0.0
162,0.0
163,15.0
164,0.0
165,0.0
166,0.0
167,0.0
168,0.0
169,0.0
170,4.0
171,2.0
172,0.0
173,0.0
174,0.0
175,0.0
176,10.0
177,11.0
178,11.0
179,0.0
180,0.0
181,0.0
182,0.0
183,0.0
184,0.0
185,0.0
186,0.0
187,2.0
188,0.0
189,4.0
190,3.0
191,3.0
192,3.0
193,5.0
194,8.0
195,9.0
196,11.0
197,0.0
198,1.0
199,0.0
200,0.0
201,0.0
202,1.0
203,0.0
204,0.0
205,0.0
206,0.0
207,0.0
208,4.0
209,3.0
210,3.0
211,3.0
212,4.0
213,8.0
214,9.0
215,9.0
216,11.0
217,1.0
218,0.0
219,0.0
220,0.0
221,0.0
222,0.0
223,0.0
224,0.0
225,0.0
226,0.0
227,4.0
228,1.0
229,3.0
230,3.0
231,3.0
232,6.0
233,9.0
234,9.0
235,10.0
236,10.0
237,10.0
238,10.0
239,10.0
240,9.0
241,0.0
242,0.0
243,1.0
244,0.0
245,0.0
246,4.0
247,1.0
248,2.0
249,3.0
250,3.0
251,5.0
252,8.0
253,8.0
254,8.0
255,8.0
256,8.0
257,9.0
258,9.0
259,7.0
260,0.0
261,0.0
262,0.0
263,0.0
264,0.0
265,4.0
266,1.0
267,1.0
268,2.0
269,3.0
270,3.0
271,4.0
272,5.0
273,7.0
274,5.0
275,4.0
276,5.0
277,6.0
278,6.0
279,5.0
280,4.0
281,3.0
282,4.0
283,3.0
284,2.0
