Grid_Number,hospital
0,2.0
1,1.0
2,0.0
3,0.0
4,0.0
5,0.0
6,3.0
7,4.0
8,0.0
9,0.0
10,1.0
11,0.0
12,1.0
13,3.0
14,0.0
15,0.0
16,2.0
17,0.0
18,0.0
19,5.0
20,1.0
21,0.0
22,4.0
23,1.0
24,0.0
25,4.0
26,9.0
27,5.0
28,22.0
29,7.0
30,17.0
31,14.0
32,9.0
33,12.0
34,7.0
35,1.0
36,1.0
37,0.0
38,21.0
39,19.0
40,26.0
41,26.0
42,0.0
43,2.0
44,7.0
45,15.0
46,15.0
47,15.0
48,13.0
49,18.0
50,9.0
51,17.0
52,25.0
53,14.0
54,13.0
55,0.0
56,0.0
57,2.0
58,26.0
59,13.0
60,15.0
61,7.0
62,2.0
63,7.0
64,1.0
65,7.0
66,16.0
67,20.0
68,10.0
69,4.0
70,14.0
71,14.0
72,3.0
73,6.0
74,6.0
75,0.0
76,4.0
77,20.0
78,12.0
79,14.0
80,24.0
81,25.0
82,19.0
83,14.0
84,28.0
85,15.0
86,13.0
87,1.0
88,11.0
89,26.0
90,15.0
91,21.0
92,16.0
93,28.0
94,1.0
95,2.0
96,7.0
97,12.0
98,8.0
99,19.0
100,1.0
101,3.0
102,19.0
103,9.0
104,12.0
105,20.0
106,6.0
107,14.0
108,13.0
109,18.0
110,6.0
111,4.0
112,13.0
113,0.0
114,0.0
115,2.0
116,27.0
117,19.0
118,2.0
119,2.0
120,6.0
121,31.0
122,13.0
123,14.0
124,12.0
125,10.0
126,11.0
127,9.0
128,22.0
129,2.0
130,15.0
131,18.0
132,0.0
133,1.0
134,4.0
135,2.0
136,21.0
137,2.0
138,7.0
139,4.0
140,20.0
141,22.0
142,6.0
143,13.0
144,9.0
145,13.0
146,13.0
147,23.0
148,6.0
149,17.0
150,5.0
151,0.0
152,16.0
153,24.0
154,4.0
155,8.0
156,8.0
157,16.0
158,9.0
159,13.0
160,10.0
161,12.0
162,12.0
163,12.0
164,16.0
165,13.0
166,14.0
167,6.0
168,24.0
169,10.0
170,0.0
171,13.0
172,25.0
173,25.0
174,24.0
175,21.0
176,29.0
177,6.0
178,11.0
179,14.0
180,8.0
181,16.0
182,16.0
183,17.0
184,14.0
185,17.0
186,2.0
187,10.0
188,16.0
189,4.0
190,0.0
191,2.0
192,8.0
193,15.0
194,18.0
195,6.0
196,8.0
197,33.0
198,15.0
199,15.0
200,6.0
201,5.0
202,9.0
203,6.0
204,23.0
205,13.0
206,11.0
207,8.0
208,0.0
209,0.0
210,0.0
211,0.0
212,0.0
213,0.0
214,1.0
215,4.0
216,12.0
217,25.0
218,27.0
219,27.0
220,26.0
221,4.0
222,45.0
223,14.0
224,7.0
225,10.0
226,6.0
227,1.0
228,0.0
229,0.0
230,0.0
231,0.0
232,0.0
233,0.0
234,0.0
235,0.0
236,0.0
237,0.0
238,1.0
239,1.0
240,2.0
241,4.0
242,30.0
243,14.0
244,35.0
245,16.0
246,0.0
247,0.0
248,0.0
249,0.0
250,0.0
251,0.0
252,0.0
253,0.0
254,0.0
255,0.0
256,0.0
257,0.0
258,0.0
259,0.0
260,1.0
261,10.0
262,13.0
263,21.0
264,17.0
265,1.0
266,0.0
267,0.0
268,0.0
269,0.0
270,0.0
271,0.0
272,0.0
273,0.0
274,0.0
275,0.0
276,0.0
277,0.0
278,0.0
279,0.0
280,0.0
281,0.0
282,0.0
283,0.0
284,0.0
