Grid_Number,school
0,0.18526688921895054
1,0.21267944739240233
2,0.23378763312924866
3,0.14977120154008366
4,0.17632832918014946
5,0.0002982262198333956
6,0.15816937634064096
7,0.41969232288569036
8,0.05683218267263328
9,0.01206926221830122
10,0.1539775566983592
11,0.5207843888102248
12,0.20454545545996758
13,0.043167857558931474
14,0.028336577627235782
15,0.33989517858448925
16,0.21764260849788475
17,0.03717599274442847
18,0.09352902383634364
19,0.14890219747825695
20,0.2276573332541069
21,0.0666398368098997
22,0.032452290895507135
23,0.06295455679877511
24,0.5394121089570906
25,0.03042422995369627
26,0.006065189602391967
27,0.2295492510105168
28,0.1142273327195931
29,0.09220063538634844
30,0.02037824040851595
31,0.02661661439392674
32,0.24746094320395468
33,0.10310583246920885
34,0.16119059932100901
35,0.09087525574638107
36,0.08671320456243972
37,0.11112725434396975
38,0.019665476884985923
39,0.01175011420242646
40,0.08888324149516075
41,0.0875686883850635
42,0.0346724695101035
43,0.06344950627329274
44,0.12912487241844103
45,0.12412768395380552
46,0.05831356197902622
47,0.15155582182182123
48,0.04281392847929104
49,0.04473155177366374
50,0.02151130648171616
51,0.1806916278871682
52,0.03579465038916391
53,0.210782338901811
54,0.012860549250870533
55,0.04490664956502485
56,0.022101189672719897
57,0.07840401948137145
58,0.0370266182226284
59,0.0676536642732377
60,0.15779431941346345
61,0.11361364207149188
62,0.05668132941762883
63,0.005921195717521101
64,0.3919680225819473
65,0.11134961770135021
66,0.06013592221725176
67,0.044603483490147054
68,0.04932552850311418
69,0.18017325275431853
70,0.030064826410279154
71,0.02160232843138823
72,0.013374631145566184
73,0.05772944367401641
74,0.3452289549030824
75,0.3403869481311709
76,0.07951502415553278
77,0.08673521486973988
78,0.11734409804804301
79,0.014621685383851116
80,0.02840809183797276
81,0.09575301878964775
82,0.007376956910262521
83,0.03422683052311015
84,0.03923936020335574
85,0.08660281917372728
86,0.003703754885917782
87,0.17716386549725457
88,0.01622701735325569
89,0.0038506270127905678
90,0.05930046812796377
91,0.01790347891976245
92,0.03632127147137661
93,0.002858394104621425
94,0.48555255537636594
95,0.034549480364939315
96,0.046262903831716114
97,0.1784959729301427
98,0.06863436924732803
99,0.02739704411558585
100,0.026284711008574276
101,0.2788677726306243
102,0.006493499766774562
103,0.01626703270430647
104,0.07691032176797603
105,0.01658964840597835
106,0.28374705814372747
107,0.10259808836067585
108,0.015384063449527077
109,0.13267065397298272
110,0.11699287250386776
111,0.0519219570026778
112,0.13293536188752553
113,0.030307464545923268
114,0.013229314855444044
115,0.026720802443340404
116,0.03396941237191464
117,0.15664584409003496
118,0.06037352906709498
119,0.029018947879902838
120,0.10318190174776831
121,0.11035903047998852
122,0.19290806096546537
123,0.034086296975278346
124,0.009791615653556391
125,0.01821085937837941
126,0.16131090222801617
127,0.15166371342721174
128,0.059011913550007025
129,0.018281737384112377
130,0.09075034736423596
131,0.023413036173833744
132,0.35448064706263427
133,0.021718701088911416
134,0.012193842587077
135,0.08175977209395918
136,0.019427798635020053
137,0.010697293775035206
138,0.02371781102626585
139,0.028798024664119338
140,0.03664854659286811
141,0.1047030746653129
142,0.07343164164755075
143,0.11417281351024172
144,0.1493331728891272
145,0.020061408730761444
146,0.07358301505411187
147,0.1348944498713224
148,0.023293713508697578
149,0.02406074040580529
150,0.07377067745877229
151,0.44169722217611723
152,0.16305418556908768
153,0.00044802796412264455
154,0.10400110870306606
