Grid_Number,local_government_office
0,0.691361037783306
1,0.05637565946021232
2,0.014586761499612294
3,0.21413956856085134
4,0.01131897692386292
5,0.3466844151641567
6,0.27459371546042655
7,0.056793454590276495
8,0.06375017095544354
9,0.07181974656736145
10,0.0630040314111759
11,0.015139150556704522
12,0.04579849172134629
13,0.058559734058865956
14,0.09480853472514286
15,0.03232669900238841
16,0.12379511676801712
17,0.6577008778786299
18,0.6953733290056835
19,0.39479548587572016
20,0.3892550279580172
21,0.09745437805529036
22,0.2025724298208776
23,0.20442961425838882
24,0.19460057720177473
25,0.6084116715001483
26,0.09721264426162367
27,0.014555850195652965
28,0.08114478061554171
29,0.02307241844954524
30,0.18380584602345146
31,0.021944801735996493
32,0.12854857978278658
33,0.1564620571643132
34,0.04121614814595574
35,0.1417454483214865
36,0.5383306588710667
37,0.6478242592477921
38,0.19163878011074323
39,0.15250546643462626
40,0.13466375475545145
41,0.014948780639650806
42,0.27325735660845524
43,0.024971842615624837
44,0.17181599781321938
45,0.37645148582857624
46,0.13072388720575256
47,0.12001051609320262
48,0.1197239445504946
49,0.1070877773892114
50,0.3562477891391841
51,0.23636031739345098
52,0.09702838822353999
53,0.20658779305275296
54,0.2633804470856626
55,0.21150220807156858
56,0.1707340192820891
57,0.10265623430921954
58,0.10387747030353717
59,0.10316603118365114
60,0.13560702752413714
61,0.03174323484275698
62,0.2821094817576153
63,0.02356230654551956
64,0.062491019996107414
65,0.03502644005340045
66,0.03652525596886437
67,0.07119194309688918
68,0.35881508552624053
69,0.0645249322781351
70,0.06488359099855821
71,0.052453733343329985
72,0.01595391912512139
73,0.3725729646467931
74,0.10403837761821592
75,0.7493944110049854
76,0.006476628520620949
77,0.2914197802077795
78,0.2874002985207609
79,0.03335221947315507
80,0.20424095027519426
81,0.027245706851689675
82,0.032061918518614535
83,0.00293771227051775
84,0.12330438672564688
85,0.032763269910300666
86,0.1104613305850286
87,0.048138035445001205
88,0.050881788219476275
89,0.10343873771474506
90,0.07044721049775343
91,0.23755849098319493
92,0.04546872368207025
93,0.25323336433058485
94,0.4449689070698154
95,0.08615560685335413
96,0.07536425135101342
97,0.22898695655368356
98,0.028920149762557572
99,0.15377169109943611
100,0.06312829847309433
101,0.12261249019971981
102,0.07470888147352227
103,0.06707128967702837
104,0.03557001058717828
105,0.12766125045781643
106,0.1982433243549082
107,0.1339980074686071
108,0.1478034528199398
109,0.0914470897772938
110,0.01720518403812929
111,0.016984341319293945
112,0.14166671861836375
113,0.4335181993163372
114,0.10708195341355918
115,0.42427523831358044
116,0.23671671720268803
117,0.02174399237607446
118,0.1593024687977114
119,0.044045966276423994
120,0.0623571194151298
121,0.03023094209705127
122,0.11560977346397316
123,0.17249123508971245
124,0.19661974648890085
125,0.26964567404847517
126,0.00844602572872767
127,0.09395955997833703
128,0.04451479499182659
129,0.002692387551890306
130,0.14926166358209544
131,0.2083686078156449
132,0.08574686294943393
133,0.14699397593171853
134,0.12477161106837377
135,0.38912693378960456
136,0.05685176796398594
137,0.22430687917353687
138,0.25946832178529466
139,0.02287331704287368
140,0.011165432129847545
141,0.0011395040516219835
142,0.04890320348864734
143,0.09264926820292063
144,0.04861166385096169
145,0.14648407454548426
146,0.03938190989191619
147,0.15812283045904738
148,0.2791885689384732
149,0.22089381800781016
150,0.2370453846969714
151,0.0420495973973018
152,0.638613919869019
153,0.02081069655396621
154,0.040536207729541446
155,0.5128240196590044
156,0.1416845376882194
157,0.02726653174327083
158,0.26829124839004576
159,0.06839621308224625
160,0.16045197921393098
161,0.13672955554171
162,0.051292926133954066
163,0.0038920867585287623
164,0.039292936219921616
165,0.28389073116256
166,0.11316079379367212
167,0.04214905559892219
168,0.026254844834734684
