Grid_Number,train_station
0,4.0
1,6.0
2,6.0
3,6.0
4,6.0
5,6.0
6,6.0
7,6.0
8,1.0
9,1.0
10,1.0
11,2.0
12,4.0
13,4.0
14,4.0
15,3.0
16,2.0
17,2.0
18,2.0
19,4.0
20,7.0
21,7.0
22,7.0
23,7.0
24,7.0
25,7.0
26,0.0
27,0.0
28,0.0
29,0.0
30,4.0
31,6.0
32,6.0
33,5.0
34,4.0
35,4.0
36,2.0
37,2.0
38,6.0
39,7.0
40,8.0
41,8.0
42,8.0
43,8.0
44,8.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,1.0
52,1.0
53,6.0
54,6.0
55,4.0
56,2.0
57,8.0
58,1.0
59,1.0
60,9.0
61,10.0
62,9.0
63,9.0
64,11.0
65,0.0
66,0.0
67,0.0
68,1.0
69,1.0
70,2.0
71,1.0
72,1.0
73,7.0
74,5.0
75,3.0
76,8.0
77,1.0
78,1.0
79,1.0
80,2.0
81,1.0
82,1.0
83,1.0
84,1.0
85,0.0
86,1.0
87,2.0
88,1.0
89,3.0
90,1.0
91,1.0
92,9.0
93,8.0
94,4.0
95,6.0
96,0.0
97,1.0
98,1.0
99,1.0
100,16.0
101,15.0
102,1.0
103,1.0
104,1.0
105,1.0
106,2.0
107,1.0
108,3.0
109,13.0
110,1.0
111,10.0
112,9.0
113,5.0
114,4.0
115,7.0
116,2.0
117,1.0
118,14.0
119,16.0
120,1.0
121,2.0
122,2.0
123,2.0
124,2.0
125,1.0
126,2.0
127,3.0
128,1.0
129,15.0
130,12.0
131,9.0
132,5.0
133,5.0
134,6.0
135,0.0
136,12.0
137,15.0
138,16.0
139,17.0
140,15.0
141,1.0
142,1.0
143,2.0
144,26.0
145,1.0
146,23.0
147,1.0
148,2.0
149,1.0
150,10.0
151,6.0
152,5.0
153,1.0
154,2.0
155,1.0
156,12.0
157,14.0
158,16.0
159,16.0
160,2.0
161,1.0
162,1.0
163,28.0
164,2.0
165,1.0
166,1.0
167,3.0
168,1.0
169,1.0
170,11.0
171,5.0
172,1.0
173,1.0
174,1.0
175,2.0
176,14.0
177,15.0
178,17.0
179,1.0
180,1.0
181,1.0
182,29.0
183,2.0
184,1.0
185,1.0
186,2.0
187,2.0
188,1.0
189,11.0
190,4.0
191,6.0
192,6.0
193,8.0
194,9.0
195,13.0
196,14.0
197,2.0
198,2.0
199,2.0
200,1.0
201,2.0
202,2.0
203,1.0
204,1.0
205,3.0
206,2.0
207,1.0
208,11.0
209,2.0
210,4.0
211,5.0
212,7.0
213,8.0
214,11.0
215,11.0
216,13.0
217,1.0
218,3.0
219,2.0
220,2.0
221,4.0
222,5.0
223,2.0
224,3.0
225,2.0
226,3.0
227,11.0
228,1.0
229,1.0
230,3.0
231,4.0
232,7.0
233,9.0
234,11.0
235,13.0
236,12.0
237,17.0
238,17.0
239,21.0
240,22.0
241,2.0
242,1.0
243,2.0
244,2.0
245,2.0
246,10.0
247,1.0
248,1.0
249,1.0
250,1.0
251,2.0
252,6.0
253,7.0
254,8.0
255,10.0
256,14.0
257,16.0
258,18.0
259,18.0
260,1.0
261,2.0
262,2.0
263,1.0
264,1.0
265,9.0
266,1.0
267,1.0
268,1.0
269,1.0
270,1.0
271,1.0
272,4.0
273,7.0
274,7.0
275,10.0
276,14.0
277,15.0
278,17.0
279,17.0
280,16.0
281,15.0
282,13.0
283,9.0
284,5.0
