Grid_Number,taxi_stand
0,2.0
1,2.0
2,2.0
3,3.0
4,3.0
5,2.0
6,2.0
7,3.0
8,3.0
9,1.0
10,1.0
11,2.0
12,1.0
13,1.0
14,1.0
15,1.0
16,1.0
17,1.0
18,1.0
19,1.0
20,1.0
21,1.0
22,0.0
23,1.0
24,1.0
25,1.0
26,1.0
27,1.0
28,1.0
29,1.0
30,1.0
31,1.0
32,1.0
33,1.0
34,1.0
35,1.0
36,0.0
37,0.0
38,2.0
39,3.0
40,3.0
41,4.0
42,4.0
43,5.0
44,5.0
45,5.0
46,5.0
47,6.0
48,4.0
49,2.0
50,2.0
51,2.0
52,2.0
53,1.0
54,1.0
55,1.0
56,1.0
57,1.0
58,1.0
59,1.0
60,1.0
61,1.0
62,1.0
63,1.0
64,1.0
65,1.0
66,1.0
67,1.0
68,1.0
69,1.0
70,1.0
71,1.0
72,1.0
73,1.0
74,1.0
75,0.0
76,3.0
77,3.0
78,3.0
79,6.0
80,7.0
81,9.0
82,8.0
83,6.0
84,7.0
85,7.0
86,7.0
87,5.0
88,2.0
89,2.0
90,2.0
91,1.0
92,1.0
93,1.0
94,1.0
95,1.0
96,1.0
97,1.0
98,1.0
99,1.0
100,1.0
101,2.0
102,2.0
103,2.0
104,2.0
105,2.0
106,2.0
107,1.0
108,1.0
109,1.0
110,1.0
111,1.0
112,1.0
113,1.0
114,3.0
115,4.0
116,6.0
117,6.0
118,9.0
119,9.0
120,9.0
121,0.0
122,7.0
123,7.0
124,10.0
125,10.0
126,8.0
127,6.0
128,6.0
129,3.0
130,2.0
131,2.0
132,2.0
133,1.0
134,1.0
135,1.0
136,1.0
137,2.0
138,3.0
139,3.0
140,3.0
141,3.0
142,4.0
143,4.0
144,4.0
145,2.0
146,3.0
147,3.0
148,2.0
149,1.0
150,1.0
151,1.0
152,3.0
153,5.0
154,6.0
155,7.0
156,9.0
157,10.0
158,0.0
159,0.0
160,0.0
161,11.0
162,0.0
163,0.0
164,8.0
165,6.0
166,7.0
167,7.0
168,2.0
169,2.0
170,3.0
171,3.0
172,2.0
173,3.0
174,4.0
175,3.0
176,3.0
177,3.0
178,3.0
179,5.0
180,5.0
181,0.0
182,5.0
183,4.0
184,5.0
185,4.0
186,3.0
187,3.0
188,2.0
189,1.0
190,4.0
191,5.0
192,0.0
193,0.0
194,0.0
195,0.0
196,0.0
197,1.0
198,0.0
199,0.0
200,0.0
201,0.0
202,0.0
203,9.0
204,8.0
205,7.0
206,0.0
207,3.0
208,0.0
209,4.0
210,4.0
211,4.0
212,5.0
213,7.0
214,0.0
215,5.0
216,5.0
217,5.0
218,5.0
219,0.0
220,7.0
221,0.0
222,0.0
223,0.0
224,5.0
225,3.0
226,3.0
227,1.0
228,4.0
229,5.0
230,5.0
231,0.0
232,0.0
233,1.0
234,0.0
235,0.0
236,0.0
237,0.0
238,0.0
239,0.0
240,0.0
241,9.0
242,8.0
243,8.0
244,0.0
245,0.0
246,0.0
247,0.0
248,0.0
249,0.0
250,0.0
251,0.0
252,0.0
253,0.0
254,0.0
255,0.0
256,0.0
257,0.0
258,0.0
259,0.0
260,0.0
261,0.0
262,5.0
263,4.0
264,3.0
265,3.0
266,4.0
267,5.0
268,5.0
269,6.0
270,8.0
271,0.0
272,0.0
273,0.0
274,0.0
275,0.0
276,0.0
277,0.0
278,0.0
279,0.0
280,0.0
281,0.0
282,1.0
283,0.0
284,0.0
285,0.0
286,0.0
287,0.0
288,0.0
289,0.0
290,0.0
291,0.0
292,0.0
293,0.0
294,0.0
295,1.0
296,1.0
297,0.0
298,0.0
299,7.0
300,6.0
301,4.0
302,4.0
303,3.0
304,3.0
305,5.0
306,5.0
307,5.0
308,6.0
309,9.0
310,9.0
311,8.0
312,13.0
313,0.0
314,0.0
315,0.0
316,0.0
317,0.0
318,0.0
319,0.0
320,9.0
321,0.0
322,0.0
323,0.0
324,0.0
325,0.0
326,0.0
327,0.0
328,0.0
329,0.0
330,0.0
331,0.0
332,0.0
333,0.0
334,8.0
335,0.0
336,0.0
337,0.0
338,1.0
339,4.0
340,4.0
341,3.0
342,1.0
343,3.0
344,4.0
345,4.0
346,4.0
347,4.0
348,6.0
349,7.0
350,8.0
351,10.0
352,10.0
353,8.0
354,0.0
355,0.0
356,0.0
357,0.0
358,0.0
359,0.0
360,0.0
361,0.0
362,0.0
363,1.0
364,0.0
365,1.0
366,1.0
367,8.0
368,8.0
369,8.0
370,0.0
371,0.0
372,0.0
373,0.0
374,0.0
375,0.0
376,0.0
377,0.0
378,0.0
379,3.0
380,1.0
381,1.0
382,3.0
383,3.0
384,3.0
385,3.0
386,3.0
387,4.0
388,2.0
389,7.0
390,7.0
391,8.0
392,7.0
393,1.0
394,0.0
395,0.0
396,0.0
397,0.0
398,0.0
399,0.0
400,0.0
401,2.0
402,0.0
403,0.0
404,9.0
405,9.0
406,8.0
407,7.0
408,0.0
409,6.0
410,0.0
411,0.0
412,7.0
413,7.0
414,5.0
415,4.0
416,0.0
417,2.0
418,1.0
419,1.0
420,1.0
421,1.0
422,2.0
423,1.0
424,1.0
425,1.0
426,1.0
427,2.0
428,7.0
429,7.0
430,7.0
431,8.0
432,0.0
433,9.0
434,0.0
435,0.0
436,0.0
437,0.0
438,1.0
439,0.0
440,0.0
441,11.0
442,9.0
443,7.0
444,5.0
445,6.0
446,5.0
447,5.0
448,7.0
449,7.0
450,7.0
451,5.0
452,5.0
453,4.0
454,2.0
455,2.0
456,1.0
457,1.0
458,1.0
459,1.0
460,1.0
461,1.0
462,1.0
463,1.0
464,1.0
465,1.0
466,3.0
467,0.0
468,0.0
469,0.0
470,8.0
471,0.0
472,0.0
473,0.0
474,0.0
475,0.0
476,0.0
477,0.0
478,1.0
479,10.0
480,10.0
481,4.0
482,4.0
483,4.0
484,4.0
485,4.0
486,4.0
487,4.0
488,5.0
489,5.0
490,4.0
491,3.0
492,2.0
493,1.0
494,0.0
495,1.0
496,1.0
497,1.0
498,1.0
499,1.0
500,1.0
501,1.0
502,1.0
503,1.0
504,3.0
505,0.0
506,0.0
507,0.0
508,9.0
509,9.0
510,0.0
511,1.0
512,1.0
513,0.0
514,0.0
515,0.0
516,11.0
517,10.0
518,9.0
519,6.0
520,4.0
521,3.0
522,3.0
523,4.0
524,5.0
525,4.0
526,3.0
527,3.0
528,2.0
529,1.0
530,1.0
531,1.0
532,0.0
533,0.0
534,0.0
535,1.0
536,1.0
537,1.0
538,1.0
539,1.0
540,1.0
541,1.0
542,2.0
543,2.0
544,4.0
545,8.0
546,9.0
547,8.0
548,0.0
549,0.0
550,0.0
551,0.0
552,0.0
553,0.0
554,7.0
555,7.0
556,6.0
557,5.0
558,4.0
559,5.0
560,4.0
561,5.0
562,6.0
563,7.0
564,6.0
565,4.0
566,2.0
567,1.0
568,1.0
569,1.0
570,0.0
571,0.0
572,0.0
573,0.0
574,1.0
575,1.0
576,0.0
577,1.0
578,1.0
579,1.0
580,2.0
581,3.0
582,4.0
583,7.0
584,8.0
585,8.0
586,1.0
587,2.0
588,0.0
589,9.0
590,10.0
591,8.0
592,1.0
593,0.0
594,5.0
595,0.0
596,7.0
597,6.0
598,7.0
599,9.0
600,7.0
601,7.0
602,7.0
603,6.0
604,4.0
605,3.0
606,2.0
607,2.0
608,0.0
609,0.0
610,0.0
611,0.0
612,0.0
613,0.0
614,0.0
615,1.0
616,1.0
617,1.0
618,1.0
619,3.0
620,3.0
621,6.0
622,8.0
623,8.0
624,0.0
625,9.0
626,9.0
627,8.0
628,8.0
629,7.0
630,5.0
631,5.0
632,0.0
633,0.0
634,0.0
635,0.0
636,9.0
637,11.0
638,10.0
639,9.0
640,8.0
641,9.0
642,7.0
643,6.0
644,5.0
645,3.0
646,0.0
647,0.0
648,0.0
649,0.0
650,0.0
651,0.0
652,1.0
653,1.0
654,1.0
655,1.0
656,2.0
657,2.0
658,3.0
659,6.0
660,6.0
661,7.0
662,7.0
663,7.0
664,9.0
665,7.0
666,7.0
667,3.0
668,4.0
669,5.0
670,5.0
671,8.0
672,0.0
673,0.0
674,11.0
675,12.0
676,14.0
677,14.0
678,13.0
679,13.0
680,8.0
681,8.0
682,6.0
683,3.0
684,0.0
685,0.0
686,0.0
687,0.0
688,0.0
689,1.0
690,1.0
691,1.0
692,1.0
693,1.0
694,2.0
695,2.0
696,2.0
697,2.0
698,5.0
699,5.0
700,5.0
701,6.0
702,8.0
703,6.0
704,4.0
705,3.0
706,4.0
707,5.0
708,5.0
709,7.0
710,8.0
711,9.0
712,0.0
713,14.0
714,15.0
715,14.0
716,14.0
717,15.0
718,10.0
719,9.0
720,7.0
721,3.0
722,0.0
723,0.0
724,0.0
725,0.0
726,0.0
727,0.0
728,1.0
729,1.0
730,1.0
731,1.0
732,1.0
733,2.0
734,2.0
735,2.0
736,2.0
737,5.0
738,5.0
739,5.0
740,5.0
741,4.0
742,3.0
743,3.0
744,4.0
745,5.0
746,4.0
747,6.0
748,8.0
749,10.0
750,13.0
751,14.0
752,15.0
753,14.0
754,14.0
755,15.0
756,10.0
757,9.0
758,7.0
759,4.0
760,0.0
761,0.0
762,0.0
763,0.0
764,0.0
765,0.0
766,0.0
767,1.0
768,1.0
769,1.0
770,1.0
771,0.0
772,2.0
773,2.0
774,2.0
775,2.0
776,2.0
777,2.0
778,2.0
779,1.0
780,1.0
781,2.0
782,3.0
783,4.0
784,3.0
785,6.0
786,8.0
787,9.0
788,14.0
789,15.0
790,15.0
791,14.0
792,14.0
793,14.0
794,10.0
795,10.0
796,7.0
797,4.0
798,0.0
799,0.0
800,0.0
801,0.0
802,0.0
803,0.0
804,0.0
805,0.0
806,1.0
807,1.0
808,1.0
809,1.0
810,0.0
811,2.0
812,2.0
813,2.0
814,2.0
815,2.0
816,1.0
817,1.0
818,1.0
819,1.0
820,1.0
821,2.0
822,3.0
823,5.0
824,6.0
825,9.0
826,12.0
827,15.0
828,14.0
829,14.0
830,13.0
831,12.0
832,10.0
833,9.0
834,6.0
835,4.0
