Grid_Number,hospital
461,1.0
462,1.0
463,2.0
464,12.0
465,54.0
466,115.0
467,6.0
468,23.0
469,35.0
470,528.0
471,112.0
472,122.0
473,149.0
474,201.0
475,187.0
476,209.0
477,163.0
478,137.0
479,652.0
480,607.0
481,513.0
482,451.0
483,365.0
484,316.0
485,289.0
486,268.0
487,295.0
488,273.0
489,310.0
490,292.0
491,241.0
492,168.0
493,133.0
494,5.0
495,5.0
496,5.0
497,5.0
498,5.0
499,3.0
500,1.0
501,1.0
502,5.0
503,13.0
504,65.0
505,3.0
506,18.0
507,29.0
508,513.0
509,602.0
510,133.0
511,179.0
512,164.0
513,166.0
514,202.0
515,165.0
516,656.0
517,607.0
518,551.0
519,491.0
520,374.0
521,379.0
522,365.0
523,320.0
524,276.0
525,213.0
526,177.0
527,182.0
528,157.0
529,138.0
530,104.0
531,80.0
532,5.0
533,5.0
534,5.0
535,5.0
536,5.0
537,5.0
538,1.0
539,1.0
540,2.0
541,9.0
542,34.0
543,94.0
544,188.0
545,327.0
546,398.0
547,475.0
548,183.0
549,182.0
550,172.0
551,155.0
552,131.0
553,116.0
554,130.0
555,537.0
556,495.0
557,419.0
558,419.0
559,385.0
560,378.0
561,368.0
562,283.0
563,228.0
564,182.0
565,95.0
566,51.0
567,40.0
568,38.0
569,32.0
570,5.0
571,5.0
572,5.0
573,5.0
574,5.0
575,6.0
576,4.0
577,3.0
578,3.0
579,5.0
580,22.0
581,88.0
582,166.0
583,287.0
584,313.0
585,402.0
586,153.0
587,142.0
588,123.0
589,632.0
590,599.0
591,566.0
592,118.0
593,137.0
594,415.0
595,109.0
596,103.0
597,381.0
598,372.0
599,391.0
600,321.0
601,257.0
602,179.0
603,133.0
604,91.0
605,47.0
606,63.0
607,51.0
608,0.0
609,6.0
610,6.0
611,5.0
612,7.0
613,6.0
614,3.0
615,3.0
616,3.0
617,4.0
618,30.0
619,64.0
620,145.0
621,228.0
622,283.0
623,328.0
624,115.0
625,418.0
626,478.0
627,505.0
628,482.0
629,489.0
630,423.0
631,384.0
632,124.0
633,115.0
634,127.0
635,115.0
636,452.0
637,455.0
638,425.0
639,428.0
640,324.0
641,245.0
642,218.0
643,189.0
644,128.0
645,85.0
646,7.0
647,7.0
648,7.0
649,8.0
650,7.0
651,6.0
652,3.0
653,3.0
654,3.0
655,3.0
656,30.0
657,42.0
658,104.0
659,172.0
660,202.0
661,70.0
662,300.0
663,372.0
664,393.0
665,361.0
666,404.0
667,334.0
668,306.0
669,325.0
670,371.0
671,411.0
672,131.0
673,163.0
674,482.0
675,477.0
676,472.0
677,481.0
678,396.0
679,361.0
680,306.0
681,248.0
682,163.0
683,120.0
684,7.0
685,7.0
686,7.0
687,8.0
688,7.0
689,4.0
690,3.0
691,3.0
692,3.0
693,3.0
694,27.0
695,37.0
696,75.0
697,109.0
698,170.0
699,192.0
700,204.0
701,217.0
702,256.0
703,281.0
704,243.0
705,204.0
706,236.0
707,290.0
708,352.0
709,414.0
710,436.0
711,468.0
712,184.0
713,505.0
714,480.0
715,475.0
716,461.0
717,398.0
718,322.0
719,257.0
720,210.0
721,144.0
722,6.0
723,6.0
724,6.0
725,8.0
726,8.0
727,4.0
728,3.0
729,3.0
730,3.0
731,3.0
732,11.0
733,32.0
734,35.0
735,76.0
736,111.0
737,142.0
738,165.0
739,162.0
740,148.0
741,112.0
742,77.0
743,101.0
744,154.0
745,236.0
746,314.0
747,389.0
748,407.0
749,459.0
750,494.0
751,475.0
752,486.0
753,473.0
754,460.0
755,414.0
756,326.0
757,273.0
758,208.0
759,149.0
760,5.0
761,5.0
762,5.0
763,5.0
764,5.0
765,4.0
766,3.0
767,3.0
768,3.0
769,3.0
770,3.0
771,32.0
772,30.0
773,36.0
774,74.0
775,77.0
776,99.0
777,94.0
778,51.0
779,12.0
780,33.0
781,64.0
782,77.0
783,129.0
784,212.0
785,315.0
786,364.0
787,392.0
788,450.0
789,449.0
790,469.0
791,453.0
792,421.0
793,393.0
794,322.0
795,266.0
796,201.0
797,149.0
798,3.0
799,3.0
800,3.0
801,5.0
802,5.0
803,4.0
804,3.0
805,3.0
806,3.0
807,3.0
808,3.0
809,6.0
810,30.0
811,34.0
812,39.0
813,41.0
814,48.0
815,27.0
816,9.0
817,9.0
818,9.0
819,16.0
820,18.0
821,22.0
822,70.0
823,188.0
824,242.0
825,315.0
826,402.0
827,423.0
828,441.0
829,415.0
830,374.0
831,367.0
832,308.0
833,244.0
834,193.0
835,144.0
