Grid_Number,bus_station
551,2.0
552,0.0
553,1.0
554,4.0
555,75.0
556,60.0
557,53.0
558,52.0
559,42.0
560,34.0
561,30.0
562,26.0
563,32.0
564,27.0
565,20.0
566,14.0
567,15.0
568,11.0
569,7.0
570,1.0
571,1.0
572,1.0
573,1.0
574,1.0
575,1.0
576,1.0
577,1.0
578,2.0
579,2.0
580,5.0
581,9.0
582,22.0
583,28.0
584,34.0
585,41.0
586,2.0
587,1.0
588,0.0
589,62.0
590,62.0
591,55.0
592,1.0
593,0.0
594,48.0
595,0.0
596,1.0
597,40.0
598,37.0
599,41.0
600,41.0
601,38.0
602,38.0
603,32.0
604,29.0
605,21.0
606,6.0
607,5.0
608,2.0
609,1.0
610,1.0
611,1.0
612,1.0
613,1.0
614,1.0
615,1.0
616,1.0
617,2.0
618,2.0
619,4.0
620,17.0
621,23.0
622,24.0
623,24.0
624,1.0
625,38.0
626,43.0
627,54.0
628,49.0
629,44.0
630,49.0
631,47.0
632,0.0
633,2.0
634,1.0
635,2.0
636,45.0
637,53.0
638,54.0
639,54.0
640,45.0
641,41.0
642,35.0
643,27.0
644,21.0
645,8.0
646,0.0
647,0.0
648,0.0
649,3.0
650,1.0
651,1.0
652,1.0
653,1.0
654,1.0
655,1.0
656,1.0
657,4.0
658,9.0
659,15.0
660,17.0
661,0.0
662,23.0
663,31.0
664,34.0
665,38.0
666,42.0
667,41.0
668,44.0
669,43.0
670,49.0
671,49.0
672,0.0
673,0.0
674,52.0
675,57.0
676,64.0
677,66.0
678,67.0
679,56.0
680,46.0
681,39.0
682,29.0
683,16.0
684,0.0
685,0.0
686,0.0
687,0.0
688,0.0
689,1.0
690,1.0
691,1.0
692,1.0
693,1.0
694,1.0
695,2.0
696,5.0
697,8.0
698,13.0
699,15.0
700,15.0
701,17.0
702,23.0
703,25.0
704,25.0
705,30.0
706,34.0
707,35.0
708,43.0
709,45.0
710,44.0
711,49.0
712,3.0
713,61.0
714,69.0
715,69.0
716,69.0
717,60.0
718,46.0
719,42.0
720,36.0
721,22.0
722,0.0
723,0.0
724,0.0
725,0.0
726,0.0
727,2.0
728,1.0
729,1.0
730,1.0
731,1.0
732,1.0
733,1.0
734,2.0
735,5.0
736,8.0
737,9.0
738,10.0
739,9.0
740,7.0
741,11.0
742,15.0
743,16.0
744,20.0
745,22.0
746,33.0
747,42.0
748,45.0
749,47.0
750,56.0
751,65.0
752,71.0
753,69.0
754,67.0
755,60.0
756,47.0
757,45.0
758,38.0
759,29.0
760,0.0
761,0.0
762,0.0
763,0.0
764,0.0
765,2.0
766,1.0
767,1.0
768,1.0
769,1.0
770,1.0
771,1.0
772,1.0
773,1.0
774,5.0
775,5.0
776,5.0
777,4.0
778,2.0
779,2.0
780,9.0
781,10.0
782,12.0
783,20.0
784,23.0
785,36.0
786,39.0
787,44.0
788,52.0
789,63.0
790,70.0
791,70.0
792,60.0
793,54.0
794,47.0
795,45.0
796,38.0
797,27.0
798,0.0
799,0.0
800,0.0
801,0.0
802,0.0
803,3.0
804,1.0
805,1.0
806,1.0
807,1.0
808,1.0
809,1.0
810,1.0
811,1.0
812,2.0
813,2.0
814,2.0
815,2.0
816,2.0
817,2.0
818,2.0
819,2.0
820,6.0
821,8.0
822,12.0
823,21.0
824,29.0
825,33.0
826,40.0
827,55.0
828,65.0
829,66.0
830,56.0
831,54.0
832,47.0
833,42.0
834,34.0
835,26.0
