Grid_Number,taxi_stand
0,1.9053297464073367
1,1.605543179880787
2,1.1804640900299845
3,0.6863516718691771
4,0.03331509940203796
5,0.9833589315412664
6,0.8267178440900634
7,0.5126343442807502
8,0.17710687987895926
9,0.006953533865846111
10,0.3342475652027606
11,1.0094634953464974
12,1.5865042136640277
13,2.036819197147345
14,1.8597700418826817
15,1.2264628615476423
16,0.31453851520604437
17,0.5139657583465259
18,0.8834900330940736
19,0.3629854457905694
20,0.1458214360616239
21,0.07363880261303711
22,0.33354664257589955
23,0.08308027872636285
24,0.20302818980620121
25,0.5134392066461633
26,0.8278610852490519
27,1.1216343048874404
28,1.1096929393556947
29,0.49448521075804547
30,0.1173979527735628
31,0.6873077059044818
32,0.5033869319980431
33,0.07652230083272753
34,0.3282275388454118
35,0.6931496468263267
36,0.6448717581209857
37,0.5317399789264055
38,2.0309888006677363
39,1.7138852672964848
40,1.181878046530845
41,0.5415050643503687
42,0.02629237189106243
43,1.0292562265191185
44,0.8923342880901218
45,0.492639814645916
46,0.06404321230128926
47,0.061342267478830766
48,0.38675851011963414
49,1.2017473196187762
50,1.854696720784185
51,2.0793001874237853
52,1.701364522845818
53,0.9504501163883696
54,0.0714925459935921
55,0.971211508076548
56,0.8805461935483163
57,0.2871799294915745
58,0.28643456029241404
59,0.10269401420102531
60,0.49349281087782404
61,0.22688015317706414
62,0.09242256491364059
63,0.4525236643977059
64,0.8243141648655428
65,1.1682524100593636
66,1.1575329475858416
67,0.4389396504387996
68,0.26966037117313135
69,0.9117016439795671
70,0.4729956778804462
71,0.018478392125152822
72,0.47441593551635836
73,0.7293273777479681
74,0.5982005744989819
75,0.4713337550797751
76,2.1687671765917873
77,1.8792160861802831
78,1.1711331709673496
79,0.2839892014440807
80,0.20723890925900287
81,1.083664968664376
82,0.9997767940288687
83,0.45340099818193946
84,0.12668416667138263
85,0.14933141001498598
86,0.4647852539537207
87,1.4800892443993139
88,2.209705753118967
89,1.933858920183592
90,1.4670568844982608
91,0.5761166000417661
92,0.5675126470389541
93,1.5344472378651817
94,0.8750438638223496
95,0.18675331098275091
96,0.4675046905003792
97,0.32785784794169104
98,0.6887958397872235
99,0.4133177700931601
100,0.05940495610623202
101,0.3649059964277685
102,0.8182689300306556
103,1.2325144171559923
104,1.2198688569905645
105,0.3595203802030164
106,0.4764063241089143
107,1.0103152260222468
108,0.43052960989988787
109,0.14642920882170166
110,0.6639418224714618
111,0.6889594656441596
112,0.5364780510494811
113,0.39409761774969776
114,2.2310161186190482
115,2.135388744596473
116,1.0782044336927576
117,0.22301415515636905
118,0.5882881789944977
119,1.116159733267247
120,1.1966190615638015
121,0.34992243142801793
122,0.10406093150660968
123,0.30596474060211404
124,0.5827340848140042
125,1.8983941237540052
126,2.305390230749112
127,1.6782297758178906
128,1.1083729835998068
129,0.063889796736662
130,1.2056332596497432
131,1.652525240618973
132,0.8644703236576207
133,0.04875445669279725
134,0.7065380024846436
135,0.4614841384359252
136,0.5474189097383878
137,0.6569145813234891
138,0.27554549588909866
139,0.22997122220446273
140,0.8065953713759886
141,1.3260292776621987
142,1.3020545802916526
143,0.23935410332872653
144,0.7667852741160823
145,1.0602403049757112
146,0.36760125607270855
147,0.3258407599969123
148,0.8149658349377278
149,0.6316365903976657
150,0.45239203604170053
151,0.29387224657674504
152,1.955346018269679
153,1.861134763463096
154,0.45460506575368514
155,1.2004199171927796
156,1.0039688120203385
157,0.9685724576676321
158,1.4596973474741712
159,0.070900234104663
160,0.03252291634287553
161,0.5875588016705513
162,0.728188298343315
163,2.4124506960544285
164,2.0783741839570076
165,1.1885995184105955
166,0.5582029830821607
167,0.6273653463922856
168,1.8924499967318498
169,1.8035660060277683
170,0.8429687774768422
171,0.1490735415182853
172,0.852828689747018
173,0.4254951203793034
174,0.34348950332234474
175,0.9707995944297959
176,0.5922657710108133
177,0.003056670937558465
178,0.7793023712207314
179,1.4720654257894852
180,1.406530411677998
181,0.0461195065163015
182,0.823476552116762
183,1.1318868018178232
184,0.2667830117396452
185,0.5892445920700743
186,0.7771547456455523
187,0.5454653844389604
188,0.334383188170581
189,0.16270853340121266
190,1.334417004569338
191,0.7784894372151703
192,0.49294655064817083
193,1.63060333319089
194,0.20206544987923553
195,0.21963253426610369
196,0.47317041344402355
197,0.21240789912266472
198,0.4526813419272854
199,0.12812969104631383
200,0.27655693531958264
201,2.1575863007899785
202,1.2111945909745512
203,0.2795647027802447
204,0.10907027027049389
205,1.0133565760487833
206,2.365949523862014
207,2.012711339657578
208,0.7954438225332255
209,0.4452258696788326
210,0.9139195978248885
211,0.3679212386312961
212,0.1065855228991827
213,1.1618962454983461
214,1.051904233585692
215,0.41636586670091585
216,0.6920588336629594
217,1.7200321628015602
218,1.2935939690897085
219,0.26155827929357744
220,0.8460827977089804
221,1.237451402082898
222,0.08860313022720674
223,0.9930659329445984
224,0.710361015572269
225,0.40687028340110876
226,0.16521036272329728
227,0.007844270530027644
228,0.737275460027141
229,0.09640200742522666
230,0.7765134126580151
231,0.07816302534684337
232,0.1965868129472965
233,0.29638625879651376
234,0.05197277053728749
235,0.6701279841610054
236,0.050164491238939034
237,1.512622951230513
238,0.7137738809315554
239,0.2803064556317397
240,0.042174231291242224
241,0.10832573253581995
242,0.10534470627937208
243,1.3237453333760831
244,3.009034618954702
245,2.294570470287583
246,0.6805447335652279
247,0.8998952957476135
248,1.0135864137562234
249,0.263428756481861
250,0.4262881797596383
251,0.744108693853891
252,1.6297248928136592
253,1.2087396559157233
254,0.30123278531141123
255,2.0285857256094184
256,0.8017124646693385
257,0.09270013389653105
258,0.8805947609837572
259,1.3661260651789526
260,0.25216843605596934
261,1.0130513428720322
262,0.5681066340637962
263,0.16970354194465107
264,0.07516628633428309
265,0.22177925300169862
266,0.2985164163491813
267,0.279421795913222
268,0.016491108772178905
269,0.2931319981739152
270,0.21535376354901586
271,0.09980307922448332
272,0.21130554710144156
273,0.4596387144640644
274,0.5581343665556594
275,1.5172456020517133
276,0.7393852211694286
277,0.07497783638529881
278,0.07321063634286352
279,0.08633058713237188
280,0.08111328353077851
281,1.583083758787704
282,3.7576454837657396
283,2.513732031888724
284,0.40743308700174247
285,1.5611549826509081
286,1.1961029063262831
287,0.03526900548861613
288,0.8580446910724808
289,0.003975957236488739
290,0.9683063773690774
291,2.001730448592406
292,0.4634106430242731
293,0.9758640926455195
294,0.17066249636424458
295,0.9177614441748246
296,0.49258106450004213
297,1.1644127695196775
298,0.7601571931876456
299,1.0570470480974175
300,0.17794126947628958
301,0.229705149579067
302,0.3896983537995261
303,0.4682837501919184
304,0.0036283678406662146
305,0.0479159559198506
306,0.28546376691646674
307,0.25395846914757975
308,0.15889450951964046
309,0.00161284472995726
310,0.1204287681391993
311,0.02556877327886241
312,0.7044801182242258
313,1.3872489292553547
314,0.084678792097126
315,0.019189252232248464
316,0.10719846009140577
317,0.028442435254194605
318,0.1919729846219177
319,1.0632596632552842
320,2.797536706556151
321,1.994558819191896
322,0.0389542088045232
323,1.8191047099728221
324,1.4633956146221048
325,0.5370511382313986
326,1.0529238566175234
327,0.5047853598003408
328,0.24511803288464126
329,0.01321931850090732
330,0.4747403502794386
331,0.2865443643781846
332,0.9448625691388943
333,1.186385342184969
334,0.2740864537619982
335,0.2908251594685332
336,0.38756089584705455
337,0.00768548764601644
338,0.761729471386486
339,0.7403636742140266
340,0.7232980135796447
341,0.713405856680884
342,0.06244616043694623
343,0.2815818653216656
344,0.26125358623286365
345,0.21805801855645132
346,0.1389320441657851
347,0.033745262469622506
348,0.06062498255926858
349,0.21447767177155402
350,0.7602870021864901
351,0.805062392262546
352,0.02867993170773161
353,0.06611355444245601
354,0.5029136198490268
355,1.4315392371841285
356,1.5489035073230641
357,0.12177622512012248
358,1.4388442800769694
359,1.2419872949199269
360,0.41250069575580617
361,0.6951782442716347
362,0.1653716761907233
363,0.5068093420319338
364,0.7487437921538573
365,1.1884300871044307
366,0.25287455733651915
367,1.2918757765504234
368,0.8128112864624102
369,0.2009394610687059
370,0.3181825442213103
371,0.2838877473309037
372,1.5045380721845456
373,0.06955994670695737
374,1.5449538909468166
375,0.3685169647697729
376,1.1639852766324188
377,1.069824350904193
378,0.9751344433140571
379,0.9133572792919231
380,0.2793531496923624
381,0.2642671294332149
382,0.2377416825506616
383,0.19367699924218323
384,0.12897942688835293
385,0.051099957685904425
386,0.023717618448564282
387,0.2093193888247315
388,0.7882264413276525
389,0.34344567419145644
390,0.30576901239106835
391,0.8257232168468531
392,1.6552504986986425
393,2.64747029956559
394,1.833717633701628
395,1.0383957559903496
396,0.035282084873056646
397,0.23453928836644947
398,0.017525767888950213
399,0.2278653060191989
400,0.24174215004797941
401,0.13847374387710512
402,0.18743122677215546
403,0.9875246514856031
404,0.003956798333077358
405,0.9147894787304287
406,1.1392797391781289
407,0.7267599174827114
408,0.41335433968395274
409,1.0848919952733014
410,1.5244693994132448
411,0.3731370302858279
412,0.847010472923542
413,0.05573505426431643
414,0.863331167559385
415,1.1588455681262295
416,1.106146821069522
417,1.045784436024027
418,0.26590541248530825
419,0.24706976533737635
420,0.2183616180196759
421,0.17703731142195284
422,0.12304400264743162
423,0.061300428043218745
424,0.0002301718941225772
425,0.1520965403668497
426,0.4846464746761849
427,0.48195905873527406
428,0.895733457988676
429,0.9440110949587998
430,0.8969698357279765
431,0.6472635175975852
432,0.12177240424172783
433,0.28269742220548094
434,1.0339733398697342
435,0.760117563062749
436,0.2916054493402339
437,0.3761221713760558
438,0.5133458125007359
439,0.14624197821978271
440,0.96508439374118
441,0.8263385939606874
442,0.07944271644963465
443,0.5346618326933058
444,0.8781022576859
445,0.6238423801932272
446,0.8632766816032076
447,1.3920918164131864
448,1.1858851121991658
449,0.4273167207550655
450,0.39514753749109377
451,0.2240319336937064
452,0.4688404573941507
453,0.9477636024172066
454,1.1546829483117154
455,1.1186895330938533
456,0.2524236208825969
457,0.23169156863385523
458,0.20297119417346493
459,0.16518975307499112
460,0.11910693652418831
461,0.06798878270436853
462,0.016722079436400236
463,0.11026695244723851
464,0.20197974472000715
465,0.24947865406961955
466,0.09225737120600025
467,0.16043453261439664
468,0.5892189803052615
469,1.2735808651218175
470,1.8346475769676216
471,0.5227085335607848
472,1.0878959749447257
473,0.7927081471390257
474,0.038614973307830494
475,0.3574017501464566
476,1.2523291443327649
477,0.6026750249924898
478,1.2629086412947537
479,1.9023568997143474
480,0.9458413132683031
481,0.02138493571964591
482,0.6573792024098675
483,0.5154475919030365
484,1.0974795375330417
485,1.3808015473483692
486,0.9946387628485872
487,0.43885045211638135
488,0.15727278997342684
489,0.3031156349592234
490,0.23343885013640647
491,0.66655374027579
492,0.9766534370816816
493,1.152164686007227
494,0.23985984900544463
495,0.21846780126527846
496,0.19074611537409236
497,0.15639796045103777
498,0.11630533562559958
499,0.07270402590073172
500,0.02866734591160457
501,0.048077191906435474
502,0.19668966264286156
503,0.3992788794058042
504,0.6858461900378188
505,1.1057115682762315
506,1.7326617983540604
507,2.6458492280361754
508,2.8352422824850763
509,0.6847206012046699
510,0.7840705244914827
511,0.24336857279573337
512,0.7986655948206599
513,0.7007162998794675
514,0.8113224144518986
515,0.28217923710877224
516,0.6267426405588321
517,0.9949478098887627
518,1.088496684583292
519,0.6942669670547739
520,0.03438899067599414
521,0.022431650503547645
522,0.23125655437095702
523,0.040514553248448465
524,0.33601070530265226
525,0.4421957743960365
526,0.019302206584933628
527,0.34757439016316677
528,0.08431832301443956
529,0.4625998575784397
530,0.7634972955013636
531,0.36599009904475954
532,0.22854659425045065
533,0.2072363614187434
534,0.1809193594102144
535,0.1496424909326179
536,0.11420985008308071
537,0.07620347474693881
538,0.037676660211580386
539,0.4923086505395604
540,0.6964554805139778
541,0.9628288742455389
542,1.316128769103053
543,1.7865383696146304
544,2.1145686309938085
545,2.4161111436789837
546,1.669815845496639
547,0.09926059622374328
548,0.07486989320260386
549,0.12332350811826484
550,0.648169074344699
551,0.7356584971800169
552,0.5730547436104492
553,0.6207854229683492
554,0.37328383847473695
555,0.08675320385706163
556,0.05237878236026063
557,0.022841452420541374
558,0.3522409497520466
559,0.5795783512346124
560,0.6284345357827947
561,0.619981714666439
562,0.5524773329720343
563,0.4007584703376665
564,0.10399917178999203
565,0.10903002138333977
566,0.19020582112144438
567,0.16669036651724856
568,0.45552664787987035
569,1.3719318455050007
570,0.21851684243570343
571,0.19770327192521653
572,0.1729021135701787
573,0.14430122910414866
574,0.11258311119869722
575,0.07890183619604067
576,0.42479048862217317
577,0.6124381812273123
578,0.6189284788518972
579,0.6255121431278985
580,0.6305962366695484
581,0.6292945721158885
582,0.6070542109025137
583,0.5262062018717729
584,0.33765519410671596
585,0.22403240980143824
586,0.2564231748237314
587,0.33780534088189973
588,0.29742873278569254
589,0.08466038320548841
590,0.375304635165985
591,0.4625548283678818
592,0.06415097842866486
593,0.2281157634342005
594,0.2617715574811568
595,0.21567406720656027
596,0.7730723258786711
597,0.3513582188744981
598,0.6131123428922929
599,0.6242582135596076
600,0.5228392169301014
601,0.19841379767497982
602,0.08304236668913335
603,0.1890621802196224
604,0.17645997986444809
605,0.14626155951836517
606,0.7957501870434762
607,1.4147072501563753
608,0.2096771743205645
609,0.18957492421485586
610,0.1662634822106338
611,0.1399777769205284
612,0.11128332150264941
613,0.06215575675916807
614,0.04691364965582034
615,0.019475882649081542
616,0.10520629063022989
