Grid_Number,department_store
583,13.0
584,18.0
585,22.0
586,4.0
587,5.0
588,1.0
589,33.0
590,36.0
591,28.0
592,3.0
593,3.0
594,24.0
595,3.0
596,1.0
597,18.0
598,20.0
599,17.0
600,15.0
601,17.0
602,12.0
603,9.0
604,8.0
605,6.0
606,3.0
607,3.0
608,0.0
609,0.0
610,0.0
611,0.0
612,0.0
613,0.0
614,0.0
615,1.0
616,1.0
617,1.0
618,1.0
619,1.0
620,6.0
621,12.0
622,15.0
623,18.0
624,2.0
625,25.0
626,25.0
627,29.0
628,28.0
629,27.0
630,23.0
631,21.0
632,4.0
633,3.0
634,1.0
635,3.0
636,24.0
637,21.0
638,19.0
639,21.0
640,16.0
641,15.0
642,14.0
643,11.0
644,4.0
645,3.0
646,0.0
647,0.0
648,0.0
649,0.0
650,0.0
651,0.0
652,0.0
653,0.0
654,1.0
655,1.0
656,1.0
657,1.0
658,5.0
659,8.0
660,10.0
661,1.0
662,14.0
663,20.0
664,19.0
665,21.0
666,23.0
667,23.0
668,16.0
669,21.0
670,22.0
671,22.0
672,1.0
673,4.0
674,26.0
675,24.0
676,26.0
677,28.0
678,24.0
679,20.0
680,18.0
681,15.0
682,9.0
683,5.0
684,0.0
685,0.0
686,0.0
687,0.0
688,0.0
689,0.0
690,0.0
691,0.0
692,0.0
693,1.0
694,1.0
695,1.0
696,2.0
697,6.0
698,9.0
699,10.0
700,10.0
701,10.0
702,15.0
703,14.0
704,16.0
705,15.0
706,16.0
707,20.0
708,20.0
709,22.0
710,21.0
711,24.0
712,2.0
713,25.0
714,28.0
715,28.0
716,25.0
717,23.0
718,19.0
719,17.0
720,9.0
721,7.0
722,0.0
723,0.0
724,0.0
725,0.0
726,0.0
727,0.0
728,0.0
729,0.0
730,0.0
731,0.0
732,1.0
733,1.0
734,1.0
735,2.0
736,6.0
737,7.0
738,9.0
739,9.0
740,9.0
741,7.0
742,4.0
743,9.0
744,12.0
745,14.0
746,19.0
747,21.0
748,19.0
749,24.0
750,25.0
751,25.0
752,27.0
753,27.0
754,23.0
755,23.0
756,20.0
757,19.0
758,11.0
759,8.0
760,0.0
761,0.0
762,0.0
763,0.0
764,0.0
765,0.0
766,0.0
767,0.0
768,0.0
769,0.0
770,0.0
771,1.0
772,1.0
773,1.0
774,2.0
775,2.0
776,3.0
777,3.0
778,2.0
779,1.0
780,2.0
781,4.0
782,7.0
783,9.0
784,11.0
785,17.0
786,19.0
787,18.0
788,24.0
789,26.0
790,27.0
791,27.0
792,23.0
793,22.0
794,19.0
795,17.0
796,10.0
797,7.0
798,0.0
799,0.0
800,0.0
801,0.0
802,0.0
803,0.0
804,0.0
805,0.0
806,0.0
807,0.0
808,0.0
809,0.0
810,1.0
811,1.0
812,1.0
813,2.0
814,2.0
815,2.0
816,1.0
817,1.0
818,1.0
819,1.0
820,2.0
821,2.0
822,5.0
823,7.0
824,11.0
825,15.0
826,19.0
827,25.0
828,27.0
829,23.0
830,22.0
831,21.0
832,19.0
833,13.0
834,9.0
835,7.0
