Grid_Number,local_government_office
0,0.06733803277776587
1,0.07870117680210796
2,0.44176013237360484
3,0.8808413612152026
4,0.6729499171831567
5,0.24881320663363113
6,0.28920296051804006
7,0.5081737100746327
8,0.05130714474237766
9,0.010701120346965126
10,0.12326140567159655
11,0.07520826756757015
12,0.054393626861357916
13,0.01612909527190004
14,0.11068327837320158
15,0.21357761965262217
16,0.13917875830827506
17,0.23178384337279112
18,0.17450533746393557
19,0.10878238210542258
20,0.04387394426926767
21,0.4621053245849935
22,0.8517520009094842
23,1.1290554666337735
24,1.2728338310941263
25,0.6103829203489725
26,0.6269989573547389
27,1.7342181786055424
28,2.1788330370789164
29,0.8764028378340699
30,0.2642569243105654
31,0.9176271442868837
32,0.39888588996629004
33,0.09081553191497824
34,0.007489509150597769
35,0.006635012909435318
36,0.13919670413248514
37,0.009068972646925431
38,0.06319142725145366
39,0.07913793518273951
40,0.08488159459843564
41,0.8907922013713528
42,0.8996259862111082
43,0.3874958769314408
44,0.5165414626611553
45,0.42132090521376403
46,0.11595321715872069
47,0.08126278173532137
48,0.06613244774479063
49,0.08796480054884159
50,0.08392222747767482
51,0.008404000462664499
52,0.16487134004834253
53,0.15243665536851678
54,0.034104396370598804
55,0.24516189142338862
56,0.17534827000719316
57,0.09219099316887196
58,0.005749662034354515
59,0.0359685161241714
60,0.3995372878776043
61,0.9032296529090585
62,1.1962217300802052
63,1.2184541168816887
64,0.570230848327689
65,2.264164565424223
66,1.865215251272138
67,0.2855505823631415
68,1.0340173548918805
69,0.8434236931337632
70,0.17338949911134113
71,0.09059082589048967
72,0.016339470245656684
73,0.06047280255173791
74,0.17896889656063467
75,0.19993036740471598
76,0.05419063416041263
77,0.07999560881834328
78,0.05691100186149561
79,0.4705633372132097
80,0.7842191997877048
81,0.5462001896577924
82,0.4184386229692246
83,0.08851719635416998
84,0.07156255231034651
85,0.2151296755892222
86,0.10062229017915433
87,0.09154029098430237
88,0.13854008355391625
89,0.05361813708369891
90,0.249453794497314
91,0.11681144892627207
92,0.00883892744974264
93,0.24692868860264297
94,0.1767595275374042
95,0.06431718577678748
96,0.11028169206218172
97,0.08899685804092451
98,0.0805808156607618
99,0.17226435348545488
100,0.7167491231697761
101,0.8304497833861648
102,0.21193850937317346
103,1.9094731328346126
104,0.7500498515449843
105,0.4493202261505121
106,1.1794757558250502
107,0.6819740083258059
108,0.08812889914560038
109,0.08931535964462636
110,0.031214167069812903
111,0.14460625831817925
112,0.19966092950249503
113,0.4942760978165252
114,0.027593802273195023
115,0.08234991958868239
116,0.036088477660264746
117,0.04029560985826333
118,0.2852967661941227
119,0.106497287372306
120,0.009575883610341123
121,0.0845011584181155
122,0.2928611767554554
123,0.057752096626422375
124,0.079159492525936
125,0.10063350346002198
126,0.1631683839811026
127,0.1590965386705443
128,0.3804848848258623
129,0.17661398962573457
130,0.012283502854827474
131,0.1877211506236704
132,0.17961388752022664
133,0.009977239557843404
134,0.17898709170454094
135,0.19764332935653692
136,0.03885872002074029
137,0.03412070609710417
138,0.18010639245448032
139,0.7051602068730098
140,0.6130358053466466
141,0.14736685889453838
142,0.16100101950450676
143,0.11943060153945158
144,1.2305356517660206
145,0.22257972170069593
146,0.08769700551152619
147,0.001162406178426636
148,0.02634415134139317
149,0.1882023279747327
150,0.03551729220752895
151,0.9201337154713879
152,0.04707199376718904
153,0.028187613203891942
154,0.023803451532836334
155,0.004552198078596234
156,0.04159506218044976
157,0.013236939346708823
158,0.13656437613975278
159,0.02631802053064092
160,0.05085669349943316
161,0.10379948804266724
162,0.03451950295102012
163,0.1424704060915065
164,0.18193093867121965
165,0.47117725278030587
166,0.417821961948672
167,0.260382333429661
168,0.021040137553348586
169,0.027630653300129326
170,0.18835817079454342
171,0.03506539682708581
172,0.3303174170251568
173,0.12924395441976208
174,0.18775889973328388
175,0.01336295659053576
176,0.04912011349730704
177,0.09657702100583276
178,0.1331196319254243
179,0.06436264934246128
180,0.04705458466381606
181,0.26476398397869333
182,0.0002991628762721348
183,0.006758520907994182
184,0.08407675508826946
185,0.067927322592672
186,0.13032637922441803
187,0.2024551403975447
188,0.5315657632096392
189,1.537125862270277
190,0.006936859719523454
191,0.11245718818163869
192,0.1778781199185812
193,0.020526008569307166
194,0.008930819307346382
195,0.013093156854679308
196,0.0115883993106672
197,0.15292796895818292
198,0.050249826251545844
199,0.17945466110698813
200,0.012530227173547303
201,0.1820786634863357
202,0.006271986074877901
203,0.01948767733809734
204,0.03850522029183935
205,0.49753259693838253
206,0.08036767940438068
207,0.16851375581373332
208,0.060193598521258565
209,0.5969828320291204
210,0.7773238309760234
211,0.25085816035013825
212,0.09939873987891792
213,0.14506514615174518
214,0.04964502543437294
215,0.029714709082233996
216,0.0989797732758691
217,0.06129776291149528
218,0.2185047821003435
