Grid_Number,police
583,38.0
584,47.0
585,62.0
586,22.0
587,23.0
588,18.0
589,83.0
590,76.0
591,66.0
592,19.0
593,22.0
594,54.0
595,9.0
596,9.0
597,39.0
598,38.0
599,37.0
600,31.0
601,24.0
602,15.0
603,12.0
604,5.0
605,4.0
606,4.0
607,3.0
608,3.0
609,3.0
610,3.0
611,4.0
612,4.0
613,4.0
614,3.0
615,3.0
616,3.0
617,4.0
618,7.0
619,11.0
620,20.0
621,33.0
622,41.0
623,45.0
624,14.0
625,55.0
626,59.0
627,65.0
628,62.0
629,57.0
630,52.0
631,46.0
632,15.0
633,10.0
634,11.0
635,11.0
636,43.0
637,48.0
638,52.0
639,48.0
640,30.0
641,21.0
642,17.0
643,14.0
644,4.0
645,4.0
646,4.0
647,4.0
648,4.0
649,4.0
650,5.0
651,5.0
652,3.0
653,3.0
654,3.0
655,4.0
656,6.0
657,7.0
658,14.0
659,18.0
660,29.0
661,6.0
662,37.0
663,43.0
664,49.0
665,53.0
666,52.0
667,41.0
668,37.0
669,36.0
670,40.0
671,45.0
672,11.0
673,15.0
674,56.0
675,57.0
676,59.0
677,59.0
678,49.0
679,40.0
680,23.0
681,17.0
682,11.0
683,8.0
684,4.0
685,4.0
686,4.0
687,4.0
688,5.0
689,5.0
690,3.0
691,3.0
692,3.0
693,4.0
694,5.0
695,5.0
696,9.0
697,13.0
698,18.0
699,24.0
700,28.0
701,29.0
702,33.0
703,33.0
704,30.0
705,26.0
706,29.0
707,33.0
708,39.0
709,44.0
710,47.0
711,55.0
712,17.0
713,59.0
714,59.0
715,59.0
716,51.0
717,45.0
718,30.0
719,19.0
720,13.0
721,11.0
722,0.0
723,4.0
724,4.0
725,4.0
726,4.0
727,4.0
728,4.0
729,3.0
730,3.0
731,4.0
732,4.0
733,4.0
734,3.0
735,9.0
736,12.0
737,15.0
738,16.0
739,16.0
740,14.0
741,14.0
742,11.0
743,17.0
744,20.0
745,25.0
746,34.0
747,41.0
748,49.0
749,55.0
750,57.0
751,57.0
752,59.0
753,55.0
754,51.0
755,47.0
756,35.0
757,22.0
758,13.0
759,11.0
760,3.0
761,0.0
762,4.0
763,3.0
764,3.0
765,3.0
766,4.0
767,3.0
768,3.0
769,2.0
770,3.0
771,3.0
772,3.0
773,4.0
774,7.0
775,8.0
776,10.0
777,9.0
778,5.0
779,2.0
780,7.0
781,9.0
782,11.0
783,15.0
784,21.0
785,31.0
786,47.0
787,51.0
788,55.0
789,55.0
790,56.0
791,54.0
792,50.0
793,45.0
794,37.0
795,19.0
796,13.0
797,11.0
798,3.0
799,3.0
800,3.0
801,3.0
802,3.0
803,3.0
804,2.0
805,1.0
806,1.0
807,1.0
808,2.0
809,2.0
810,3.0
811,4.0
812,4.0
813,4.0
814,4.0
815,2.0
816,2.0
817,2.0
818,2.0
819,2.0
820,3.0
821,4.0
822,8.0
823,17.0
824,33.0
825,45.0
826,49.0
827,52.0
828,51.0
829,51.0
830,45.0
831,44.0
832,36.0
833,18.0
834,13.0
835,11.0
