Grid_Number,train_station
208,1.0
209,8.0
210,8.0
211,7.0
212,6.0
213,4.0
214,1.0
215,4.0
216,5.0
217,4.0
218,5.0
219,1.0
220,4.0
221,0.0
222,0.0
223,0.0
224,4.0
225,3.0
226,3.0
227,2.0
228,3.0
229,4.0
230,6.0
231,1.0
232,2.0
233,2.0
234,3.0
235,3.0
236,2.0
237,2.0
238,3.0
239,3.0
240,2.0
241,25.0
242,22.0
243,21.0
244,2.0
245,3.0
246,2.0
247,1.0
248,1.0
249,1.0
250,1.0
251,1.0
252,1.0
253,1.0
254,1.0
255,1.0
256,1.0
257,1.0
258,1.0
259,1.0
260,0.0
261,1.0
262,4.0
263,4.0
264,3.0
265,3.0
266,2.0
267,3.0
268,6.0
269,9.0
270,13.0
271,1.0
272,2.0
273,3.0
274,2.0
275,2.0
276,1.0
277,1.0
278,3.0
279,4.0
280,3.0
281,2.0
282,2.0
283,3.0
284,3.0
285,3.0
286,2.0
287,2.0
288,2.0
289,2.0
290,2.0
291,1.0
292,1.0
293,2.0
294,1.0
295,2.0
296,1.0
297,2.0
298,1.0
299,5.0
300,4.0
301,4.0
302,3.0
303,3.0
304,1.0
305,3.0
306,5.0
307,9.0
308,10.0
309,14.0
310,17.0
311,19.0
312,22.0
313,1.0
314,2.0
315,2.0
316,2.0
317,4.0
318,2.0
319,1.0
320,24.0
321,1.0
322,1.0
323,1.0
324,1.0
325,1.0
326,1.0
327,1.0
328,0.0
329,1.0
330,1.0
331,0.0
332,1.0
333,2.0
334,5.0
335,2.0
336,1.0
337,2.0
338,2.0
339,4.0
340,3.0
341,3.0
342,1.0
343,2.0
344,4.0
345,6.0
346,8.0
347,11.0
348,14.0
349,15.0
350,18.0
351,21.0
352,24.0
353,23.0
354,2.0
355,2.0
356,2.0
357,3.0
358,2.0
359,1.0
360,1.0
361,1.0
362,1.0
363,0.0
364,1.0
365,0.0
366,1.0
367,5.0
368,5.0
369,5.0
370,0.0
371,1.0
372,1.0
373,1.0
374,1.0
375,1.0
376,1.0
377,0.0
378,1.0
379,3.0
380,1.0
381,1.0
382,2.0
383,3.0
384,5.0
385,7.0
386,8.0
387,9.0
388,12.0
389,16.0
390,21.0
391,21.0
392,19.0
393,1.0
394,2.0
395,2.0
396,2.0
397,2.0
398,2.0
399,1.0
400,1.0
401,0.0
402,0.0
403,0.0
404,4.0
405,4.0
406,5.0
407,5.0
408,0.0
409,4.0
410,0.0
411,1.0
412,5.0
413,4.0
414,4.0
415,3.0
416,0.0
417,3.0
418,1.0
419,1.0
420,1.0
421,1.0
422,1.0
423,3.0
424,5.0
425,6.0
426,5.0
427,6.0
428,9.0
429,13.0
430,15.0
431,19.0
432,1.0
433,23.0
434,1.0
435,3.0
436,2.0
437,1.0
438,1.0
439,0.0
440,0.0
441,5.0
442,5.0
443,5.0
444,3.0
445,4.0
446,4.0
447,4.0
448,4.0
449,4.0
450,5.0
451,4.0
452,4.0
453,3.0
454,3.0
455,3.0
456,0.0
457,1.0
458,1.0
459,1.0
460,1.0
461,1.0
462,1.0
463,1.0
464,1.0
465,2.0
466,4.0
467,0.0
468,0.0
469,0.0
470,18.0
471,1.0
472,1.0
473,4.0
474,4.0
475,3.0
476,1.0
477,1.0
478,0.0
479,6.0
480,5.0
481,4.0
482,4.0
483,2.0
484,2.0
485,2.0
486,3.0
487,3.0
488,3.0
489,3.0
490,3.0
491,3.0
492,3.0
493,2.0
494,0.0
495,0.0
496,1.0
497,1.0
498,1.0
499,1.0
500,1.0
501,1.0
502,1.0
503,1.0
504,1.0
505,0.0
506,0.0
507,0.0
508,13.0
509,15.0
510,1.0
511,2.0
512,1.0
513,2.0
514,1.0
515,1.0
516,7.0
517,6.0
518,5.0
519,5.0
520,4.0
521,4.0
522,3.0
523,1.0
524,1.0
525,1.0
526,1.0
527,1.0
528,1.0
529,2.0
530,2.0
531,1.0
532,0.0
533,0.0
534,0.0
535,1.0
536,1.0
537,1.0
538,1.0
539,1.0
540,1.0
541,1.0
542,1.0
543,1.0
544,4.0
545,5.0
546,7.0
547,12.0
548,2.0
549,1.0
550,1.0
551,2.0
552,1.0
553,1.0
554,7.0
555,6.0
556,5.0
557,5.0
558,5.0
559,5.0
560,4.0
561,3.0
562,1.0
563,1.0
564,1.0
565,1.0
566,1.0
567,1.0
568,1.0
569,1.0
570,0.0
571,0.0
572,0.0
573,0.0
574,1.0
575,0.0
576,1.0
577,1.0
578,1.0
579,1.0
580,1.0
581,2.0
582,3.0
583,4.0
584,5.0
585,9.0
586,1.0
587,1.0
588,0.0
589,11.0
590,10.0
591,7.0
592,2.0
593,2.0
594,5.0
595,1.0
596,6.0
597,5.0
598,4.0
599,4.0
600,2.0
601,2.0
602,1.0
603,1.0
604,1.0
605,1.0
606,1.0
607,1.0
608,0.0
609,0.0
610,0.0
611,0.0
612,0.0
613,0.0
614,1.0
615,1.0
616,1.0
617,1.0
618,1.0
619,2.0
620,2.0
621,3.0
622,4.0
623,4.0
624,2.0
625,9.0
626,10.0
627,10.0
628,7.0
629,7.0
630,6.0
631,5.0
632,1.0
633,2.0
634,1.0
635,1.0
636,5.0
637,5.0
638,4.0
639,3.0
640,1.0
641,1.0
642,1.0
643,1.0
644,1.0
645,0.0
646,0.0
647,0.0
648,0.0
649,0.0
650,0.0
651,0.0
652,0.0
653,1.0
654,1.0
655,1.0
656,1.0
657,1.0
658,2.0
659,3.0
660,3.0
661,4.0
662,4.0
663,5.0
664,7.0
665,6.0
666,4.0
667,5.0
668,6.0
669,5.0
670,6.0
671,6.0
672,2.0
673,1.0
674,5.0
675,5.0
676,4.0
677,3.0
678,3.0
679,1.0
680,1.0
681,1.0
682,1.0
683,0.0
684,0.0
685,0.0
686,0.0
687,0.0
688,0.0
689,0.0
690,0.0
691,0.0
692,1.0
693,1.0
694,1.0
695,1.0
696,2.0
697,2.0
698,3.0
699,3.0
700,3.0
701,3.0
702,5.0
703,4.0
704,4.0
705,4.0
706,5.0
707,5.0
708,6.0
709,6.0
710,6.0
711,6.0
712,0.0
713,4.0
714,4.0
715,3.0
716,3.0
717,2.0
718,1.0
719,1.0
720,1.0
721,1.0
722,0.0
723,0.0
724,0.0
725,0.0
726,0.0
727,0.0
728,0.0
729,0.0
730,0.0
731,1.0
732,1.0
733,1.0
734,1.0
735,2.0
736,2.0
737,2.0
738,2.0
739,2.0
740,2.0
741,2.0
742,2.0
743,3.0
744,5.0
745,5.0
746,6.0
747,6.0
748,6.0
749,5.0
750,5.0
751,4.0
752,4.0
753,3.0
754,3.0
755,2.0
756,1.0
757,1.0
758,1.0
759,1.0
760,0.0
761,0.0
762,0.0
763,0.0
764,0.0
765,0.0
766,0.0
767,0.0
768,0.0
769,0.0
770,1.0
771,1.0
772,1.0
773,1.0
774,2.0
775,2.0
776,2.0
777,2.0
778,1.0
779,1.0
780,1.0
781,2.0
782,3.0
783,4.0
784,5.0
785,5.0
786,5.0
787,5.0
788,4.0
789,4.0
790,3.0
791,3.0
792,2.0
793,2.0
794,1.0
795,1.0
796,1.0
797,1.0
798,0.0
799,0.0
800,0.0
801,0.0
802,0.0
803,0.0
804,0.0
805,0.0
806,0.0
807,0.0
808,0.0
809,1.0
810,1.0
811,1.0
812,1.0
813,1.0
814,1.0
815,1.0
816,1.0
817,1.0
818,1.0
819,1.0
820,1.0
821,1.0
822,2.0
823,4.0
824,4.0
825,4.0
826,4.0
827,3.0
828,3.0
829,3.0
830,2.0
831,2.0
832,1.0
833,1.0
834,1.0
835,1.0
