Grid_Number,school
561,489.0
562,416.0
563,310.0
564,256.0
565,179.0
566,137.0
567,96.0
568,89.0
569,76.0
570,10.0
571,10.0
572,10.0
573,9.0
574,9.0
575,12.0
576,10.0
577,10.0
578,11.0
579,13.0
580,44.0
581,153.0
582,250.0
583,350.0
584,387.0
585,460.0
586,160.0
587,128.0
588,117.0
589,635.0
590,604.0
591,606.0
592,154.0
593,163.0
594,565.0
595,151.0
596,559.0
597,500.0
598,510.0
599,464.0
600,393.0
601,311.0
602,241.0
603,186.0
604,128.0
605,116.0
606,87.0
607,75.0
608,20.0
609,24.0
610,18.0
611,10.0
612,15.0
613,13.0
614,11.0
615,11.0
616,11.0
617,15.0
618,49.0
619,118.0
620,210.0
621,301.0
622,344.0
623,401.0
624,140.0
625,466.0
626,503.0
627,516.0
628,496.0
629,490.0
630,507.0
631,495.0
632,154.0
633,163.0
634,170.0
635,145.0
636,521.0
637,520.0
638,489.0
639,399.0
640,318.0
641,266.0
642,270.0
643,219.0
644,168.0
645,114.0
646,33.0
647,33.0
648,33.0
649,33.0
650,23.0
651,14.0
652,12.0
653,12.0
654,12.0
655,13.0
656,51.0
657,85.0
658,167.0
659,236.0
660,268.0
661,298.0
662,339.0
663,364.0
664,426.0
665,412.0
666,408.0
667,391.0
668,410.0
669,442.0
670,501.0
671,485.0
672,159.0
673,173.0
674,547.0
675,534.0
676,511.0
677,477.0
678,402.0
679,369.0
680,350.0
681,278.0
682,229.0
683,168.0
684,33.0
685,33.0
686,33.0
687,41.0
688,30.0
689,20.0
690,12.0
691,12.0
692,12.0
693,13.0
694,41.0
695,64.0
696,117.0
697,151.0
698,208.0
699,231.0
700,245.0
701,264.0
702,297.0
703,310.0
704,266.0
705,256.0
706,306.0
707,402.0
708,439.0
709,490.0
710,539.0
711,527.0
712,171.0
713,537.0
714,505.0
715,480.0
716,435.0
717,434.0
718,360.0
719,297.0
720,247.0
721,184.0
722,31.0
723,31.0
724,31.0
725,41.0
726,37.0
727,22.0
728,12.0
729,12.0
730,12.0
731,12.0
732,28.0
733,55.0
734,75.0
735,120.0
736,151.0
737,171.0
738,191.0
739,186.0
740,173.0
741,136.0
742,104.0
743,124.0
744,182.0
745,312.0
746,381.0
747,456.0
748,491.0
749,520.0
750,520.0
751,508.0
752,487.0
753,482.0
754,449.0
755,448.0
756,354.0
757,298.0
758,248.0
759,188.0
760,31.0
761,31.0
762,31.0
763,35.0
764,32.0
765,24.0
766,12.0
767,12.0
768,12.0
769,10.0
770,11.0
771,45.0
772,47.0
773,75.0
774,119.0
775,125.0
776,134.0
777,124.0
778,91.0
779,25.0
780,63.0
781,89.0
782,112.0
783,178.0
784,241.0
785,332.0
786,390.0
787,437.0
788,459.0
789,467.0
790,471.0
791,467.0
792,424.0
793,433.0
794,345.0
795,279.0
796,240.0
797,187.0
798,27.0
799,27.0
800,27.0
801,34.0
802,31.0
803,22.0
804,11.0
805,9.0
806,9.0
807,10.0
808,10.0
809,10.0
810,36.0
811,47.0
812,67.0
813,81.0
814,86.0
815,51.0
816,15.0
817,16.0
818,17.0
819,35.0
820,46.0
821,51.0
822,103.0
823,182.0
824,237.0
825,314.0
826,376.0
827,426.0
828,446.0
829,406.0
830,391.0
831,383.0
832,326.0
833,263.0
834,211.0
835,169.0
