Grid_Number,school
571,3.0
572,0.0
573,0.0
574,0.0
575,0.0
576,0.0
577,0.0
578,0.0
579,0.0
580,0.0
581,0.0
582,0.0
583,1.0
584,4.0
585,13.0
586,7.0
587,29.0
588,2.0
589,0.0
590,1.0
591,10.0
592,10.0
593,3.0
594,17.0
595,30.0
596,16.0
597,7.0
598,1.0
599,0.0
600,0.0
601,0.0
602,0.0
603,1.0
604,0.0
605,0.0
606,0.0
607,0.0
608,1.0
609,0.0
610,0.0
611,0.0
612,0.0
613,0.0
614,2.0
615,0.0
616,0.0
617,0.0
618,1.0
619,0.0
620,0.0
621,0.0
622,4.0
623,11.0
624,33.0
625,8.0
626,0.0
627,0.0
628,0.0
629,3.0
630,39.0
631,12.0
632,14.0
633,24.0
634,29.0
635,21.0
636,8.0
637,2.0
638,0.0
639,0.0
640,0.0
641,0.0
642,1.0
643,0.0
644,1.0
645,0.0
646,0.0
647,0.0
648,0.0
649,0.0
650,0.0
651,0.0
652,0.0
653,0.0
654,0.0
655,0.0
656,0.0
657,0.0
658,0.0
659,0.0
660,28.0
661,14.0
662,4.0
663,0.0
664,0.0
665,0.0
666,0.0
667,0.0
668,6.0
669,1.0
670,0.0
671,5.0
672,16.0
673,12.0
674,25.0
675,23.0
676,30.0
677,8.0
678,6.0
679,4.0
680,3.0
681,1.0
682,0.0
683,0.0
684,0.0
685,0.0
686,0.0
687,0.0
688,0.0
689,0.0
690,0.0
691,0.0
692,0.0
693,0.0
694,0.0
695,0.0
696,0.0
697,0.0
698,3.0
699,1.0
700,0.0
701,0.0
702,0.0
703,0.0
704,0.0
705,0.0
706,0.0
707,1.0
708,0.0
709,0.0
710,1.0
711,27.0
712,12.0
713,7.0
714,12.0
715,18.0
716,19.0
717,5.0
718,0.0
719,0.0
720,2.0
721,3.0
722,3.0
723,0.0
724,0.0
725,0.0
726,0.0
727,0.0
728,0.0
729,6.0
730,0.0
731,0.0
732,0.0
733,0.0
734,0.0
735,0.0
736,0.0
737,0.0
738,0.0
739,0.0
740,0.0
741,0.0
742,0.0
743,0.0
744,0.0
745,0.0
746,0.0
747,0.0
748,1.0
749,23.0
750,9.0
751,12.0
752,13.0
753,14.0
754,16.0
755,13.0
756,4.0
757,3.0
758,4.0
759,26.0
760,8.0
761,0.0
762,0.0
763,0.0
764,0.0
765,0.0
766,0.0
767,1.0
768,0.0
769,0.0
770,0.0
771,0.0
772,0.0
773,0.0
774,0.0
775,0.0
776,0.0
777,0.0
778,0.0
779,0.0
780,0.0
781,0.0
782,0.0
783,0.0
784,0.0
785,0.0
786,0.0
787,0.0
788,5.0
789,43.0
790,11.0
791,10.0
792,13.0
793,8.0
794,15.0
795,6.0
796,22.0
797,21.0
798,2.0
799,11.0
800,2.0
801,0.0
802,0.0
803,0.0
804,0.0
805,1.0
806,0.0
807,0.0
808,0.0
809,0.0
810,0.0
811,0.0
812,0.0
813,0.0
814,0.0
815,5.0
816,9.0
817,0.0
818,0.0
819,0.0
820,0.0
821,1.0
822,0.0
823,8.0
824,6.0
825,3.0
826,1.0
827,0.0
828,5.0
829,6.0
830,1.0
831,4.0
832,18.0
833,13.0
834,16.0
835,1.0
