Grid_Number,taxi_stand
19,2.6526086031390297
32,2.6888594174704075
45,1.7520674692743894
46,2.861700638284609
59,1.956564602714076
60,2.991267336689296
74,2.6041886912912053
75,3.2636044658099985
85,1.14862076674179
86,1.4281258830233818
99,0.8022650391258371
100,0.8340833238552314
101,0.28993075291714016
102,1.267701126587934
113,0.9883981898740654
114,0.4657604515024134
115,0.6514832843328829
116,1.4271659403974777
117,2.0369141867825937
118,1.548978647053248
119,0.79120420425873
120,1.1513190988666522
121,1.167571335724898
122,0.7993208700507827
127,0.3161823724661098
128,0.3273834830846138
129,0.5644059000208643
130,0.8625489048405731
131,1.1850815947283766
132,1.3806827404041493
133,0.3646777013841603
134,0.912445704085618
135,1.3045360063259221
136,0.29813647082694616
137,0.9740733338655451
143,0.6406117692927528
144,0.3298582059510507
145,0.8770862079702607
146,1.8767228387915247
147,1.3223753035562582
148,1.56464902813355
149,1.8014854284054604
150,0.9630456277167287
151,0.2926873330091443
152,1.3102431873285818
153,0.7354794214590752
158,0.7996885188919759
159,1.497866782229217
160,2.318800162564304
161,2.3394580437146093
162,1.8772110532146549
163,1.0183977098596813
164,0.6097235895897793
165,0.21429198306999456
166,1.0009014994006251
167,0.7551256923565316
174,1.4959257835099815
175,1.3578634490672798
176,1.6835468062938466
