Grid_Number,doctor
19,0.11371245075962805
32,0.3799539022495944
45,0.7865213698958191
46,0.2942951728065351
59,0.4595701264359969
60,0.43991096025035537
74,0.2544479217591596
75,0.18567632383574093
85,0.07407231587094798
86,0.5193341820654667
99,0.05748262848911205
100,0.16106007829833754
101,0.212060145432506
102,0.16529119805834816
113,0.19474950580297173
114,0.04018712933654196
115,0.02639324048910792
116,0.0604412848245042
117,0.04352981294533315
118,0.21626203454418588
119,0.2686116898202544
120,0.3620361332042982
121,0.20266914617580845
122,0.22076531825130896
127,0.13760786731847022
128,0.13090216253282036
129,0.06504601495281792
130,0.27543671409607273
131,0.2258736902796047
132,0.3954847300875267
133,0.247814619710185
134,0.09403869452590267
135,0.18123829854059556
136,0.21961860247621334
137,0.18327969949106326
143,0.3922154718117414
144,0.14125829479269125
145,0.3100741636988851
146,0.21465252446477895
147,0.14386310175332476
148,0.16253392438795758
149,0.1861744318434229
150,0.1847741885053897
151,0.1353839980762706
152,0.13589861496062908
153,0.3214004057358145
158,0.10593860669988273
159,0.3095637639887283
160,0.17056722434245322
161,0.3344745500764569
162,0.3547037806934138
163,0.11484383980260753
164,0.27022902893473
165,0.08250753761821107
166,0.03956308033192366
167,0.03480607546584341
174,0.26819702659279865
175,0.053408117173402006
176,0.2278195984651739
