Grid_Number,school
891,21.0
892,11.0
926,25.0
927,17.0
961,28.0
962,39.0
996,43.0
997,50.0
1031,74.0
1032,51.0
1065,81.0
1066,98.0
1067,51.0
1174,90.0
1215,53.0
1245,61.0
1250,102.0
1281,60.0
1282,71.0
1283,96.0
1284,128.0
1285,131.0
1286,109.0
1287,98.0
1288,92.0
1289,80.0
1316,59.0
1317,80.0
1318,107.0
1319,149.0
1320,177.0
1321,141.0
1322,146.0
1323,137.0
1324,130.0
1352,76.0
1353,101.0
1354,130.0
1355,172.0
1356,151.0
1357,180.0
1358,153.0
1359,158.0
1360,131.0
1389,135.0
1390,147.0
1391,151.0
1392,158.0
1393,135.0
1394,173.0
1395,150.0
1396,118.0
1420,107.0
1421,112.0
1422,113.0
1423,109.0
1424,131.0
1425,155.0
1426,151.0
1427,143.0
1428,139.0
1430,148.0
1431,126.0
1454,122.0
1455,151.0
1456,145.0
1457,149.0
1458,138.0
1459,139.0
1460,141.0
1461,145.0
1462,128.0
1465,126.0
1489,113.0
1491,163.0
1492,158.0
1493,147.0
1494,138.0
1495,129.0
1496,145.0
1497,123.0
1498,122.0
1509,79.0
1524,98.0
1526,134.0
1527,155.0
1528,137.0
1529,150.0
1530,126.0
1531,137.0
1532,142.0
1533,113.0
1534,120.0
1535,117.0
1544,78.0
1562,157.0
1563,136.0
1564,152.0
1565,159.0
1567,156.0
1568,138.0
1569,128.0
1571,129.0
1597,135.0
1598,157.0
1599,135.0
1602,151.0
1603,165.0
1604,127.0
1605,102.0
1632,146.0
1635,149.0
1637,172.0
1638,137.0
1639,112.0
1667,109.0
1668,122.0
