Grid_Number,police
891,2.0
892,2.0
926,0.0
927,0.0
961,5.0
962,0.0
996,5.0
997,4.0
1031,4.0
1032,5.0
1065,0.0
1066,4.0
1067,4.0
1174,2.0
1215,3.0
1245,3.0
1250,4.0
1281,4.0
1282,3.0
1283,4.0
1284,5.0
1285,5.0
1286,4.0
1287,4.0
1288,7.0
1289,4.0
1316,3.0
1317,3.0
1318,5.0
1319,7.0
1320,8.0
1321,10.0
1322,9.0
1323,9.0
1324,6.0
1352,2.0
1353,5.0
1354,11.0
1355,13.0
1356,13.0
1357,9.0
1358,10.0
1359,8.0
1360,8.0
1389,10.0
1390,16.0
1391,18.0
1392,13.0
1393,9.0
1394,9.0
1395,8.0
1396,6.0
1420,2.0
1421,4.0
1422,5.0
1423,8.0
1424,15.0
1425,19.0
1426,20.0
1427,15.0
1428,5.0
1430,6.0
1431,5.0
1454,2.0
1455,3.0
1456,4.0
1457,9.0
1458,9.0
1459,14.0
1460,19.0
1461,17.0
1462,16.0
1465,7.0
1489,2.0
1491,5.0
1492,9.0
1493,8.0
1494,9.0
1495,11.0
1496,16.0
1497,12.0
1498,8.0
1509,7.0
1524,2.0
1526,4.0
1527,7.0
1528,6.0
1529,5.0
1530,10.0
1531,16.0
1532,11.0
1533,10.0
1534,7.0
1535,7.0
1544,0.0
1562,5.0
1563,4.0
1564,5.0
1565,10.0
1567,12.0
1568,10.0
1569,7.0
1571,5.0
1597,4.0
1598,1.0
1599,7.0
1602,12.0
1603,8.0
1604,6.0
1605,4.0
1632,5.0
1635,8.0
1637,9.0
1638,5.0
1639,4.0
1667,0.0
1668,3.0
