Grid_Number,school
891,0.926634875793576
892,0.1148311828688733
926,0.7191944284554602
927,0.3961971200271424
961,0.7095040536079117
962,0.14763237973159307
996,0.5250692845538304
997,0.6401548644666225
1031,0.4264213253738045
1032,0.2711911899375053
1065,0.17356112815320418
1066,0.19714671051713534
1067,0.18822167830694728
1174,0.0458755815630565
1215,0.0873051945586613
1245,0.1334374252868458
1250,0.061057073990086
1281,0.18137734830198626
1282,0.35260961454775386
1283,0.1792072965588933
1284,0.09718632359556104
1285,0.18439618312427405
1286,0.15321746288714874
1287,0.4167033107546277
1288,0.3823675203488261
1289,0.05815624772827141
1316,0.3757056624951003
1317,0.5071333080746334
1318,0.16892006003553495
1319,0.12385148664967115
1320,0.24018658244723806
1321,0.2169993644450816
1322,0.15485321422715612
1323,0.06886449556084348
1324,0.04170909133236407
1352,0.4209044906138856
1353,0.20388200655792746
1354,0.2758534313561838
1355,0.14144471808969805
1356,0.07168816802377012
1357,0.2827902182193286
1358,0.2868189047502731
1359,0.2756391252018015
1360,0.16968072038792997
1389,0.07438531293526493
1390,0.30739981872380245
1391,0.10684149855997396
1392,0.2867671939195094
1393,0.16445731575492015
1394,0.05274201052426055
1395,0.15788358027458455
1396,0.056721404015451636
1420,0.22674329258186254
1421,0.12042805843440205
1422,0.2485169511267921
1423,0.12614468716106372
1424,0.253578022855354
1425,0.1675530264486023
1426,0.35091283188334155
1427,0.2135822508935629
1428,0.23892494806816486
1430,0.11210634035829063
1431,0.3081737054661665
1454,0.0772388141637534
1455,0.18179059644525636
1456,0.1095234550222009
1457,0.21615735885173748
1458,0.21716635537210469
1459,0.15156320622097608
1460,0.2291654696376836
1461,0.2275869648097152
1462,0.1318488574395337
1465,0.17666916471052588
1489,0.10766575626552292
1491,0.1560533794394323
1492,0.19960368740835835
1493,0.2864474443183332
1494,0.2271364009060464
1495,0.12171530457908812
1496,0.10507223259567762
1497,0.17835350742378894
1498,0.3247024690764225
1509,0.08844201870616399
1524,0.3843857362555568
1526,0.05144257545187287
1527,0.3120060846288273
1528,0.08880608989752768
1529,0.1956666398797686
1530,0.037416376123669465
1531,0.20356641254309685
1532,0.2387570096462809
1533,0.20948906823536526
1534,0.26560665843967224
1535,0.06707335857074234
1544,0.1196614729736744
1562,0.2330106346920069
1563,0.2881656925841878
1564,0.040299182600447736
1565,0.2620227182252172
1567,0.2928418463671571
1568,0.2600930729940963
1569,0.4521173615527272
1571,0.06064260556481925
1597,0.0766794366691876
1598,0.10432271171508348
1599,0.18206010050036908
1602,0.19013418548773686
1603,0.12068321622305507
1604,0.16691898891914536
1605,0.026921461971670932
1632,0.0989143732285484
1635,0.09577392707150872
1637,0.2307565515994829
1638,0.3486946260157996
1639,0.30993025562537635
1667,0.2252565909849536
1668,0.09425609201407788
