Grid_Number,primary_school
891,0.0
892,2.0
926,0.0
927,1.0
961,3.0
962,2.0
996,4.0
997,1.0
1031,5.0
1032,2.0
1065,5.0
1066,0.0
1067,3.0
1174,0.0
1215,2.0
1245,1.0
1250,0.0
1281,0.0
1282,0.0
1283,1.0
1284,4.0
1285,5.0
1286,5.0
1287,6.0
1288,4.0
1289,3.0
1316,0.0
1317,2.0
1318,1.0
1319,2.0
1320,5.0
1321,7.0
1322,7.0
1323,4.0
1324,3.0
1352,0.0
1353,1.0
1354,3.0
1355,8.0
1356,9.0
1357,5.0
1358,3.0
1359,4.0
1360,4.0
1389,3.0
1390,7.0
1391,8.0
1392,9.0
1393,6.0
1394,5.0
1395,7.0
1396,7.0
1420,3.0
1421,4.0
1422,3.0
1423,2.0
1424,6.0
1425,7.0
1426,0.0
1427,8.0
1428,5.0
1430,6.0
1431,6.0
1454,4.0
1455,7.0
1456,8.0
1457,6.0
1458,6.0
1459,3.0
1460,6.0
1461,8.0
1462,7.0
1465,6.0
1489,4.0
1491,9.0
1492,8.0
1493,7.0
1494,4.0
1495,3.0
1496,6.0
1497,5.0
1498,5.0
1509,0.0
1524,3.0
1526,9.0
1527,9.0
1528,5.0
1529,4.0
1530,4.0
1531,5.0
1532,6.0
1533,3.0
1534,1.0
1535,1.0
1544,1.0
1562,5.0
1563,4.0
1564,2.0
1565,4.0
1567,4.0
1568,3.0
1569,1.0
1571,2.0
1597,5.0
1598,3.0
1599,2.0
1602,5.0
1603,5.0
1604,3.0
1605,1.0
1632,3.0
1635,3.0
1637,6.0
1638,5.0
1639,3.0
1667,0.0
1668,2.0
