Grid_Number,bus_station
891,0.0
892,0.0
926,0.0
927,0.0
961,0.0
962,0.0
996,0.0
997,0.0
1031,0.0
1032,0.0
1065,0.0
1066,0.0
1067,0.0
1174,0.0
1215,0.0
1245,0.0
1250,0.0
1281,0.0
1282,2.0
1283,0.0
1284,0.0
1285,0.0
1286,0.0
1287,0.0
1288,0.0
1289,0.0
1316,0.0
1317,0.0
1318,0.0
1319,1.0
1320,0.0
1321,0.0
1322,1.0
1323,1.0
1324,0.0
1352,0.0
1353,1.0
1354,1.0
1355,0.0
1356,0.0
1357,1.0
1358,0.0
1359,0.0
1360,0.0
1389,0.0
1390,1.0
1391,2.0
1392,0.0
1393,0.0
1394,1.0
1395,0.0
1396,0.0
1420,0.0
1421,0.0
1422,3.0
1423,0.0
1424,3.0
1425,0.0
1426,2.0
1427,0.0
1428,0.0
1430,0.0
1431,1.0
1454,0.0
1455,0.0
1456,1.0
1457,0.0
1458,2.0
1459,0.0
1460,0.0
1461,0.0
1462,0.0
1465,0.0
1489,0.0
1491,0.0
1492,0.0
1493,0.0
1494,1.0
1495,0.0
1496,2.0
1497,0.0
1498,1.0
1509,0.0
1524,1.0
1526,0.0
1527,0.0
1528,0.0
1529,0.0
1530,0.0
1531,0.0
1532,3.0
1533,0.0
1534,1.0
1535,2.0
1544,1.0
1562,2.0
1563,0.0
1564,1.0
1565,7.0
1567,7.0
1568,0.0
1569,0.0
1571,0.0
1597,3.0
1598,0.0
1599,0.0
1602,1.0
1603,0.0
1604,8.0
1605,1.0
1632,12.0
1635,1.0
1637,0.0
1638,6.0
1639,3.0
1667,3.0
1668,4.0
