Grid_Number,hospital
0,2.9625325909201874
1,2.202259430562158
2,1.478666174599896
3,0.9772054526662707
4,0.3236608731986144
5,0.7348361784659888
6,0.2283679540934174
7,0.1287487099521895
8,0.5315187038892113
9,0.9962211019691574
10,0.21582048538799098
11,0.11887439259350778
12,0.40889173616433994
13,0.5312249742451004
14,0.8067108458623395
15,0.0489790874304162
16,0.37025384466876127
17,0.3309872120543312
18,0.2560206289300002
19,2.3442828283827235
20,1.4254793524401066
21,0.696395726120978
22,0.5426131006527584
23,0.1369831745029514
24,0.4247845048418786
25,0.5156814252117627
26,0.04063218694234658
27,0.08515358888469246
28,0.8058569964347975
29,0.41790451935177303
30,0.18019445597695746
31,0.13041184667869934
32,0.8181391072207712
33,0.10425342941844853
34,0.26311257971487323
35,0.3793474561554415
36,0.3819496967597598
37,0.19812338062572443
38,1.8318318682272046
39,0.8975616793385616
40,0.12012349856951895
41,0.47574646845494334
42,0.18832655484886285
43,1.125971912292281
44,0.5495702996767556
45,0.535354569174977
46,0.7679044738028469
47,0.039681643689331296
48,0.16711043525001607
49,0.3127765743136978
50,0.1499969192464122
51,0.2504780382976284
52,0.17521246134737387
53,0.29062862578009535
54,0.1287970203558906
55,0.7411976663763218
56,1.1176794566376698
57,1.745752117994918
58,0.7054616757006889
59,0.45996006532287903
60,0.45423070718014313
61,0.3778964357326828
62,0.24846248431939105
63,0.15102955028303405
64,0.2569144172288126
65,0.07534788479413068
66,0.06004778059996053
67,0.2538051817298452
68,0.01652898656972879
69,0.10216713504085308
70,0.25327833887266293
71,0.05984093914551167
72,0.1075257447922499
73,0.12314751856762426
74,0.49864220985432994
75,0.2897716033958896
76,0.7407445886461698
77,0.46945900162204324
78,0.4598706882079425
79,0.30630440907045126
80,0.17098375189568987
81,0.11599652465683255
82,0.19073850718082644
83,0.10243005172933135
84,0.2237952530412449
85,0.4694168367280723
86,0.05467004928304468
87,0.614469957791205
88,0.16102781996980675
89,0.2600997145479487
90,0.22555283525486908
91,0.3639189003454021
92,0.09815000515854282
93,0.14616120884038888
94,0.19850665697232453
95,0.5401075601862562
96,0.17245379306969796
97,0.21498187480005268
98,0.41357728974286817
99,0.5337944148138215
100,0.3552540623172422
101,0.13345423180458613
102,0.14373352484134563
103,0.43819184176786785
104,0.12819192082058606
105,0.18412430755024975
106,0.1824757672670544
107,0.1742820790103655
108,0.20497381835478903
109,0.02879827237592866
110,0.02884195630599811
111,0.10048544137433162
112,0.166806188419864
113,0.8514817543840684
114,0.2617391284752867
115,0.4031818940280649
116,0.09009909342784944
117,0.38549266411677746
118,0.2357574397377778
119,0.5923014994910828
120,0.09409475271109612
121,0.34239460317226006
122,0.0826101393885123
123,0.08534664909541484
124,0.15268532068649684
125,0.3127375179717002
126,0.08551853520063528
127,0.27067383550260754
128,0.19867220325683985
129,0.24718588597946026
130,0.11194635540682796
131,0.18422502094701634
132,0.3858261232720603
133,0.5962296441091557
134,0.7643564114729544
135,0.4659881165114463
136,0.08627108374313612
137,0.08677572758922997
138,0.08305947456748786
139,0.09082304616479232
140,0.21033254748733282
141,0.2557792226347534
142,0.5751118799519238
143,0.06354903299676903
144,0.025547323781701135
145,0.18174881481931476
146,0.1577478580780092
147,0.15152321950968292
148,0.44334287224040864
149,0.42930234679094603
150,0.09361768031511834
151,0.6554203077135993
152,0.22855631674305726
153,0.18493809056989627
154,0.11412706914603346
155,0.12883683333066578
156,0.2796156345544057
157,0.08562980912986032
158,0.2411937067643924
159,0.1953321051064923
160,0.1599192996481909
161,0.12424658865545277
162,0.09145406404670768
163,0.1420980215342727
164,0.31534893198803576
165,0.48517264302545304
166,0.27116725970545785
167,0.04930947041610275
168,0.3861674428256854
169,0.34845930818490417
170,0.6088984081261454
171,0.0820891088612482
172,0.06411422809477182
173,0.28882574294749497
174,0.02265782354882779
175,0.19938211733429442
176,0.26556561718461774
177,0.0655293857947987
178,0.20114204092315627
179,0.13673582796272823
180,0.12312285926827686
181,0.2533148364972709
182,0.032768180515332944
183,0.5780880980176208
184,0.5276549183003201
185,0.267482698257798
186,0.18398829201160352
187,0.4291961949802773
188,0.011680900363431656
189,0.11491144718825526
190,0.4900167995365909
191,0.10094117835735732
192,0.062111281344702785
193,0.29188134735013876
194,0.04434511266727209
195,0.22075114962468195
196,0.017373817051120326
197,0.3380445241523857
198,0.06661870325248215
199,0.0298434079819248
200,0.35746789059671236
201,0.29143063542727815
202,0.1246994915299613
203,0.50095432440995
204,0.12060328640959873
205,0.38260041182685095
206,0.1778273731505036
207,0.08309729149634967
208,0.09167733440628155
209,0.5601832997775966
210,0.8061848340104834
211,0.10725208701028796
212,0.19633323692414423
213,0.13292393037121905
214,0.07900774103772476
215,0.17396097689927015
216,0.14084308893985517
217,0.1569881582321705
218,0.14786747906361578
219,0.10925015755566349
220,0.13455926698517448
221,0.2705703616490423
222,0.17034778953020074
223,0.24209336942155868
224,0.3962205041679574
225,0.154198408718429
226,0.23058440006421416
227,0.3046409425595093
228,0.6245955112764827
229,0.3872524021840824
230,0.41981440854974644
231,0.941586129572329
232,0.3106128388685623
233,0.2145040524646436
234,0.2411106133706945
235,0.28780460635622324
236,0.11940371653501416
237,0.13758777982026874
238,0.16230775754637158
239,0.32783195093676826
240,0.12479878307328021
241,0.19448605499691257
242,0.06497870475683289
243,0.06090793325197696
244,0.04683487992625799
245,0.19623196333976825
246,0.12838680843173153
247,1.2045434734523142
248,0.7753242294736625
249,0.32072602940338035
250,0.32630822848687513
251,0.8453559272869776
252,0.05221061100124386
253,0.23451075532281151
254,0.2931197492606468
255,0.04396458242287795
256,0.20126263697976637
257,0.36066840809304396
258,0.3900784647507848
259,0.07139106369073611
260,0.14268745668357366
261,0.5472297651865721
262,0.2994629408408837
263,0.3544321880983639
264,0.267831912675216
265,0.11819718429427353
266,0.32182198736067597
267,0.05724810474840724
268,0.09282403584340963
269,0.23885198233974547
270,0.25239394494249245
271,0.1695054074932672
272,0.33119954252066747
273,0.1970960733334704
274,0.1604068244169391
275,0.06722036450086091
276,0.05897710886565006
277,0.6586248700667325
278,0.16575619887474843
279,0.09074864680254184
280,0.35846890853265834
281,0.12740018805713377
282,0.38059665477855914
283,0.7860012456080028
284,0.22474823745027836
285,0.21563503538518722
286,0.41023319314730283
287,0.21511502218406428
288,0.09986900826731214
289,0.1735950207851466
290,0.22202114522947636
291,0.1719584266042086
292,0.12897347334020073
293,0.12233385990092298
294,0.2386529454015298
295,0.13910588951387945
296,0.293090314135346
297,1.0312901813170525
298,0.07809600108001069
299,0.3100103751434071
300,0.11090466047087415
301,0.05807686029217567
302,0.1944873436163826
303,0.3226540195903213
