Grid_Number,doctor
0,1.936107176809099
1,0.915564698546313
2,0.6331419833923091
3,1.4127360045566038
4,1.0137597003264627
5,0.532060362600703
6,0.36017547301682795
7,0.3332680143641124
8,1.2161108098217697
9,0.827498036786023
10,0.3014423578730948
11,0.31063533820555794
12,0.13892340268225145
13,0.4212631852951349
14,0.17531566686757952
15,0.055786001015149286
16,0.37189500313100987
17,0.5591051898759031
18,0.07917211126880593
19,1.9412927571841567
20,0.926479461728843
21,0.6488244394934808
22,0.5426131006527584
23,1.005222127673345
24,0.5732364885244194
25,0.587442244558526
26,0.03781673847859905
27,0.7949944906136587
28,0.954427216684693
29,0.647764905291658
30,0.31690144944944315
31,0.13041184667869934
32,0.5473348942201275
33,0.10229302103777226
34,0.2548548734883108
35,0.3612796542827373
36,0.5229875861607269
37,0.5184385996911385
38,2.3398134482773227
39,1.242113966526299
40,0.289533382767438
41,0.45218327257287816
42,0.2949902459467719
43,0.598841961368713
44,0.6333439204131565
45,0.535354569174977
46,0.15522823743813485
47,0.517178316849026
48,0.5826645754226039
49,0.23030512252928143
50,0.2587290722040888
51,0.4232451614582285
52,0.10100840254174802
53,0.7593553522213964
54,0.14724111760074202
55,0.5335300615748562
56,1.2544970986637636
57,2.3528732689556624
58,1.8018484194213993
59,1.3369919652241418
60,0.5560593456433532
61,0.47745777279378565
62,0.2494570576732774
63,0.3280983779959879
64,0.18836734876501332
65,0.30833964474017206
66,0.09290548614917353
67,0.29790219266523216
68,0.2987777693582137
69,0.1422856447778867
70,0.526149696978016
71,0.07833893368767039
72,0.18312383386015324
73,0.10764077227847502
74,0.5301643483604676
75,0.5658266800292459
76,1.65417564807057
77,0.8590218553539336
78,1.0223361447887143
79,0.43968660109079666
80,0.41360038698722734
81,0.25727256713819363
82,0.5219865171067368
83,0.1429505032200991
84,0.1381300565128458
85,0.4661161681166762
86,0.025955870989641108
87,0.6068705111766451
88,0.10807042993660951
89,0.060747965798241356
90,0.19655203468754978
91,0.3832663419896157
92,0.21424131925233078
93,0.14616120884038888
94,0.18542291388825136
95,1.0297665239858729
96,0.43860862697521974
97,0.7002510492673129
98,0.48647965616822625
99,0.5605341444234009
100,0.3961750780186685
101,0.4379649134961621
102,0.030588335439873774
103,0.3613676993564396
104,0.14724295816218275
105,0.2169720070505342
106,0.36760829035845627
107,0.1362471062179594
108,0.20806831820816002
109,0.018825977176445876
110,0.16248106867849754
111,0.1848587620690808
112,0.7160063076431408
113,1.024839758262792
114,0.3475133375243813
115,0.5571329455787641
116,0.3478729558064016
117,0.6090972393432983
118,0.6078753156626685
119,0.8884677060223328
120,0.2636903257538311
121,0.33695618355803686
122,0.09064484040296673
123,0.26578458029446134
124,0.24055305605212846
125,0.24102787716302942
126,0.09413134076356718
127,0.4698907824498296
128,0.26717923826973794
129,0.2404362825175676
130,0.0895102921664221
131,0.3810856286870564
132,0.7630721241749548
133,0.7844174025016033
134,0.8944313697558264
135,0.34344400993563745
136,0.2877755221115548
137,0.32105045609989463
138,0.27430981687777567
139,0.448382918052487
140,0.29151977221745395
141,0.41638901483491747
142,0.08342930961928521
143,0.2820950539733349
144,0.05440980700486127
145,0.23962351198234141
146,0.06085660747544403
147,0.3268838141043721
148,0.4756653439627651
149,0.4308823208937796
150,0.24172308427389122
151,0.5704701778397532
152,0.18999436312140613
153,0.24283434267532342
154,0.4038451717078273
155,0.3112467576040064
156,0.2979846885727936
157,0.24222907790099998
158,0.23697672961144525
159,0.05107727633402335
160,0.16466487170844504
161,0.03542077379498327
162,0.10283895079993927
163,0.1420980215342727
164,0.31534893198803576
165,0.37169335030531403
166,0.25286768675331095
167,0.11227380609407855
168,0.7832005252093835
169,0.34820994233844
170,0.8740663580368494
171,0.944395606803085
172,0.17484266003174853
173,0.9748624063251001
174,0.15120072635645093
175,0.47340661814862106
176,0.23004784645186613
177,0.10868093130253827
178,0.20114204092315627
179,0.1585531940645918
180,0.0684606057462383
181,0.20020823121999584
182,0.0932162635606772
183,0.42539218559833286
184,0.8604874855532209
185,0.7451088408243038
186,0.19871782099899155
187,0.7660079583812951
188,0.13394255358981502
189,0.46068074976955103
190,1.0738343429053168
191,0.46843424230907427
192,0.2561664450319835
193,0.4291056335620311
194,0.0845755263340779
195,0.5009478365986418
196,0.1929286934317457
197,0.2924581287348131
198,0.427999951089096
199,0.17738627212109254
200,0.32510476822070705
201,0.32407649764091373
202,0.44278031717940564
203,0.5682019648984579
204,0.12060328640959873
205,0.41064345818136727
206,0.17500275015964714
