Grid_Number,taxi_stand
0,1.0
1,1.0
2,1.0
3,2.0
4,2.0
5,2.0
6,2.0
7,3.0
8,3.0
9,3.0
10,3.0
11,3.0
12,3.0
13,3.0
14,3.0
15,2.0
16,2.0
17,2.0
18,0.0
19,1.0
20,1.0
21,1.0
22,2.0
23,2.0
24,2.0
25,3.0
26,3.0
27,3.0
28,4.0
29,4.0
30,0.0
31,4.0
32,4.0
33,4.0
34,3.0
35,2.0
36,2.0
37,2.0
38,1.0
39,1.0
40,1.0
41,2.0
42,2.0
43,2.0
44,3.0
45,4.0
46,4.0
47,0.0
48,1.0
49,0.0
50,5.0
51,4.0
52,4.0
53,3.0
54,3.0
55,2.0
56,2.0
57,1.0
58,1.0
59,1.0
60,2.0
61,3.0
62,3.0
63,5.0
64,5.0
65,0.0
66,0.0
67,0.0
68,0.0
69,4.0
70,5.0
71,4.0
72,3.0
73,3.0
74,2.0
75,2.0
76,1.0
77,1.0
78,2.0
79,2.0
80,3.0
81,4.0
82,5.0
83,0.0
84,0.0
85,6.0
86,0.0
87,4.0
88,4.0
89,4.0
90,3.0
91,3.0
92,3.0
93,3.0
94,1.0
95,1.0
96,1.0
97,2.0
98,2.0
99,3.0
100,5.0
101,0.0
102,0.0
103,0.0
104,0.0
105,0.0
106,4.0
107,4.0
108,4.0
109,3.0
110,3.0
111,3.0
112,2.0
113,1.0
114,1.0
115,1.0
116,2.0
117,3.0
118,4.0
119,5.0
120,0.0
121,0.0
122,0.0
123,0.0
124,1.0
125,0.0
126,4.0
127,5.0
128,5.0
129,4.0
130,3.0
131,3.0
132,2.0
133,1.0
134,1.0
135,2.0
136,4.0
137,0.0
138,0.0
139,1.0
140,0.0
141,0.0
142,0.0
143,0.0
144,0.0
145,0.0
146,0.0
147,0.0
148,4.0
149,4.0
150,3.0
151,2.0
152,1.0
153,1.0
154,0.0
155,0.0
156,0.0
157,0.0
158,0.0
159,0.0
160,0.0
161,0.0
162,0.0
163,0.0
164,0.0
165,6.0
166,6.0
167,0.0
168,6.0
169,3.0
170,2.0
171,1.0
172,1.0
173,2.0
174,0.0
175,0.0
176,0.0
177,0.0
178,1.0
179,0.0
180,0.0
181,0.0
182,0.0
183,7.0
184,6.0
185,6.0
186,1.0
187,5.0
188,0.0
189,4.0
190,1.0
191,2.0
192,2.0
193,0.0
194,0.0
195,0.0
196,0.0
197,0.0
198,0.0
199,0.0
200,0.0
201,0.0
202,0.0
203,5.0
204,0.0
205,0.0
206,5.0
207,5.0
208,4.0
209,2.0
210,2.0
211,2.0
212,4.0
213,0.0
214,0.0
215,0.0
216,0.0
217,0.0
218,0.0
219,0.0
220,0.0
221,0.0
222,0.0
223,1.0
224,0.0
225,5.0
226,0.0
227,0.0
228,2.0
229,2.0
230,3.0
231,4.0
232,4.0
233,0.0
234,0.0
235,0.0
236,0.0
237,0.0
238,0.0
239,0.0
240,0.0
241,0.0
242,0.0
243,1.0
244,5.0
245,0.0
246,0.0
247,2.0
248,2.0
249,3.0
250,4.0
251,4.0
252,4.0
253,0.0
254,0.0
255,0.0
256,0.0
257,0.0
258,0.0
259,0.0
260,0.0
261,0.0
262,0.0
263,0.0
264,0.0
265,3.0
266,2.0
267,2.0
268,3.0
269,4.0
270,4.0
271,4.0
272,4.0
273,4.0
274,3.0
275,3.0
276,4.0
277,4.0
278,4.0
279,4.0
280,5.0
281,0.0
282,0.0
283,3.0
284,2.0
285,2.0
286,2.0
287,3.0
288,3.0
289,4.0
290,4.0
291,4.0
292,4.0
293,3.0
294,3.0
295,3.0
296,2.0
297,3.0
298,4.0
299,4.0
300,4.0
301,3.0
302,3.0
303,2.0
