Grid_Number,police
0,4.729964375351757
1,3.6187493240984785
2,2.5081851389128227
3,1.3998217934095043
4,0.3176031444804114
5,0.8456386954852914
6,1.4969267394013546
7,0.3896334252071553
8,0.7319160410463165
9,1.8418605589033186
10,1.3808753392523843
11,0.7781795800757285
12,1.0406626944960193
13,0.5040224041293672
14,0.35698976029256874
15,0.2619292176144747
16,0.40220696785515053
17,0.14460561992921933
18,0.45267280781844405
19,3.6809642465271106
20,2.7427637312542603
21,1.9922023668554103
22,1.6993675115398053
23,1.2436356970972113
24,1.4699605480184168
25,1.794229175879784
26,1.0631225163679119
27,1.148998352386297
28,1.2843519435140631
29,1.1757510587684727
30,0.2848964621604869
31,1.1192871735056937
32,1.217751909336283
33,0.5522571044396536
34,0.5818878120127985
35,0.4330053063436736
36,0.9669449686530833
37,0.6388623760011278
38,3.3273371340267066
39,2.2460103041926414
40,1.220989149695838
41,0.6402570225182721
42,0.4619511931948281
43,1.3046552397759354
44,2.016847365593289
45,0.906337534726584
46,0.2192817817514788
47,0.5937578210886031
48,0.5298453291598907
49,1.323526857880592
50,1.7262418840516691
51,0.7568555778369723
52,0.653316430613726
53,0.9918145523480284
54,0.32816059620059723
55,0.8017582772952373
56,1.5607742092030399
57,3.293446851625426
58,2.1954940788560973
59,1.1253704611050812
60,0.4307962834020787
61,0.6240429167463137
62,1.3704548005426387
63,2.0645916705976752
64,1.3422937918228366
65,0.7694526091920307
66,1.014621430644708
67,0.45930583803871056
68,0.6662620229885078
69,1.2826868441334556
70,0.8844459653841205
71,0.29736883607248604
72,0.5319937124175214
73,0.21485415418262443
74,1.3059959769973386
75,0.6386640081413215
76,3.2421150543603074
77,2.1904833022607653
78,1.2268536447473246
79,0.8276381835537383
80,0.8018045189747081
81,1.4238802381493
82,1.0061329978122826
83,1.4189300841185408
84,0.5235240384122992
85,0.6390330399738423
86,0.5869499852750814
87,1.0719108350936237
88,0.22344401119633242
89,1.0447900590079358
90,0.16616658032162912
91,0.38407911304254944
92,0.696965278608487
93,1.593868865321559
94,0.793466547359179
95,2.601980815021976
96,1.7055270356938153
97,0.9593625224369708
98,0.31658075876715913
99,0.17608606277419797
100,0.6997074863641441
101,0.12202287229854283
102,0.9150626713963923
103,0.8298771765464117
104,0.42794022935074316
105,0.7776060213181695
106,1.2631050017456513
107,0.7899015367444483
108,0.3677382736791049
109,1.2103141067590688
110,1.2059782611285832
111,0.8238356232763379
112,1.268506248950735
113,1.7609964426307831
114,2.29855406782506
115,1.1924554348213279
116,0.1827880386321386
117,0.6030407743907457
118,0.7550585225480259
119,0.9478486943628384
120,0.4961892836860216
121,0.5448544083664089
122,0.36221672804151905
123,0.7480026336068631
124,0.29184092043249676
125,0.48893322718529614
126,0.6444729713109077
127,0.7817063666676592
128,0.7682883601350737
129,0.4937255789349324
130,0.2840310285448472
131,0.6851533019981193
132,1.3484275650743787
133,2.4597662394276827
134,1.4795294531298089
135,0.8939747645111683
136,0.6166028972106199
137,0.4933321434734264
138,0.10013656923170464
139,0.28725961451500337
140,0.49702346933382885
141,0.32606161083254265
142,0.36687801749455456
143,0.5133137554920056
144,0.5018756108208821
145,0.29863599654907536
146,0.31145219785188866
147,0.9544277886108473
148,0.8692195423224635
149,0.7816423251245168
150,0.35604835166113097
151,1.217604147828656
152,2.8846341566615505
153,1.781244816584072
154,0.7052760566847802
155,0.20219892683295532
156,0.35363649195508406
157,0.49691171568218656
158,0.3560394577626302
159,0.282184876453191
160,0.44259963350075604
161,0.25581778762483326
162,0.11559618283347084
163,0.166107836460137
164,0.4296180557928272
165,0.3018560987083957
166,1.4094202870718975
167,1.000327074623056
168,0.6998184590758961
169,0.44198499977793293
170,1.4107389475716325
171,2.2212476930903007
172,1.7758296447995563
173,0.8424619514156667
174,0.4965403116229042
175,0.19759937235339217
176,0.35293398433050727
177,0.6367894103856016
178,0.3359540100775559
179,0.046068387329235294
180,0.3778649021931816
181,0.40647954440117984
182,0.37138952818918614
183,0.5657434974394497
184,1.0522673802393572
185,0.7432335968721767
186,0.05634028130140041
187,1.0413353265726224
188,0.27012029380427927
189,1.1946027831558312
190,1.1636398011143148
191,1.7038369114438825
192,0.6847834827425399
193,0.5649644524464652
194,0.7506260592650749
195,0.7521408960633807
196,0.24759176433721816
197,0.4879174020213042
198,0.2540445666504466
199,0.3172894982770319
200,0.04241987307998103
201,0.6343300909052514
202,0.6718391198641794
203,0.4621703523085682
204,0.3974770007062575
205,0.23685760999973718
206,0.21077333853625801
207,0.9029345188340197
208,1.7646448681100237
209,0.16880314876731048
210,1.2560132107497421
211,1.5753950908926433
212,1.5845525514657828
213,1.4223974793571401
214,0.5047648142068377
215,0.6370911457235003
216,0.5044426452598434
217,0.4854696911589055
218,0.33055241508186417
219,0.6326615088209744
220,0.5015173532037103
221,0.4294523250620724
222,0.446250804493394
223,0.17139467151459878
224,0.24660425142721082
225,0.8273397924794906
226,0.6788999049392345
227,1.575579759376687
228,0.9783925932419537
229,1.583122316243484
230,2.1045118293470098
231,1.0254403270751784
232,0.38333800840517573
233,0.3178835165621603
234,0.6345400731457962
235,0.6112668732044733
236,0.5960150901733585
237,0.5225241875218963
238,0.9028083087382871
239,0.14657050146636968
240,0.6995855566091831
241,0.5308759571197774
242,0.24816925737399417
243,0.4916134026052278
244,0.4048332117844569
245,0.5965086360233486
246,0.5745814976631005
247,2.034780153890816
248,2.385200508579486
249,1.881334053119793
250,0.7832153015722891
251,0.4003710021559187
252,0.9370118310930091
253,0.7533963834254351
254,0.6923743696682118
255,0.42178731947796255
256,0.20731328239297261
257,0.5832395782224569
258,0.35338467902747606
259,0.7811673792866412
260,0.6488658043126693
261,0.4975329732008956
262,1.2414590912968146
263,1.0955388908172914
264,0.7223893212666489
265,0.644544734386866
266,2.7601263927137016
267,1.749208039015436
268,0.9869256047111131
269,1.1558671793135618
270,0.9396064670200175
271,0.05717960907688139
272,0.42617417475532204
273,0.4705483510966157
274,0.8013696169187272
275,0.41467662718907644
276,0.3651116429043371
