Grid_Number,supermarket
0,1.4034862078340837
1,1.6381430296529154
2,1.3197283394687291
3,0.1233959845082436
4,0.19234013426309854
5,0.21043940787728319
6,0.09276328203891768
7,0.1342487192928146
8,0.29152600056656636
9,0.3104111714521864
10,0.04763709472134178
11,0.18618576635234863
12,0.19838169536131464
13,0.5352162235525623
14,0.00050084184389857
15,0.007034044499539675
16,0.08922461763252647
17,0.06661957423256865
18,0.030324989904030274
19,0.33701274645797297
20,1.009273959532916
21,0.3707693898473453
22,0.01623083297722519
23,1.2525788818630275
24,0.20617146458369734
25,0.0016623060072837462
26,0.0047600673847075755
27,0.2636260697289146
28,0.012238887307575283
29,0.09370006086786395
30,0.13077696637084416
31,0.023530567640666276
32,0.15825553084839258
33,0.22855719321005552
34,0.01792987421424249
35,0.2143605752497856
36,0.0765992781771148
37,0.32937490239302214
38,0.09971766067706517
39,0.1722934595099987
40,0.12764661933511615
41,0.18747545705362154
42,0.30161271934003436
43,0.007107333588735173
44,0.09278154720886403
45,0.08289590707217746
46,0.4971451945889876
47,0.1724033018514121
48,0.09186301546317338
49,0.2190904208073323
50,0.169362176558816
51,6.462871835992701e-06
52,0.3405584900404911
53,0.20101643763037355
54,0.024826941326636046
55,0.44928964122636844
56,0.14455133814446502
57,0.08970463295470926
58,0.20420618939378302
59,0.17370033204589527
60,0.7105556037117241
61,0.05860069981127799
62,0.051019363915382615
63,0.029914236661432142
64,0.015327983375950423
65,0.12961128498163896
66,0.5207105206526913
67,0.04685171231422123
68,0.2164150732258972
69,0.23547180287835898
70,0.054628996018684234
71,0.2014709579027258
72,0.16873306007545988
73,0.13738395457565536
74,0.16337765237653423
75,0.014710600072907256
76,0.12510092248706428
77,0.03223956304196531
78,0.10327427839762117
79,0.35189657562776244
80,0.24047960057288645
81,0.2365157880417642
82,0.3309818949149852
83,0.035033189985261455
84,0.029027251002320554
85,0.020760944918358747
86,0.05376919931689119
87,0.09245151965646124
88,0.10448872582669697
89,0.27200229265320613
90,0.0602199251315194
91,0.014091143315806732
92,0.0574896798332974
93,0.10676181233895161
94,0.2774920453515538
95,0.08467021553326048
96,0.1857821975439808
97,0.19595423401571016
98,0.0742337821841876
99,0.04052882213239241
100,0.05541171872314942
101,0.05257033570042006
102,0.09253024618740366
103,0.16587945897701847
104,0.018480282495152836
105,0.16010882867150833
106,0.11400715527394134
107,0.12072976096259984
108,0.04474488684334631
109,0.09744120590084138
110,0.0894276147761472
111,0.12013625071600682
112,0.29524248087016663
113,0.2956011650763585
114,0.3389428002082466
115,0.02247892075162969
116,0.19016997807893074
117,0.0133535224745591
118,0.4995729188983619
119,0.13152783735114348
120,0.1995985234216774
121,0.0405255216142715
122,0.015210584802097173
123,0.10246831589606464
124,0.002824952018177285
125,0.0503051438812177
126,0.22613926405575296
127,0.0301883070816732
128,0.16913490551340363
129,0.035503075075085606
130,0.032196457352764864
131,0.043006851838882594
132,0.06392108075337273
133,0.16981068462932922
134,0.11635424803683486
135,0.2607998589197456
136,0.038812525031293434
137,0.07274170838928953
138,0.21899885160196236
139,0.07408415763837325
140,0.3317173625646873
141,0.21830938105795844
142,0.006846109101024411
143,0.03536224586215349
144,0.07887891020991958
145,0.03793175027648957
146,0.00221048009646168
147,0.018181518690547932
148,0.22406888085353135
149,0.027684154476523986
150,0.24075697037216756
151,0.1790972876748308
152,0.03887159129685614
153,0.1088017261404577
154,0.6209048482711613
155,0.0828116104093499
156,0.0399453323276316
157,0.08236727879009627
158,0.1159952161772326
159,0.0429368650438978
160,0.11003151114702434
161,0.1347856662127934
162,0.09153039947168404
163,0.018654382233724846
164,0.018128527059449992
165,0.05166363094371263
166,0.19805642890046993
167,0.17219422676417429
168,0.12773789207392713
169,0.030298455183862018
170,0.05987656068773185
171,0.03720695459596016
172,0.6360394753511713
173,0.5046365328861759
174,0.08677010647108753
175,0.15403250211968486
176,0.1892651023171629
177,0.18261067166811454
178,0.003132102453156861
179,0.02289681454361164
180,0.01041357374294671
181,0.33984087738622076
182,0.08292148997680926
183,0.4723469080307773
184,1.15346361093883
185,0.00047256470137870113
186,0.019289267148465343
187,0.02112622415924693
188,0.07529073495401996
189,0.2261311247808258
190,0.03643722802061333
191,0.12260848196854113
192,0.2803685391390411
193,0.0036226202086273814
194,0.04297493917720814
195,0.13261242391979192
196,0.09685419401165421
197,0.012279281811592938
198,0.01547763189261235
199,0.09409687497790543
200,0.1043752901665064
201,0.0037157018938871714
202,0.19606127939932064
203,0.1623307807996051
204,0.07683630058394886
205,0.09554351246610752
206,0.11814880803843994
207,0.1797471546215682
208,0.033852980874117575
209,0.6971433057652723
210,0.3637508388416951
211,0.08152253529353357
212,0.0766555214398835
213,0.008685353320629929
214,0.09185962441682016
215,0.15033522932127205
216,0.14192032154323556
217,0.028087880107469262
218,0.08903607093359232
219,0.24312952959145184
220,0.10059879530954755
221,0.06070320152592353
222,0.26071662973019866
223,0.12477276528766171
224,0.11875560309973945
225,0.055500956279663345
226,0.02185411028788468
227,0.015128797746561303
228,0.8912050828351903
229,0.059212583562990175
230,0.1228400318757175
231,0.13757187576618912
232,0.2378344257745988
233,0.12651637769306884
234,0.010945285824616293
235,0.06019487670032899
236,0.06437371584142115
237,0.06510644026266656
238,0.18576882765673108
239,0.15126958115986497
240,0.06690892100456654
241,0.32476634291027884
242,0.003172893032834622
243,0.0420208012706268
244,0.17698392197744675
245,0.0005392885177815288
246,0.04390793150932029
247,0.17633543918250372
248,0.21010939412330448
249,0.36082856907123323
250,0.034085511593499006
251,0.06054434386528033
252,0.06417093951385056
253,0.16124032485382356
254,0.16069439696160662
255,0.0468305221378904
256,0.032580434909560696
257,0.060091096973866345
258,0.08778256627751012
259,0.030086018126147224
260,0.1726835132368926
261,0.19311550266225833
262,0.05927078323138284
263,0.6628782277678131
264,0.21043383834067822
265,0.03826530790012896
266,0.16409756395669967
267,0.08657318082578565
268,0.07196692293089972
269,0.08424027701645759
270,0.03129917383255213
271,0.06855246106577106
272,0.152004404879652
273,0.021868886940868835
274,0.1705162773733114
275,0.10546309195626094
276,0.22275805340097396
277,0.17537682294204388
278,0.465991656165246
279,0.08261953281831598
280,0.08819366629154184
281,0.09589979209447436
282,0.03691609885429608
283,0.07625393527036795
284,0.6797300233414464
285,0.6474001621723396
286,0.0378371464720218
287,0.4036889855318198
288,0.038458597118394326
289,0.0917963776657292
290,0.1146284192564633
291,0.02506358111101764
292,0.20296589711935517
293,0.17264743606244923
294,0.12729211091743445
295,0.08191386464733941
296,0.07185516103072621
297,0.17885597473028475
298,0.020130499532361852
299,0.049561309996698694
300,0.31766488752922334
301,0.008927705173970707
302,0.29307104506218307
303,0.020476793510030858
