Grid_Number,bank
0,0.03526421184494484
1,0.004032310385445271
2,0.18882247281469036
3,0.09644252539946388
4,0.08975133546630605
5,0.015291011909740632
6,0.48285204278062943
7,0.008225980348066968
8,0.0055729592125865115
9,0.40239754123195987
10,0.1488483972988756
11,0.16716669900428655
12,0.019083021091641512
13,0.6229340705974143
14,0.23725284005936828
15,0.13011424133645483
16,0.20849368058932966
17,0.2405558739339508
18,0.03767339214378177
19,0.1593440217257458
20,0.01697585110779312
21,0.011308086917896646
22,0.40637459966975675
23,0.2640276883608748
24,0.38002041798573305
25,0.0018928115898074224
26,0.005829236620649226
27,1.1436493000205443
28,0.07250088841135618
29,0.26999637470809124
30,0.3567885759251841
31,0.32638479843480434
32,0.06914169498489889
33,0.16542035840712208
34,0.12540438353231348
35,0.040386156486674506
36,0.7930668210991184
37,0.14800586179701475
38,0.09375214555156719
39,0.08173019087474381
40,0.34225653857721056
41,0.7330833435268703
42,0.5837221835950774
43,0.00229724787380934
44,0.4013048998998694
45,0.34464562687307754
46,0.5246166209510348
47,0.740044867507442
48,0.13748846941195983
49,0.05144611383841948
50,0.021274668067034555
51,0.09882891901592163
52,0.028314246092036855
53,0.2010419124158699
54,0.35023415399622637
55,0.30628380367282126
56,0.12346165893592209
57,0.026160249121972356
58,0.6334572864046051
59,0.1357003754493819
60,0.4272111268123366
61,0.049402752631090834
62,0.05609614118667639
63,0.13148668419778387
64,0.0654440381642312
65,0.25096114188476454
66,0.1894834166979145
67,0.35117414036010347
68,0.11200551319786643
69,0.3430497214365263
70,0.19119413779111413
71,0.09555772113177494
72,0.042243487982775406
73,0.11321703581250364
74,0.0006121160357874658
75,0.17869368436383426
76,0.23288661087578463
77,0.04819758631455929
78,0.1233914812770999
79,0.04690582277883544
80,0.07079654737248939
81,0.15666652573048492
82,0.08626650732267285
83,0.009017388588974938
84,0.07816181332281201
85,0.00961365608735477
86,0.019227915705817566
87,0.018079799113323587
88,0.41085852386409183
89,0.04591508357521081
90,0.08776499713733324
91,0.23505433421216104
92,0.009701908714294405
93,0.03750339039987699
94,0.06213415560282016
95,0.021675682260045164
96,0.12887280616473254
97,0.039388944797305384
98,0.3051136209125499
99,0.05282879560535072
100,0.11274560780538952
101,0.15839045906022328
102,0.15186708289328438
103,0.1419957683415371
104,0.006611215259895289
105,0.03360097963494127
106,0.01541207227140592
107,0.1680402015008121
108,0.0824737985229018
109,0.017033308876725415
110,0.14170870988165002
111,0.31710387556706476
112,0.08486825502453417
113,0.0742331577977272
114,0.07816905284207104
115,0.025047647476440033
116,0.0687626701878884
117,0.030372213865863657
118,0.03395347644589168
119,0.01207349574228192
120,0.30409042600462965
121,0.1902200714391504
122,0.15917386838270564
123,0.0007471050635376173
124,0.0014630404237663298
125,0.036914103668995606
126,0.35941056800498916
127,0.09859100608600889
128,0.006406959032854672
129,0.16342424074287906
130,0.4828420236082764
131,0.01226241503792555
132,0.04016895249068455
133,0.027121083652512142
134,0.013728059679272491
135,0.015334222223922837
136,0.10302953644915608
137,0.19986060087272386
138,0.0845487633070942
139,0.5449504491795156
140,0.00204183907180078
141,0.19299990504978434
142,0.03626601647871849
143,0.04831566517574447
144,0.15114139736584958
145,0.013731427828221798
146,0.037800665513832515
147,0.25504024838145906
148,0.10856150955434339
149,0.1226992317235904
150,0.11810908156967341
151,0.008274318668649415
152,0.10528801269564189
153,0.20878065652655614
154,0.01307952126345765
155,0.1385068146301013
156,0.12513087872932158
157,0.10181462073283194
158,0.30893774195118484
159,0.19178377292907117
160,0.031795049692024915
161,0.034441011281402215
162,0.03693464396831689
163,0.046585074327418055
164,0.20221301194348246
165,0.041691836049591785
166,0.11355652693805751
167,0.017322760871290144
168,0.03046951408516128
169,0.0590173144661091
170,0.016379425224131494
171,0.0012892833522772662
172,0.3726893904489506
173,0.36463965563458267
174,0.6872926614489218
175,0.016402957927931894
176,0.05462434420697531
177,0.013118847628532762
178,0.07249801350228717
179,0.4466702898726199
180,0.03105054663057456
181,0.3256933329766606
182,0.039548848214478995
183,0.2543127569108088
184,0.024769273730513304
185,0.00042479883372971016
186,0.026572278265048453
187,0.4049207089952754
188,0.14444509116467963
189,0.2891105335153236
190,0.37362799067513014
191,0.07662878172515915
192,0.25039841448248584
193,0.061284062798548804
194,0.04416720053570532
195,0.05669923744882902
