Grid_Number,primary_school
0,0.0
1,0.0
2,0.0
3,1.0
4,0.0
5,2.0
6,0.0
7,3.0
8,1.0
9,0.0
10,0.0
11,2.0
12,0.0
13,0.0
14,0.0
15,0.0
16,1.0
17,1.0
18,3.0
19,4.0
20,1.0
21,2.0
22,2.0
23,4.0
24,1.0
25,2.0
26,0.0
27,0.0
28,2.0
29,1.0
30,1.0
31,0.0
32,1.0
33,3.0
34,1.0
35,1.0
36,1.0
37,2.0
38,2.0
39,2.0
40,0.0
41,1.0
42,5.0
43,0.0
44,0.0
45,0.0
46,1.0
47,0.0
48,0.0
49,0.0
50,0.0
51,2.0
52,1.0
53,2.0
54,0.0
55,0.0
56,3.0
57,0.0
58,2.0
59,0.0
60,2.0
61,1.0
62,3.0
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,1.0
69,0.0
70,5.0
71,1.0
72,0.0
73,0.0
74,7.0
75,3.0
76,0.0
77,1.0
78,1.0
79,2.0
80,0.0
81,1.0
82,4.0
83,2.0
84,4.0
85,4.0
86,1.0
87,0.0
88,1.0
89,0.0
90,0.0
91,0.0
92,1.0
93,0.0
94,0.0
95,2.0
96,2.0
97,0.0
98,1.0
99,3.0
100,3.0
101,2.0
102,2.0
103,0.0
104,0.0
105,0.0
106,0.0
107,1.0
108,3.0
109,4.0
110,1.0
111,2.0
112,0.0
113,8.0
114,2.0
115,2.0
116,1.0
117,4.0
118,3.0
119,4.0
120,2.0
121,1.0
122,2.0
123,2.0
124,1.0
125,2.0
126,1.0
127,4.0
128,1.0
129,3.0
130,7.0
131,1.0
132,4.0
133,6.0
134,3.0
135,0.0
136,8.0
137,2.0
138,0.0
139,1.0
140,5.0
141,3.0
142,2.0
143,2.0
144,6.0
145,2.0
146,1.0
147,2.0
148,2.0
149,2.0
150,5.0
151,5.0
152,1.0
153,4.0
154,4.0
155,3.0
156,3.0
157,3.0
158,7.0
159,1.0
160,5.0
161,0.0
162,3.0
163,3.0
164,1.0
165,0.0
166,4.0
167,2.0
168,1.0
169,0.0
170,2.0
171,2.0
172,3.0
173,0.0
174,1.0
175,1.0
176,1.0
177,0.0
178,2.0
179,1.0
180,1.0
181,2.0
182,1.0
183,0.0
184,0.0
185,0.0
186,0.0
187,0.0
188,1.0
189,3.0
190,1.0
191,1.0
192,2.0
193,1.0
194,2.0
195,1.0
