Grid_Number,doctor
0,0.11503167053126272
1,0.40369315666724864
2,0.31943159817552547
3,0.06981929890928977
4,0.16282256998999242
5,0.2257069431557892
6,0.8285479994019901
7,0.3117063513900436
8,0.405654233900603
9,0.3895568666210769
10,0.934089459623643
11,0.20348882709281452
12,0.42340318070332245
13,1.3195895048732473
14,0.8207894313566257
15,0.33173544901219726
16,0.5285158678045152
17,0.8921353479525969
18,0.30557685302094023
19,0.11371245075962805
20,0.501904112475842
21,0.042330073291100535
22,0.6349360185581915
23,0.22411828982202545
24,0.46227588430975025
25,0.27955193759925256
26,0.8919636289427066
27,1.7984432920227522
28,0.06266371177373141
29,0.04027149255013268
30,0.3830577934059587
31,0.936491308231931
32,0.37995390224959436
33,0.16049050212404675
34,0.6403117921985395
35,0.21722792963442533
36,0.2064870868978696
37,0.0641689540924771
38,0.34742585679043675
39,0.13098537792224965
40,0.7074246349702588
41,0.9657915160610736
42,0.048217072371639136
43,0.17810989173839364
44,0.25444295011002854
45,0.786521369895819
46,0.2942951728065351
47,0.3121977605187569
48,0.5129889156577023
49,0.3989487221320047
50,0.34801816555579446
51,0.12339162949081589
52,0.35989529192608516
53,0.4270486052761208
54,0.39044972395837096
55,0.7892938440979281
56,0.01658073036555555
57,0.12614398363903243
58,0.47701641856393373
59,0.4595701264359969
60,0.43991096025035537
61,0.5267024135468509
62,0.4405180825343311
63,0.15078917276343218
64,0.20924032565825673
65,0.08473781877151136
66,0.35017760267759007
67,0.2984193182567797
68,0.4073659055335591
69,0.5496250558078996
70,0.3849707413204819
71,0.2455168063411371
72,0.05933394847385529
73,0.22492012679390752
74,0.2544479217591596
75,0.18567632383574093
76,0.8247232401394724
77,0.08990133481407885
78,0.06159187735293613
79,0.1717551184178609
80,0.31338768667948663
81,0.5079650149821312
82,0.1944765618136772
83,0.3405127052661167
84,0.34531672053792295
85,0.07407231587094797
86,0.5193341820654667
87,0.5122529889417239
88,0.5418889281977467
89,0.46079157477372407
90,1.0842698507639064
91,0.7562801545122176
92,0.1903967921386011
93,0.14725002946172275
94,0.07464257338935001
95,0.28841708946858513
96,0.36483408614750557
97,0.393969949826119
98,0.21747663156750072
99,0.05748262848911205
100,0.16106007829833754
101,0.21206014543250598
102,0.16529119805834816
103,0.31212263107316723
104,0.5203613870208704
105,0.2289297839104822
106,0.5454393998269239
107,0.24392102007690708
108,0.10886512024308587
109,0.1315931528978692
110,0.2814982882748397
111,0.3505747057276752
112,0.4541067714884603
113,0.19474950580297173
114,0.040187129336541956
115,0.02639324048910792
116,0.0604412848245042
117,0.04352981294533315
118,0.21626203454418588
119,0.2686116898202544
120,0.3620361332042982
121,0.20266914617580845
122,0.22076531825130896
123,0.7315843569521233
124,0.17659437070373793
125,0.3159934244833446
126,0.229314149227104
127,0.13760786731847022
128,0.13090216253282036
129,0.06504601495281792
130,0.27543671409607273
131,0.22587369027960472
132,0.3954847300875267
133,0.247814619710185
134,0.09403869452590269
135,0.18123829854059553
136,0.21961860247621337
137,0.18327969949106324
138,0.6121476439720223
139,0.4389841988376438
140,0.29167071980742176
141,0.2327265233546917
142,0.22544395487562705
143,0.3922154718117414
144,0.14125829479269125
145,0.3100741636988851
146,0.21465252446477898
147,0.14386310175332476
148,0.16253392438795758
149,0.18617443184342292
150,0.1847741885053897
151,0.1353839980762706
152,0.13589861496062908
153,0.32140040573581447
154,0.2643774525353294
155,0.23797000152341677
156,0.07031801011951617
157,0.3624430460853932
158,0.10593860669988273
159,0.3095637639887283
160,0.17056722434245322
161,0.3344745500764569
162,0.3547037806934138
163,0.11484383980260753
164,0.27022902893473
165,0.08250753761821107
166,0.03956308033192366
167,0.03480607546584341
168,0.1477287466162425
169,0.20342431153994922
170,0.12124895597605542
171,0.022160059476003996
172,0.22192749400533354
173,0.8439359553784118
174,0.26819702659279865
175,0.053408117173402006
176,0.22781959846517388
177,0.41604666215588526
178,0.22534289041190828
179,0.33942802653649756
180,0.34159039895468574
181,0.2767176650864306
182,0.12704921084599338
183,0.1962116190289656
184,0.20913721208468908
185,0.4329295984927604
186,0.24196748329925233
187,0.306334384659426
188,0.20391919049642113
189,0.05805604866944198
190,0.32144315167891707
191,0.2687169416368206
192,0.07155172680146184
193,0.188751859486262
194,0.4941065861204944
195,0.3910797167440749
