Grid_Number,supermarket
0,29.0
1,45.0
2,45.0
3,42.0
4,38.0
5,41.0
6,41.0
7,47.0
8,54.0
9,49.0
10,39.0
11,37.0
12,31.0
13,25.0
14,36.0
15,49.0
16,54.0
17,57.0
18,53.0
19,5.0
20,57.0
21,64.0
22,70.0
23,69.0
24,51.0
25,47.0
26,39.0
27,31.0
28,44.0
29,58.0
30,64.0
31,67.0
32,5.0
33,69.0
34,71.0
35,76.0
36,81.0
37,78.0
38,73.0
39,63.0
40,46.0
41,37.0
42,52.0
43,74.0
44,84.0
45,1.0
46,1.0
47,89.0
48,99.0
49,106.0
50,120.0
51,105.0
52,87.0
53,75.0
54,66.0
55,48.0
56,76.0
57,90.0
58,101.0
59,1.0
60,4.0
61,137.0
62,167.0
63,173.0
64,169.0
65,158.0
66,136.0
67,116.0
68,74.0
69,53.0
70,81.0
71,99.0
72,118.0
73,144.0
74,6.0
75,4.0
76,202.0
77,204.0
78,193.0
79,182.0
80,168.0
81,142.0
82,106.0
83,55.0
84,98.0
85,5.0
86,4.0
87,166.0
88,190.0
89,219.0
90,217.0
91,207.0
92,209.0
93,203.0
94,190.0
95,159.0
96,132.0
97,73.0
98,99.0
99,9.0
100,11.0
101,5.0
102,8.0
103,235.0
104,235.0
105,216.0
106,222.0
107,206.0
108,200.0
109,174.0
110,137.0
111,89.0
112,108.0
113,13.0
114,8.0
115,5.0
116,7.0
117,8.0
118,21.0
119,26.0
120,35.0
121,33.0
122,8.0
123,185.0
124,142.0
125,94.0
126,108.0
127,5.0
128,7.0
129,12.0
130,10.0
131,11.0
132,8.0
133,14.0
134,12.0
135,12.0
136,7.0
137,3.0
138,140.0
139,90.0
140,108.0
141,124.0
142,139.0
143,7.0
144,6.0
145,4.0
146,3.0
147,6.0
148,4.0
149,8.0
150,9.0
151,8.0
152,3.0
153,3.0
154,92.0
155,112.0
156,124.0
157,148.0
158,13.0
159,2.0
160,2.0
161,3.0
162,3.0
163,6.0
164,4.0
165,1.0
166,1.0
167,5.0
168,78.0
169,91.0
170,104.0
171,116.0
172,120.0
173,149.0
174,2.0
175,4.0
176,7.0
177,151.0
178,133.0
179,93.0
180,65.0
181,50.0
182,56.0
183,71.0
184,73.0
185,84.0
186,86.0
187,99.0
188,100.0
189,99.0
190,95.0
191,89.0
192,78.0
193,61.0
194,47.0
195,36.0
