Grid_Number,primary_school
0,1.6660907644791703
1,1.5568543148139478
2,1.4160312295458992
3,0.5506487610918221
4,0.6000529804877616
5,0.5100221508789853
6,0.8092171599783491
7,0.26704377869755097
8,0.5401033357701487
9,0.6802791443656162
10,0.8866701659522465
11,0.2624659238293684
12,0.8715689120025076
13,1.9807167181829528
14,0.6390389831314908
15,0.8039514592797791
16,0.52424316984196
17,0.1821010327480169
18,0.437799588617794
19,0.26136486167726836
20,0.47189054244888634
21,0.09502309978364486
22,0.1576798798978282
23,0.3027500431465103
24,0.1872683123077961
25,0.3946469673734967
26,1.2238040072560588
27,1.3933752990828108
28,0.3895541659610857
29,0.5971601104905957
30,0.2043861542351467
31,1.0113629600621785
32,0.4668365297484274
33,0.3563621993222007
34,0.3420389582632107
35,0.4147664509047772
36,0.5668354133148872
37,0.3232457186497745
38,0.3860388302446741
39,0.2741206758391785
40,0.8859423695267227
41,0.5176168219427028
42,0.29047364502833806
43,0.8510444339815819
44,1.1574621353988246
45,1.2311300386433441
46,0.4381121252572469
47,1.121067680783145
48,0.9201357277903229
49,1.0850794147609193
50,0.6552533866527557
51,0.3755940733197
52,0.5827978257156637
53,0.42216337635424506
54,0.8038852947586245
55,0.8373760280385673
56,0.37241711579126474
57,0.8048232298909201
58,0.4776077825784279
59,0.6113518585394526
60,0.14956520354570477
61,0.5402887527171066
62,0.11061551091559098
63,0.8302912000659649
64,0.9916001796052678
65,0.5861970070328842
66,0.6852500377116594
67,0.7583865258923448
68,0.235814526020767
69,0.9783299358850157
70,0.27332218434443556
71,0.5373928813106177
72,0.5769379689967266
73,0.9157179644961048
74,0.06907001488385946
75,0.28469468017874583
76,1.0151812460802856
77,0.5267587180934421
78,0.3911139641557672
79,0.11833612932623677
80,1.0706811184942668
81,0.37159107594755847
82,0.2309015905090841
83,0.4366027672458211
84,0.22497055753914097
85,0.0892303068915484
86,0.42415004309757304
87,0.687848292681945
88,0.5318824950754193
89,0.817037893490158
90,1.6821579187473978
91,1.1541821806449262
92,0.08412817815349138
93,0.641897171787374
94,0.6133375501803695
95,0.0895768105551769
96,0.5237146121765957
97,0.9974528418540017
98,0.4959882731744405
99,0.20106150530180122
100,0.3443144497848306
101,0.34873731803502805
102,0.1788339503265691
103,0.6354041309725683
104,0.8472902772325213
105,0.9180361796377168
106,0.8030407749387198
107,0.48376109526833583
108,0.28419912282387183
109,0.24880594014816848
110,0.5159373007754947
111,0.5280198619007708
112,0.6941649217239464
113,0.12322547943192617
114,0.584964267866757
115,0.37860493896253994
116,0.5112708316368648
117,0.29986442371911376
118,0.2541030035227253
119,0.4013398834100145
120,0.18520416018408195
121,0.393338274736853
122,0.3998691539318337
123,0.35803412574046867
124,0.6233117296990951
125,0.5535772489226736
126,0.5011893384737439
127,0.4896699887340354
128,0.12356445313363484
129,0.37774727742435515
130,0.23503415052095847
131,0.5008729898732686
132,0.43827069873048996
133,0.1740679861437457
134,0.32551442284288634
135,0.652675059198736
136,0.1012557683849728
137,0.26258640434629243
138,1.2217270963643165
139,0.5463508553210702
140,0.4392111283622594
141,0.28817508220932203
142,0.4371959683015549
143,0.42473461586813904
144,0.20765027446349438
145,0.45634566498011814
146,0.3412190354230826
147,0.11635909676627872
148,0.4339494703031045
149,0.317737286515803
150,0.23301507208668829
151,0.2944949715474416
152,0.36175436542860406
153,0.29331760648328215
154,0.27908761504814616
155,0.332553782075821
156,0.16695246245968048
157,0.30527352973330124
158,0.17119315352904835
159,0.22635366499519954
160,0.26872096886520697
161,0.8031885612086411
162,0.3788323858949605
163,0.23641570149972296
164,0.511816946800734
165,0.7921279115857167
166,0.34138812774421357
167,0.14949855673986287
168,0.26987294764989384
169,0.687836723426843
170,0.4067680973132533
171,0.2991134664434625
172,0.3540237133812344
173,0.811319885649381
174,0.5637282382857852
175,0.21107488514461567
176,0.21350706443720058
177,1.1072337718591336
178,0.15970449905804351
179,0.46900144185452164
180,0.6465599506473819
181,0.3036215966600191
182,0.4386471630758495
183,1.114866358882961
184,0.7475281941834063
185,0.7671643067179481
186,0.7661741828925073
187,1.446525030295931
188,0.5691641477945086
189,0.4086865341384889
190,0.26757134083400835
191,0.4248166221007086
192,0.3226316254226109
193,0.5390045047814709
194,0.2399288881562778
195,0.11142619684282232
