Grid_Number,police
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,1.0
7,0.0
8,0.0
9,1.0
10,1.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,2.0
20,2.0
21,0.0
22,0.0
23,4.0
24,2.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,1.0
31,1.0
32,0.0
33,2.0
34,0.0
35,1.0
36,0.0
37,2.0
38,1.0
39,0.0
40,0.0
41,0.0
42,0.0
43,1.0
44,2.0
45,1.0
46,1.0
47,2.0
48,0.0
49,0.0
50,3.0
51,2.0
52,1.0
53,0.0
54,0.0
55,0.0
56,0.0
57,3.0
58,0.0
59,0.0
60,3.0
61,3.0
62,0.0
63,4.0
64,0.0
65,0.0
66,2.0
67,0.0
68,0.0
69,0.0
70,0.0
71,0.0
72,1.0
73,0.0
74,3.0
75,4.0
76,0.0
77,4.0
78,2.0
79,1.0
80,3.0
81,0.0
82,0.0
83,0.0
84,0.0
85,1.0
86,1.0
87,9.0
88,4.0
89,0.0
90,0.0
91,1.0
92,4.0
93,9.0
94,0.0
95,1.0
96,3.0
97,0.0
98,5.0
99,1.0
100,5.0
101,3.0
102,2.0
103,3.0
104,0.0
105,1.0
106,1.0
107,9.0
108,2.0
109,1.0
110,0.0
111,3.0
112,0.0
113,0.0
114,0.0
115,2.0
116,3.0
117,7.0
118,7.0
119,7.0
120,11.0
121,2.0
122,4.0
123,0.0
124,3.0
125,2.0
126,0.0
127,4.0
128,3.0
129,2.0
130,2.0
131,8.0
132,0.0
133,5.0
134,3.0
135,5.0
136,3.0
137,3.0
138,0.0
139,0.0
140,3.0
141,0.0
142,3.0
143,1.0
144,0.0
145,0.0
146,0.0
147,5.0
148,2.0
149,3.0
150,3.0
151,2.0
152,2.0
153,1.0
154,1.0
155,0.0
156,3.0
157,1.0
158,1.0
159,1.0
160,1.0
161,1.0
162,0.0
163,1.0
164,2.0
165,3.0
166,0.0
167,2.0
168,0.0
169,1.0
170,0.0
171,0.0
172,0.0
173,3.0
174,0.0
175,3.0
176,1.0
177,2.0
178,1.0
179,1.0
180,0.0
181,1.0
182,3.0
183,2.0
184,1.0
185,0.0
186,0.0
187,1.0
188,1.0
189,0.0
190,1.0
191,2.0
192,0.0
193,2.0
194,1.0
195,2.0
