Grid_Number,police
0,0.7651977710255187
1,0.7162149884851173
2,0.27413827657809586
3,0.3652633763435276
4,0.03372575318839904
5,0.24754459448871638
6,0.09378252937574576
7,0.00011540552590747666
8,0.02552207791066576
9,0.5563343409392281
10,0.03151144715862017
11,0.05113609081409663
12,0.012331883239801755
13,0.0010999877604167523
14,0.4993761474021644
15,0.7801992475902598
16,0.536389449570362
17,0.6961359862985796
18,0.094559504804163
19,0.0656398243041869
20,0.00016191067698548522
21,6.55044957387645e-05
22,0.08599898515412054
23,0.027018291390601377
24,0.005617976332031162
25,0.058753238940915026
26,0.04669817242662634
27,0.035980396483921595
28,0.2204534919037776
29,0.11359647287311828
30,0.22783445261633478
31,0.6766274102214842
32,0.09028497580181136
33,0.08241756966074774
34,0.04527960344980238
35,0.7932699998484727
36,0.2535219656204109
37,0.015178707913268596
38,0.7440036698748411
39,0.5263731125348559
40,0.15781729762535837
41,0.015263383986723967
42,0.012845087996220627
43,0.6379078306325596
44,0.11767350342685176
45,1.152060582045854
46,0.4703890433760902
47,0.14806882716155348
48,0.07519257800185755
49,0.03882877883680169
50,0.11690772466477978
51,0.007451498296217153
52,0.5375817593193342
53,0.707179315308562
54,0.5033520563041993
55,0.4211584278294049
56,0.1654515639902089
57,0.009845700389714523
58,0.27976121186177977
59,0.31400850042704703
60,0.05329751364176593
61,0.010161828739090651
62,0.22087936652583323
63,0.014197190253605043
64,0.02961506327624488
65,0.005819315150181069
66,0.0057641501369171235
67,0.41867101331311446
68,0.20608101055420003
69,0.3482528223850204
70,0.043138073986297744
71,0.0107224303564725
72,0.5329538886310354
73,0.04116042636223517
74,0.23076943917972267
75,0.001913902331462708
76,0.188512084298579
77,0.060687050532852824
78,0.07992205703304331
79,0.5384869162113264
80,0.02910966353153526
81,0.5079739158399292
82,0.3650436073331614
83,0.13632759443891132
84,0.05072908089256339
85,0.05966855014544444
86,0.2485896140203596
87,0.2045412274039939
88,0.05738583467327953
89,0.016077226553730384
90,0.022716617088882913
91,0.24714536936301357
92,0.06067480012337347
93,0.025695362108306283
94,0.025686500268210125
95,0.7541914132448359
96,0.5015432566945007
97,0.1544970791291946
98,0.11821624553035136
99,0.11248406551216761
100,0.014395168512501513
101,0.27023312520239656
102,0.01037222103505951
103,0.0282577467740648
104,0.18476413943713418
105,0.11054240542893393
106,0.4914126983887918
107,0.003126564390272449
108,0.03511232817077021
109,0.21493106994743574
110,0.025737065591862233
111,0.09360318799844759
112,0.0009999309077752515
113,0.053471922191975406
114,0.21062232949973644
115,0.13434838685407624
116,0.15833414342111735
117,0.29466335757568285
118,0.18155873715082688
119,0.015188731584729283
120,0.042495413562910415
121,0.056669275261830764
122,0.019903845708981863
123,0.0020400475528851983
124,0.04700451725256892
125,0.2715368218375169
126,0.1702459794937324
127,0.047144892622419436
128,0.002092551022913824
129,0.21353960143753387
130,0.1545450598517229
131,0.02768420477198268
132,0.07936841074137692
133,0.13101656070172635
134,0.16504546980785637
135,0.0868615777051997
136,0.3477690203349636
137,0.3169964641133795
138,0.10004419720174758
139,0.0043417125302461276
140,0.000560600844856296
141,0.0015610514958206067
142,0.06466140249622856
143,0.029395602952565582
144,0.23833329915558635
145,0.057377653048411956
146,0.15294796953119338
147,0.1297769458161701
148,0.38691446505700755
149,0.05039964723068252
150,0.16626461199580803
151,0.17994970894172468
152,0.24390767650730577
153,0.08550831855491378
154,0.6366994101915332
155,0.6162623302643349
156,0.10802947713579761
157,0.05819357715285582
158,0.2295973356442837
159,0.7744999232483631
160,1.2937650527465552
161,0.024485886293592215
162,0.03941676686092126
163,0.30420342934874406
164,0.2837068147294239
165,0.0081037955586296
166,0.05807810668844422
167,0.17999550085000998
168,0.194032191175874
169,0.037883344840123186
170,0.005150264060683185
171,0.006355049706132604
172,0.02623221135427741
173,0.0952662531076723
174,0.06651701240889064
175,0.45181227750530073
176,0.5012804661055211
177,0.15759999913238165
178,7.996129570301492e-06
179,0.2211801670742762
180,0.04250681595671972
181,0.11402106737775887
182,0.06626262997701292
183,0.21805371055460318
184,0.4703455604372185
185,0.5658237573390522
186,0.004310777009641924
187,0.12197435071143434
188,0.19000427623421853
189,0.08890505629394466
190,0.39671842553593073
191,0.050175630675448134
192,0.29503329629049757
193,0.5488640321915492
194,0.2925158753540639
195,0.033748171457150304
