Grid_Number,taxi_stand
615,3.330702009839849
616,2.3875662700649816
617,1.6674027129119962
657,1.7218097648394104
658,1.453411805760789
665,3.0903412424215966
666,2.5748010357780133
705,2.103539741277024
706,1.0487953211811143
707,0.497921827400264
714,3.1673636047349487
754,2.113316725590817
755,1.0682676825963946
756,0.5377233840287916
763,3.0140391139972595
803,2.1111716953466106
804,1.757356399214775
805,1.4953483712611566
806,1.0816485265900957
812,3.1684867154348173
813,2.138394743445688
852,1.3728634195361578
854,1.1945904291754303
855,0.5709410133416775
856,0.4294251735967597
861,3.5912144259887313
866,2.6853183496988464
903,0.9394855738919572
904,0.4128698580984204
905,1.2076347987189884
908,3.057965074468873
910,4.202019838515272
948,0.9339538654894632
951,0.6579181973984409
952,1.058454599182306
953,0.8415313957594542
954,1.0644473975897653
955,0.785359441038943
958,3.7289659439610423
959,3.4747762904133923
960,3.5109119966585656
961,3.021786104281942
964,0.8099719397641192
999,0.9092174854559876
1000,1.4643509954321643
1001,0.9933611156149076
1002,0.19379398237581366
1003,0.8300012309500033
1004,0.4155545285386853
1005,1.4592228856207723
1007,2.919160854712784
1008,2.5103031643317277
1009,2.560196491739564
1010,2.9505411910103367
1011,1.8460298203365424
1013,0.4802901992432316
1019,1.6020077446850258
1020,1.1039703333996007
1043,2.9570332783335602
1044,1.976600845684068
1045,0.8675773664896863
1048,0.4474505402185399
1049,0.6612725392164119
1050,0.6928190473899654
1051,1.1279481701631309
1052,1.4661422136808768
1053,1.2779739007291069
1054,1.8946566713817408
1055,2.476791886416206
1056,2.1567891672445536
1057,1.559561116282702
1058,1.6387753158287617
1059,2.326327683924055
1061,1.4349086030186546
1065,3.935352781357288
1066,3.388256272071198
1067,2.2774970235947447
1068,1.1690026354559924
1069,0.13785489793773073
1091,3.585583079103123
1092,3.2670015546419187
1093,2.246345520280681
1094,1.3753906913757148
1096,1.339364050241608
1098,0.2560423656716123
1099,0.8239441354173453
1100,1.7145373801881365
1101,1.7033442854105538
1102,2.127660420322556
1103,2.0831026663476213
1104,1.5180375529574917
1105,1.638663438772837
1106,0.6825664739043853
1107,0.848197178624984
1108,1.8562979968636628
1109,1.5274560267619672
1110,0.959677325772374
1111,1.4077292172974474
1114,4.343202510961756
1115,3.489912455581329
1116,2.4261356157968086
1117,1.4315757269762952
1118,0.6469306021802393
1141,3.0803923347287565
1142,1.9940378114747381
1143,0.9676874433205775
1144,0.6078762365512749
1145,1.5084662364803658
1146,1.4340281979859608
1147,0.7617591048429158
1148,0.4755228545044432
1149,0.8590083759982539
1150,0.8365694726029871
1151,1.254115393330949
1152,1.5533417221089092
1153,0.6149598208487735
1154,0.9035170137344212
1155,0.6345237097867925
1156,0.8100418781072897
1157,1.83917853629877
1158,1.1910664569877258
1159,0.08115058149308965
1160,1.0331475553290546
1165,2.8836299021118426
1166,2.052160281086844
1167,1.6063201787703392
1188,4.529827189673139
1190,3.067738628810857
1191,1.974436005923358
1192,0.926626746046322
1193,0.5401287343807478
1194,1.4824652815943602
1195,0.9104076571731186
1196,0.8372287985914791
1197,0.5945742341353609
1198,0.6643550830860182
1199,0.39337410965589975
1200,0.7234449140597272
1202,0.5964149305037216
1203,0.6767915686444508
1204,1.2851734975669853
1205,1.006473590459587
1206,1.2672079221153376
1207,1.3697938647017005
1208,0.9969213896474788
1209,1.4333758284485736
1211,3.40508168025267
1213,4.353595081671326
1215,2.8761483977605438
1216,2.5769638440334712
1220,1.0833443504593978
1236,3.587944798153923
1237,4.6590973828098186
1238,3.9069577975866703
1239,3.3527509938555937
1240,2.393353853816964
1241,1.6395756809073658
1242,1.4564121869603706
1243,1.7519223333735998
1244,0.6844806553430394
1245,0.4545216241738198
1246,0.6736109178816726
1247,0.16148039279171614
1248,0.5137151327942383
1249,0.470209515783009
1250,0.4716247520164262
1251,0.8054652994314501
1252,0.6872857336970057
1253,0.8431422971388218
1254,0.2688809384624276
1255,0.4846656969883325
1256,0.7110212336041889
1257,1.8025159896078349
1258,2.223335045776805
1259,2.9114461409577146
1267,2.4169521945706065
1268,1.306505671316198
1269,0.21241132184371395
1270,0.07435573189628053
1287,2.9645554009318893
1288,2.8343968255752734
1289,2.8970946846601118
1290,2.5347845738876056
1292,2.14833610070618
1293,1.4193247804991749
1294,0.98860605060448
1295,0.9968475509342014
1296,0.7501619462635011
1297,1.0635247961397036
1298,0.8591469801881282
1299,0.5942020071583609
1300,0.8752911402719743
1301,0.5141995333256093
1302,0.5992592995246775
1303,0.8777908590586959
1304,0.8753953951722497
1305,1.0182910476491136
1306,1.9443195591572457
1307,2.939370563485697
1308,3.6422785112532567
1309,4.389976815658112
1315,3.6356840354582323
1316,2.5711011959806527
1317,1.5734632632423349
1318,0.9021497924879645
1319,0.9188963447466729
1337,1.8619707274726882
1338,2.01477298922013
1339,1.7321786352086197
1340,2.1010563371670483
1342,2.3381080570517763
1343,1.911558537189424
1344,1.2434732698379636
1345,0.5750723912389681
1346,1.2601797780927717
1347,1.7722489376703898
1348,1.5452853890115348
1349,0.5392051980201746
1350,0.1537965976829981
1351,0.6199810062839093
1352,0.6577140845937405
1353,0.6607515377913462
1354,0.5112189987427416
1355,1.5969029482044093
1356,2.7040184039369097
1357,3.813947347986369
1358,3.9769255590553367
1364,3.9855984225967003
1365,3.0458334801731404
1366,2.267613429148448
1367,1.865449546768176
1368,1.892126551594028
1385,1.2499630206123784
1386,0.8990606776716055
1387,1.2779445854388842
1388,0.7579613949456325
1389,1.4102237126653303
1393,1.1732124237240835
1394,0.4011558859012295
1395,1.1909185687689263
1396,2.2018039905053723
1397,2.006194925304929
1398,1.3111550750744991
1399,1.1142948521935838
1401,1.1606874024614606
1402,0.5592853196682068
1403,0.7660316736051479
1405,2.7543134971838037
1406,3.7580873512230997
1409,1.9628345458046803
1413,4.3431568212736895
1415,3.1154147589247194
1416,2.8360539206966515
1417,2.8658063333085937
1428,2.497631920565216
1435,0.2282998082220912
1436,1.020688977571489
1437,0.23678364419500755
1443,0.20356796819311496
1444,0.8498423776216301
1445,1.5026019013033078
1446,1.9268215797594064
1447,1.911662778366044
1448,1.6327204302147946
1449,0.7921779416633291
1450,0.7909252009290517
1451,0.272073787973803
1452,0.43546429502814654
1453,1.3345593824105522
1454,2.4177118680851213
1455,2.9200563302276423
1458,1.0593319988938377
1461,2.9447232694068717
1462,4.016655748329836
1464,4.020821057525401
1465,3.808382032361564
1466,3.8395936787471943
1467,3.983645191553397
1477,3.2242474639766265
1484,0.7851308489545297
1492,0.8787723427725479
1493,0.19189749991812355
1494,1.253981810363012
