Grid_Number,local_government_office
2182,53.0
2183,56.0
2184,62.0
2185,73.0
2186,56.0
2187,49.0
2188,29.0
2189,20.0
2215,25.0
2216,38.0
2217,49.0
2218,61.0
2220,59.0
2221,55.0
2226,72.0
2227,108.0
2228,115.0
2229,114.0
2230,79.0
2231,58.0
2232,58.0
2233,60.0
2234,62.0
2235,54.0
2236,45.0
2263,36.0
2264,32.0
2265,35.0
2266,38.0
2267,36.0
2268,29.0
2269,35.0
2274,47.0
2275,66.0
2276,108.0
2277,114.0
2278,93.0
2279,71.0
2280,73.0
2281,55.0
2282,53.0
2283,48.0
2284,38.0
2312,40.0
2313,42.0
2314,22.0
2315,20.0
2316,23.0
2317,22.0
2323,62.0
2324,62.0
2325,63.0
2326,65.0
2327,62.0
2328,60.0
2329,54.0
2330,58.0
2331,51.0
2332,43.0
2333,33.0
2334,21.0
2362,35.0
2364,14.0
2365,16.0
2372,69.0
2373,47.0
2374,49.0
2375,49.0
2377,47.0
2378,55.0
2379,75.0
2380,65.0
2381,35.0
2382,22.0
2383,8.0
2411,23.0
2412,20.0
2421,68.0
2422,32.0
2423,36.0
2471,22.0
2472,33.0
