Grid_Number,bank
615,0.0
616,0.0
617,2.0
657,0.0
658,0.0
665,1.0
666,0.0
705,1.0
706,1.0
707,3.0
714,0.0
754,0.0
755,5.0
756,7.0
763,0.0
803,1.0
804,0.0
805,1.0
806,0.0
812,0.0
813,0.0
852,1.0
854,1.0
855,1.0
856,0.0
861,0.0
866,2.0
903,2.0
904,1.0
905,0.0
908,0.0
910,0.0
948,0.0
951,0.0
952,2.0
953,0.0
954,0.0
955,2.0
958,0.0
959,2.0
960,0.0
961,1.0
964,0.0
999,0.0
1000,1.0
1001,2.0
1002,6.0
1003,1.0
1004,0.0
1005,0.0
1007,0.0
1008,0.0
1009,0.0
1010,0.0
1011,2.0
1013,2.0
1019,3.0
1020,5.0
1043,3.0
1044,0.0
1045,0.0
1048,5.0
1049,2.0
1050,3.0
1051,4.0
1052,0.0
1053,3.0
1054,0.0
1055,1.0
1056,0.0
1057,2.0
1058,2.0
1059,4.0
1061,0.0
1065,1.0
1066,2.0
1067,0.0
1068,0.0
1069,0.0
1091,3.0
1092,0.0
1093,0.0
1094,2.0
1096,0.0
1098,1.0
1099,1.0
1100,3.0
1101,0.0
1102,1.0
1103,0.0
1104,2.0
1105,0.0
1106,3.0
1107,3.0
1108,3.0
1109,1.0
1110,1.0
1111,0.0
1114,1.0
1115,0.0
1116,0.0
1117,0.0
1118,3.0
1141,0.0
1142,0.0
1143,5.0
1144,0.0
1145,1.0
1146,0.0
1147,0.0
1148,2.0
1149,4.0
1150,0.0
1151,0.0
1152,1.0
1153,1.0
1154,8.0
1155,9.0
1156,1.0
1157,1.0
1158,0.0
1159,1.0
1160,1.0
1165,0.0
1166,0.0
1167,0.0
1188,0.0
1190,0.0
1191,1.0
1192,0.0
1193,2.0
1194,2.0
1195,1.0
1196,1.0
1197,4.0
1198,0.0
1199,4.0
1200,6.0
1202,1.0
1203,3.0
1204,2.0
1205,3.0
1206,1.0
1207,3.0
1208,0.0
1209,0.0
1211,0.0
1213,0.0
1215,1.0
1216,0.0
1220,2.0
1236,1.0
1237,3.0
