Grid_Number,primary_school
615,1.9804244827490816
616,1.6390338771508377
617,1.980819339759712
657,1.7113418941839558
658,1.5782998446815957
665,0.6635521600637845
666,1.2952718601111797
705,0.5918998330016212
706,0.8001228362545939
707,0.6395453484514093
714,0.31193016995329137
754,0.7326911213093402
755,0.507611055958505
756,0.4823208381788684
763,1.2874117205679547
803,1.6216648397020719
804,1.3345817227031576
805,1.4006697739327765
806,1.6097474424851237
812,2.2628934973102988
813,2.521441592336114
852,1.618824280070667
854,1.866603328792732
855,1.6277921445967982
856,1.2941773562228298
861,3.238375292078555
866,3.210678954193927
903,0.9295561435455584
904,1.0423056864310345
905,0.3342721251202187
908,3.029030091270484
910,3.2276197597958367
948,0.2885894029082929
951,0.4940060387965447
952,0.3868759161961564
953,1.1950906214676522
954,0.4780131564994937
955,0.7637867835542462
958,2.691213588537127
959,2.2628063389148423
960,2.0536367983165875
961,1.140780298954531
964,1.2966695697379156
999,1.4949341665060454
1000,0.6678180766295752
1001,0.9965406145682684
1002,1.1389113616569562
1003,0.7607324665095927
1004,0.2718660565504548
1005,1.3407894298244822
1007,1.9616661410532088
1008,1.3138188993538742
1009,1.4411691302921754
1010,0.7647413233737412
1011,0.3764514654777655
1013,0.468892642005298
1019,0.5094169606930627
1020,1.4855453252711108
1043,0.4257182131101224
1044,1.2916684598599344
1045,0.5770221711952453
1048,1.2671955757051498
1049,0.2199393160982467
1050,0.5742503594236009
1051,0.5390670305114741
1052,0.5619287931810087
1053,0.4224922658150556
1054,1.3665020959068641
1055,1.2692967449924395
1056,1.3018225541112856
1057,0.4847804206417869
1058,0.7655082177099776
1059,1.3306230671194328
1061,0.2706468838430202
1065,3.313268851619885
1066,2.3465586680816437
1067,1.5835993768949543
1068,1.4078702690153462
1069,1.9822393161200715
1091,0.5671625729522725
1092,0.8960330641106972
1093,0.5003573590150928
1094,0.04294573868214053
1096,0.5939828603924813
1098,1.0075723170069641
1099,0.5128458925833672
1100,0.9176283432547512
1101,0.3995652314032726
1102,1.3614382866040582
1103,1.4507045298491226
1104,0.5496708113194821
1105,0.6212009758640877
1106,0.8043434625352667
1107,0.998959376339899
1108,0.6678150736067084
1109,0.2922016993466581
1110,0.6472898510722318
1111,0.6623862918615828
1114,3.1749883186845698
1115,3.0213910740744487
1116,2.4758647194338783
1117,2.3672495487269516
1118,1.9735174128784003
1141,1.2034776968954877
1142,0.3600178234198969
1143,0.8091945983770595
1144,0.6254865196347246
1145,0.3877093871102709
1146,0.9552432988855426
1147,0.8419933378588804
1148,0.3232228005986164
1149,0.2795961351261291
1150,0.7028352220146787
1151,1.4013414017445254
1152,0.5407789104791753
1153,0.3285815073728261
1154,0.3426544671021226
1155,0.7816299599771646
1156,0.8856578848311373
1157,0.3088098207033058
1158,0.6927210976446672
1159,0.8337231873742175
1160,0.8454817482129603
1165,3.4134126687333466
