Grid_Number,department_store
615,1.0
616,2.0
617,1.0
657,1.0
658,1.0
665,1.0
666,1.0
705,2.0
706,1.0
707,11.0
714,1.0
754,4.0
755,12.0
756,30.0
763,0.0
803,4.0
804,3.0
805,3.0
806,1.0
812,0.0
813,0.0
852,2.0
854,4.0
855,1.0
856,1.0
861,0.0
866,1.0
903,5.0
904,3.0
905,1.0
908,0.0
910,0.0
948,5.0
951,3.0
952,10.0
953,7.0
954,1.0
955,1.0
958,0.0
959,1.0
960,1.0
961,3.0
964,2.0
999,1.0
1000,1.0
1001,11.0
1002,19.0
1003,6.0
1004,2.0
1005,1.0
1007,1.0
1008,1.0
1009,1.0
1010,1.0
1011,3.0
1013,5.0
1019,0.0
1020,2.0
1043,0.0
1044,1.0
1045,2.0
1048,6.0
1049,1.0
1050,8.0
1051,16.0
1052,6.0
1053,2.0
1054,1.0
1055,1.0
1056,1.0
1057,1.0
1058,15.0
1059,10.0
1061,4.0
1065,0.0
1066,0.0
1067,1.0
1068,1.0
1069,2.0
1091,0.0
1092,1.0
1093,1.0
1094,4.0
1096,10.0
1098,18.0
1099,20.0
1100,12.0
1101,3.0
1102,4.0
1103,1.0
1104,9.0
1105,7.0
1106,5.0
1107,30.0
1108,16.0
1109,2.0
1110,5.0
1111,1.0
1114,0.0
1115,0.0
1116,1.0
1117,1.0
1118,0.0
1141,1.0
1142,2.0
1143,3.0
1144,2.0
1145,10.0
1146,9.0
1147,10.0
1148,6.0
1149,10.0
1150,2.0
1151,2.0
1152,3.0
1153,10.0
1154,10.0
1155,9.0
1156,8.0
1157,1.0
1158,2.0
1159,6.0
1160,2.0
1165,0.0
1166,1.0
1167,1.0
1188,0.0
1190,1.0
1191,2.0
1192,2.0
1193,7.0
1194,13.0
1195,7.0
1196,4.0
1197,3.0
1198,4.0
1199,4.0
1200,5.0
1202,15.0
1203,9.0
1204,2.0
1205,3.0
1206,2.0
1207,3.0
1208,3.0
1209,1.0
1211,6.0
1213,1.0
1215,1.0
1216,1.0
1220,1.0
1236,1.0
1237,0.0
1238,1.0
1239,1.0
1240,2.0
1241,1.0
1242,5.0
1243,17.0
1244,6.0
1245,4.0
1246,4.0
1247,4.0
1248,16.0
1249,5.0
1250,3.0
1251,4.0
1252,3.0
1253,4.0
1254,23.0
1255,8.0
1256,10.0
1257,13.0
1258,4.0
1259,3.0
1267,1.0
1268,1.0
1269,9.0
1270,4.0
1287,1.0
1288,1.0
1289,1.0
1290,1.0
1292,6.0
1293,7.0
1294,6.0
1295,4.0
1296,5.0
1297,21.0
1298,7.0
1299,5.0
1300,6.0
1301,3.0
1302,2.0
1303,18.0
1304,8.0
1305,7.0
1306,7.0
1307,5.0
1308,13.0
1309,2.0
1315,1.0
1316,1.0
1317,1.0
1318,6.0
1319,2.0
1337,1.0
1338,1.0
1339,1.0
1340,1.0
1342,5.0
1343,5.0
1344,12.0
1345,9.0
1346,5.0
1347,5.0
1348,4.0
1349,7.0
1350,6.0
1351,1.0
1352,4.0
1353,11.0
1354,6.0
1355,4.0
1356,4.0
1357,4.0
1358,1.0
1364,1.0
1365,0.0
1366,0.0
1367,1.0
1368,1.0
1385,1.0
1386,1.0
1387,1.0
1388,1.0
1389,1.0
1393,14.0
1394,14.0
1395,3.0
1396,4.0
1397,3.0
1398,7.0
1399,9.0
1401,2.0
1402,12.0
1403,5.0
1405,27.0
1406,12.0
1409,0.0
1413,0.0
1415,0.0
1416,0.0
1417,1.0
1428,1.0
1435,9.0
1436,2.0
1437,2.0
1443,3.0
1444,2.0
1445,9.0
1446,2.0
1447,2.0
1448,7.0
1449,6.0
1450,5.0
1451,16.0
1452,3.0
1453,4.0
1454,23.0
1455,3.0
1458,0.0
1461,1.0
1462,0.0
1464,0.0
1465,0.0
1466,1.0
1467,2.0
1477,0.0
1484,8.0
1492,7.0
1493,3.0
1494,5.0
1495,13.0
1496,8.0
1497,2.0
1498,5.0
1499,7.0
1500,7.0
1501,2.0
1502,3.0
1503,19.0
1504,7.0
1505,4.0
1506,1.0
1507,1.0
1508,1.0
