Grid_Number,primary_school
0,2.2253536378331056
1,1.7606624345474202
2,1.2555929291021604
3,0.7314900212446755
4,0.06984474787881481
5,0.653383835170569
6,1.0199123634519511
7,1.3649913591356035
8,0.8525111797653863
9,0.20990414989837883
10,1.3245769799720055
11,1.201279468543642
12,0.7823243456636702
13,0.26612442844814177
14,0.3474834604848156
15,1.034953672839869
16,1.7424242539999641
17,2.394858741407721
18,2.5813153727844385
19,2.6251161295048853
20,2.590359490334821
21,2.47900135029349
22,2.08796475553287
23,1.595520933062544
24,0.007979085131892135
25,1.518965548033194
26,2.9519020451387434
27,4.261076151465515
28,5.423383486280576
29,6.2120528523446845
30,6.138141657618376
31,5.997821127459752
32,5.80744549433405
33,5.584341580441685
34,5.343760862170675
35,5.097560878657798
36,4.854135112703416
37,4.409783926298689
38,2.678116440857002
39,0.9556728931903963
40,0.7457264657952383
41,2.4144974060577042
42,4.038994593568082
43,4.4876633141946005
44,4.6301503526058845
45,4.753523777443879
46,4.851957542588574
47,4.92031386643545
48,4.95489516152635
49,2.331871067690754
50,1.820470865099719
51,1.2564715801479243
52,0.6692485291577687
53,0.1282226220892162
54,0.6351871668236254
55,1.0457121437711676
56,1.4282843869155912
57,1.1970551710108894
58,0.04061098604503968
59,1.1864460739119005
60,1.547190528792933
61,1.135907193098763
62,0.5999345631249889
63,0.07530267494876261
64,0.8716095190665765
65,1.718234369941205
66,2.4321463363208373
67,2.597309463422418
68,2.618379586208411
69,2.5426231918402946
70,2.2445819296540157
71,1.8106982326809202
72,1.3908353968402034
73,0.3194790556312846
74,1.9582104026583165
75,3.4883297977255725
76,4.8738692027504635
77,6.085040754955246
78,6.208126363207804
79,6.113088437571336
80,5.9396435751907575
81,5.71164334214786
82,5.45239866047034
83,5.180633650121192
84,4.909540423065739
85,4.647496014042334
86,4.333106416085196
87,2.5269639902519923
88,0.7324982038091875
89,1.0387584404257995
90,2.775244254213838
91,4.252088833391786
92,4.424864785460412
93,4.584825212488278
94,4.724800203649703
95,4.837338859734202
96,4.915666908531055
97,4.954806683169652
98,2.4087714959155946
99,1.8939678245224314
100,1.256017985641488
101,0.5894317384005772
102,0.14017285714376157
103,0.6116346840584174
104,1.0778981579377487
105,1.506550896944669
106,1.6068381892844308
107,0.34580606165939115
108,1.0095233533306727
109,1.9396146205964242
110,1.5592597507245947
111,1.0259741107962372
112,0.2975567548286126
113,0.6284991633794617
114,1.6680461050958615
115,2.4222879797697114
116,2.6147464534563043
117,2.586088031546872
118,2.448029741288841
119,1.9221848428370059
120,1.453379672801997
121,1.0684816262255155
122,0.6969224393607355
123,2.4520351025530682
124,4.086807265232973
125,5.555934665040532
126,6.206372835432842
127,6.202020251541158
128,6.076808794437696
129,5.858764606937721
130,5.583537245564206
131,5.282246770305396
132,4.976968555182897
133,4.681308182744449
134,4.402637064635395
135,4.144258509667235
136,2.3538512548010533
137,0.4877739791517979
138,1.353411021597878
139,3.1584264160937
140,4.1565272206139126
141,4.348557950742475
142,4.528993902041164
143,4.689010218508049
144,4.818990274824559
145,4.909842314599764
146,4.954700203371525
147,2.481107573121749
148,1.9860156033619032
149,1.252777432438178
150,0.48409224406456725
151,0.03742215133049649
152,0.5800363590026045
153,1.1190435505878578
154,1.6054232178892034
155,2.0060200182339103
156,0.7180322442024635
157,0.7810000133626254
158,2.3401186590245415
159,2.053610419438506
160,1.5649438025593732
161,0.814911293415028
162,0.2503317878830139
163,1.5525315315435355
164,2.39814083251534
165,2.625001757191445
166,2.485934137958899
167,2.0882567632288143
168,1.475909998787084
169,0.9966251990833471
170,0.6279732934801523
171,1.1223814230941298
172,2.9952962813461674
173,4.687457127500807
174,6.048190734831042
175,6.2045749809924935
176,6.192015532968176
177,6.021804678331366
178,5.742712665343818
179,5.408945423710016
180,5.060655251742308
181,4.721746652213198
182,4.404306843606484
183,4.113217638525351
184,3.849367840895151
185,2.156913909828285
186,0.2212687722846258
187,1.6886021046264814
188,3.562002989062303
189,4.041213640121077
190,4.2548446103247475
191,4.459244842762062
192,4.643621156231473
193,4.795474870092257
194,4.902371737247587
195,4.954569025512837
196,2.573513008146395
197,2.0826610973862842
198,1.243572610514755
199,0.34032495980780275
200,0.10066595503044028
201,0.5356496826632329
202,1.1731993183131626
203,1.7334615760083298
204,2.168127191185125
205,1.1686451365560315
206,0.48626690363470426
207,2.2241741009543383
208,2.4520230157368537
209,2.2237433768034585
210,1.5264647154112723
211,0.34532975448675823
212,1.2631700959414525
213,2.297941297017917
214,2.5565345938454
215,2.2076024248278356
216,1.4896311638640978
217,0.8689504620334383
218,0.4275278987002157
219,0.11071733501004838
220,1.4632309457156125
