Grid_Number,doctor
0,2.3881249033246634
1,2.2279443204900384
2,2.5878936375047026
3,3.302046835733851
4,4.193172471319798
5,5.170564735654366
6,5.727876805300043
7,5.0007077349375795
8,4.436039338787208
9,4.101545341905059
10,4.054598054008855
11,4.3046159618338855
12,4.750489100146016
13,3.980954186196651
14,3.4061279950226004
15,3.1350090507443364
16,3.2350406284884774
17,3.6687374176945826
18,4.350476152614309
19,5.183291754415485
20,5.904531238847671
21,5.8640193472515545
22,6.031817164478791
23,6.3915393570571295
24,6.913291115399618
25,7.563615166444247
26,7.315334243519521
27,6.388336972939481
28,5.529958907504037
29,4.777332290196729
30,4.187866301192293
31,3.837500039842943
32,3.793079356980825
33,4.064647280434116
34,4.279507877186999
35,3.1764753234593806
36,2.0829463814694176
37,1.0296592220225453
38,0.40996811952303336
39,0.721871665265319
40,1.829476943087639
41,2.940363142803003
42,4.051832582907161
43,4.645233371045215
44,5.375052878703437
45,6.21908802654804
46,6.761550816380285
47,7.489061111290055
48,7.5483866094165855
49,1.5242967746064244
50,1.2587275574218768
51,1.821584964169509
52,2.7431388609950305
53,3.768860855862657
54,4.832874486487203
55,5.086497158944624
56,4.251072236988557
57,3.5698234035424847
58,3.144602558846745
59,3.0832245338239606
60,3.4054197907283936
61,4.019994593085492
62,3.2703590073763107
63,2.5395765190438135
64,2.162524451547615
65,2.3004596137897098
66,2.8786719849172684
67,3.7086726205391756
68,4.657747853141652
69,4.938285973126986
70,4.889877243018087
71,5.089989431254739
72,5.511619292719708
73,6.109072262182404
74,6.83640566674838
75,6.863378743773763
76,5.865433814649464
77,4.916657611740739
78,4.0517394402433915
79,3.3365438848691333
80,2.884669804879541
81,2.8254162267181657
82,3.1808011583111013
83,3.8373007891897863
84,3.456642389295004
85,2.4893510604575235
86,1.7082807430544964
87,1.146910145316407
88,1.291633728815975
89,2.1199280214644434
90,2.8284453831448895
91,3.2199365263532362
92,3.8998386334748822
93,4.745772190658977
94,5.557036515270333
95,5.838268964851492
96,6.515592824448348
97,6.583795732382829
98,0.9257166422299811
99,0.3435173356359893
100,1.3608524383564222
101,2.461442036489193
102,3.569080663130395
103,4.6787646875835485
104,4.565827315845633
105,3.6119823766790056
106,2.7782938208591434
107,2.205510978180519
108,2.1171922560299827
109,2.563901261238278
110,3.3372950963365056
111,2.729591665416807
112,1.7903015223346208
113,1.196892115531793
114,1.4235010343337011
115,2.240826517029678
116,3.238690179369111
117,4.292992777807205
118,3.9769028928974275
119,3.916733796181564
120,4.163977986722101
121,4.67006249966777
122,5.362193288276398
123,6.178156035906788
124,6.25317747228322
125,5.467945535389222
126,4.434982174352337
127,3.451458774284849
128,2.574670994378654
129,1.9540102514925464
