Grid_Number,local_government_office
582,4.0
583,9.0
584,10.0
585,11.0
586,10.0
587,10.0
588,13.0
589,18.0
590,20.0
591,23.0
592,21.0
593,18.0
594,18.0
595,14.0
596,9.0
597,3.0
598,6.0
599,10.0
600,10.0
601,11.0
602,11.0
603,12.0
604,12.0
605,21.0
606,25.0
607,24.0
608,25.0
609,25.0
610,26.0
611,30.0
612,33.0
613,30.0
614,33.0
615,10.0
616,13.0
617,12.0
618,30.0
619,25.0
620,21.0
621,6.0
622,3.0
623,3.0
624,3.0
625,2.0
626,4.0
627,5.0
628,5.0
629,5.0
630,5.0
631,4.0
632,4.0
633,10.0
634,11.0
635,9.0
636,9.0
637,15.0
638,24.0
639,33.0
640,41.0
641,48.0
642,48.0
643,38.0
644,28.0
645,22.0
646,17.0
647,8.0
648,7.0
649,9.0
650,11.0
651,11.0
652,12.0
653,17.0
654,24.0
655,28.0
656,28.0
657,15.0
658,14.0
659,27.0
660,26.0
661,36.0
662,33.0
663,33.0
664,34.0
665,10.0
666,11.0
667,28.0
668,28.0
669,19.0
670,8.0
671,5.0
672,5.0
673,3.0
674,3.0
675,4.0
676,5.0
677,5.0
678,5.0
679,5.0
680,5.0
681,4.0
682,5.0
683,7.0
684,9.0
685,8.0
686,22.0
687,38.0
688,49.0
689,63.0
690,70.0
691,75.0
692,75.0
693,61.0
694,51.0
695,35.0
696,25.0
697,15.0
698,9.0
699,10.0
700,10.0
701,15.0
702,20.0
703,30.0
704,37.0
705,13.0
706,16.0
707,16.0
708,32.0
709,27.0
710,32.0
711,30.0
712,31.0
713,31.0
714,6.0
715,32.0
716,31.0
717,23.0
718,15.0
719,8.0
720,5.0
721,5.0
722,4.0
723,3.0
724,5.0
725,5.0
726,5.0
727,5.0
728,5.0
729,5.0
730,4.0
731,5.0
732,5.0
733,3.0
734,3.0
735,30.0
736,45.0
737,60.0
738,95.0
739,117.0
740,127.0
741,128.0
742,103.0
743,69.0
744,56.0
745,38.0
746,29.0
747,19.0
748,12.0
749,15.0
750,20.0
751,24.0
752,41.0
753,45.0
754,12.0
755,18.0
756,21.0
757,61.0
758,50.0
759,40.0
760,30.0
761,24.0
762,25.0
763,7.0
764,24.0
765,26.0
766,23.0
767,17.0
768,9.0
769,6.0
770,5.0
771,5.0
772,5.0
773,4.0
774,6.0
775,6.0
776,5.0
777,5.0
778,4.0
779,6.0
780,5.0
781,5.0
782,3.0
783,3.0
784,50.0
785,68.0
786,113.0
787,135.0
788,137.0
789,146.0
790,150.0
791,143.0
792,113.0
793,67.0
794,49.0
795,37.0
796,27.0
797,23.0
798,22.0
799,24.0
800,29.0
801,51.0
802,73.0
803,7.0
804,14.0
805,14.0
806,9.0
807,78.0
808,66.0
809,38.0
810,24.0
811,24.0
812,5.0
813,5.0
814,28.0
815,27.0
816,17.0
817,11.0
818,8.0
819,5.0
820,5.0
821,7.0
822,6.0
823,8.0
824,8.0
825,8.0
826,6.0
827,5.0
828,6.0
829,5.0
830,4.0
831,3.0
832,3.0
833,58.0
834,96.0
835,140.0
836,157.0
837,174.0
838,180.0
839,179.0
840,166.0
841,150.0
842,115.0
843,65.0
844,39.0
845,35.0
846,35.0
847,29.0
848,29.0
849,55.0
850,71.0
851,100.0
852,7.0
853,139.0
854,10.0
855,9.0
856,4.0
857,90.0
858,61.0
859,32.0
860,29.0
861,6.0
862,35.0
863,33.0
864,29.0
865,22.0
866,3.0
867,12.0
868,7.0
869,9.0
870,10.0
871,9.0
872,12.0
873,12.0
874,11.0
875,10.0
876,6.0
877,6.0
878,4.0
879,4.0
880,3.0
881,3.0
882,70.0
883,113.0
884,159.0
885,180.0
886,202.0
887,205.0
888,197.0
889,195.0
890,175.0
891,145.0
892,95.0
893,56.0
894,39.0
895,37.0
896,39.0
897,50.0
898,68.0
899,93.0
900,139.0
901,163.0
902,169.0
903,34.0
904,32.0
905,8.0
906,109.0
907,83.0
908,3.0
909,49.0
910,6.0
911,45.0
912,41.0
913,36.0
914,35.0
915,26.0
916,15.0
917,14.0
918,12.0
919,15.0
920,12.0
921,13.0
922,12.0
923,11.0
924,9.0
925,9.0
926,6.0
927,4.0
928,3.0
929,3.0
930,3.0
931,76.0
932,124.0
933,160.0
934,193.0
935,221.0
936,221.0
937,221.0
938,224.0
939,190.0
940,160.0
941,111.0
942,76.0
943,47.0
944,41.0
945,45.0
946,70.0
947,88.0
948,11.0
949,174.0
950,201.0
951,40.0
952,51.0
953,48.0
954,33.0
955,13.0
956,117.0
957,79.0
958,5.0
959,6.0
960,7.0
961,8.0
962,53.0
963,45.0
964,4.0
965,20.0
966,17.0
967,16.0
968,15.0
969,12.0
970,12.0
971,12.0
972,12.0
973,11.0
974,10.0
975,8.0
976,3.0
977,3.0
978,3.0
979,4.0
980,75.0
981,130.0
982,170.0
983,207.0
984,234.0
985,259.0
986,256.0
987,243.0
988,216.0
989,186.0
990,125.0
991,97.0
992,65.0
993,53.0
994,58.0
995,84.0
996,107.0
997,145.0
998,203.0
999,39.0
1000,72.0
1001,68.0
1002,70.0
1003,52.0
1004,14.0
1005,7.0
1006,105.0
1007,7.0
1008,11.0
1009,13.0
1010,14.0
1011,14.0
1012,57.0
1013,6.0
1014,27.0
1015,21.0
1016,21.0
1017,18.0
1018,15.0
1019,8.0
1020,7.0
1021,13.0
1022,12.0
1023,11.0
1024,7.0
1025,3.0
1026,4.0
1027,4.0
1028,4.0
1029,67.0
1030,115.0
1031,163.0
1032,216.0
1033,238.0
1034,269.0
1035,266.0
1036,256.0
1037,242.0
1038,203.0
1039,144.0
1040,111.0
1041,83.0
1042,67.0
1043,9.0
1044,10.0
1045,19.0
1046,161.0
1047,227.0
1048,46.0
1049,74.0
1050,88.0
1051,88.0
1052,52.0
1053,20.0
1054,12.0
1055,11.0
1056,15.0
1057,22.0
1058,21.0
1059,20.0
1060,96.0
1061,10.0
1062,60.0
1063,42.0
1064,28.0
1065,2.0
1066,3.0
1067,5.0
1068,9.0
1069,9.0
1070,14.0
1071,18.0
1072,17.0
1073,14.0
1074,10.0
1075,8.0
1076,6.0
1077,4.0
1078,61.0
1079,105.0
1080,156.0
1081,217.0
1082,246.0
1083,262.0
1084,262.0
1085,262.0
1086,249.0
1087,204.0
1088,148.0
1089,124.0
1090,79.0
1091,4.0
1092,7.0
1093,12.0
1094,24.0
1095,168.0
1096,56.0
1097,313.0
1098,73.0
1099,75.0
1100,73.0
1101,56.0
1102,22.0
1103,12.0
1104,20.0
1105,26.0
1106,37.0
1107,27.0
1108,28.0
1109,24.0
1110,13.0
1111,9.0
1112,55.0
1113,31.0
1114,3.0
1115,3.0
1116,4.0
1117,8.0
1118,8.0
1119,19.0
1120,21.0
1121,20.0
1122,18.0
1123,13.0
1124,12.0
1125,10.0
1126,6.0
1127,57.0
1128,83.0
1129,133.0
1130,190.0
1131,224.0
1132,240.0
1133,236.0
1134,244.0
1135,226.0
1136,182.0
1137,149.0
1138,114.0
1139,83.0
1140,73.0
1141,8.0
1142,10.0
1143,20.0
1144,42.0
1145,55.0
1146,70.0
1147,70.0
1148,75.0
1149,103.0
1150,83.0
1151,22.0
1152,13.0
1153,24.0
1154,30.0
1155,34.0
1156,39.0
1157,30.0
1158,27.0
1159,21.0
1160,10.0
1161,71.0
1162,39.0
1163,33.0
1164,22.0
1165,4.0
1166,8.0
1167,8.0
1168,20.0
1169,23.0
1170,21.0
1171,18.0
1172,13.0
1173,12.0
1174,11.0
1175,7.0
1176,56.0
1177,79.0
1178,105.0
1179,159.0
1180,204.0
1181,220.0
1182,223.0
1183,198.0
1184,175.0
1185,163.0
1186,139.0
1187,107.0
1188,18.0
1189,72.0
1190,3.0
1191,6.0
1192,12.0
1193,34.0
1194,57.0
1195,64.0
1196,65.0
1197,104.0
1198,109.0
1199,93.0
1200,72.0
1201,300.0
1202,27.0
1203,33.0
1204,33.0
1205,41.0
1206,39.0
1207,34.0
1208,26.0
1209,13.0
1210,89.0
1211,3.0
1212,34.0
1213,1.0
1214,20.0
1215,5.0
1216,4.0
1217,22.0
1218,23.0
1219,20.0
1220,7.0
1221,19.0
1222,21.0
1223,19.0
1224,13.0
1225,47.0
1226,68.0
1227,102.0
1228,118.0
1229,138.0
1230,174.0
1231,184.0
1232,175.0
1233,165.0
1234,147.0
1235,125.0
1236,23.0
1237,19.0
1238,9.0
1239,5.0
1240,2.0
1241,7.0
1242,25.0
1243,45.0
1244,66.0
1245,78.0
1246,102.0
1247,111.0
1248,103.0
1249,89.0
1250,30.0
1251,28.0
1252,37.0
1253,34.0
1254,44.0
1255,50.0
1256,55.0
1257,32.0
1258,17.0
1259,8.0
1260,70.0
1261,41.0
1262,20.0
1263,21.0
1264,21.0
1265,21.0
1266,22.0
1267,6.0
1268,8.0
1269,0.0
1270,10.0
1271,26.0
1272,25.0
1273,24.0
1274,28.0
1275,46.0
1276,69.0
1277,90.0
1278,117.0
1279,136.0
1280,152.0
1281,158.0
1282,144.0
1283,130.0
1284,112.0
1285,99.0
1286,81.0
1287,7.0
1288,4.0
1289,1.0
1290,1.0
1291,152.0
1292,22.0
1293,49.0
1294,69.0
1295,73.0
1296,109.0
1297,108.0
1298,73.0
1299,49.0
1300,35.0
1301,31.0
1302,36.0
1303,50.0
1304,69.0
1305,69.0
1306,40.0
1307,22.0
1308,12.0
1309,5.0
1310,53.0
1311,33.0
1312,21.0
1313,19.0
1314,20.0
1315,4.0
1316,6.0
1317,8.0
1318,0.0
1319,10.0
1320,29.0
1321,28.0
1322,26.0
1323,26.0
1324,32.0
1325,51.0
1326,77.0
1327,99.0
1328,114.0
1329,118.0
1330,127.0
1331,127.0
1332,120.0
1333,112.0
1334,90.0
1335,74.0
1336,59.0
1337,11.0
1338,3.0
1339,4.0
1340,6.0
1341,150.0
1342,30.0
1343,36.0
1344,46.0
1345,61.0
1346,77.0
1347,83.0
1348,67.0
1349,46.0
1350,39.0
1351,40.0
1352,66.0
1353,90.0
1354,77.0
1355,47.0
1356,28.0
1357,16.0
1358,6.0
1359,58.0
1360,40.0
1361,20.0
1362,20.0
1363,18.0
1364,3.0
1365,5.0
1366,6.0
1367,10.0
1368,10.0
1369,29.0
1370,28.0
1371,24.0
1372,19.0
1373,24.0
1374,36.0
1375,57.0
1376,76.0
1377,96.0
1378,100.0
1379,102.0
1380,97.0
1381,99.0
1382,94.0
1383,86.0
1384,70.0
1385,13.0
1386,16.0
1387,14.0
1388,6.0
1389,6.0
1390,142.0
1391,179.0
1392,261.0
1393,24.0
1394,45.0
1395,67.0
1396,76.0
1397,80.0
1398,48.0
1399,42.0
1400,400.0
1401,109.0
1402,126.0
1403,93.0
1404,303.0
1405,28.0
1406,22.0
1407,121.0
1408,71.0
1409,3.0
1410,30.0
1411,21.0
1412,21.0
1413,2.0
1414,24.0
1415,3.0
1416,4.0
1417,9.0
1418,29.0
1419,27.0
1420,23.0
1421,18.0
1422,21.0
1423,28.0
1424,41.0
1425,62.0
1426,67.0
1427,82.0
1428,12.0
1429,72.0
1430,76.0
1431,85.0
1432,81.0
1433,69.0
1434,61.0
1435,16.0
1436,18.0
1437,8.0
1438,101.0
1439,131.0
1440,147.0
1441,209.0
1442,272.0
1443,34.0
1444,61.0
1445,69.0
1446,78.0
1447,55.0
1448,45.0
1449,83.0
1450,113.0
1451,125.0
1452,102.0
1453,65.0
1454,30.0
1455,26.0
1456,128.0
1457,76.0
1458,7.0
1459,29.0
1460,23.0
1461,3.0
1462,1.0
1463,22.0
1464,1.0
1465,3.0
1466,9.0
1467,14.0
1468,25.0
1469,22.0
1470,14.0
1471,15.0
1472,20.0
1473,30.0
1474,36.0
1475,45.0
1476,51.0
1477,11.0
1478,53.0
1479,64.0
1480,82.0
1481,73.0
1482,76.0
1483,81.0
1484,18.0
1485,93.0
1486,100.0
1487,108.0
1488,117.0
1489,114.0
1490,153.0
1491,208.0
1492,28.0
1493,54.0
1494,65.0
1495,70.0
1496,60.0
1497,58.0
1498,85.0
1499,119.0
1500,122.0
1501,92.0
1502,49.0
1503,44.0
1504,37.0
1505,15.0
1506,11.0
1507,6.0
1508,7.0
1509,4.0
1510,4.0
1511,2.0
1512,18.0
1513,28.0
1514,30.0
1515,28.0
1516,23.0
1517,21.0
1518,19.0
1519,6.0
1520,10.0
1521,13.0
1522,22.0
1523,29.0
1524,36.0
1525,37.0
1526,40.0
1527,53.0
1528,5.0
1529,71.0
1530,74.0
1531,86.0
1532,101.0
1533,122.0
1534,121.0
1535,119.0
1536,117.0
1537,130.0
1538,126.0
1539,127.0
1540,197.0
1541,26.0
1542,35.0
1543,57.0
1544,60.0
1545,51.0
1546,67.0
1547,79.0
1548,105.0
1549,105.0
1550,55.0
1551,62.0
1552,42.0
1553,41.0
1554,28.0
1555,17.0
1556,9.0
1557,10.0
1558,6.0
1559,4.0
1560,2.0
1561,15.0
1562,18.0
1563,21.0
1564,22.0
1565,19.0
1566,18.0
1567,17.0
1568,3.0
1569,5.0
1570,12.0
1571,20.0
1572,22.0
1573,25.0
1574,29.0
1575,37.0
1576,53.0
1577,58.0
1578,75.0
1579,94.0
1580,106.0
1581,139.0
1582,154.0
1583,160.0
1584,144.0
1585,139.0
1586,132.0
1587,141.0
1588,145.0
1589,192.0
1590,240.0
1591,264.0
1592,286.0
1593,62.0
1594,63.0
1595,59.0
1596,69.0
1597,76.0
1598,76.0
1599,58.0
1600,60.0
1601,47.0
1602,41.0
1603,24.0
1604,16.0
1605,76.0
1606,40.0
1607,29.0
1608,20.0
1609,11.0
1610,9.0
1611,11.0
1612,18.0
1613,19.0
1614,17.0
1615,17.0
1616,17.0
1617,4.0
1618,5.0
1619,10.0
1620,13.0
1621,20.0
1622,22.0
1623,32.0
1624,34.0
1625,50.0
1626,63.0
1627,82.0
1628,111.0
1629,146.0
1630,190.0
1631,199.0
1632,191.0
1633,178.0
1634,166.0
1635,150.0
1636,170.0
1637,189.0
1638,204.0
1639,260.0
1640,296.0
1641,51.0
1642,65.0
1643,70.0
1644,62.0
1645,71.0
1646,73.0
1647,87.0
1648,67.0
1649,63.0
1650,52.0
1651,45.0
1652,15.0
1653,15.0
1654,84.0
1655,41.0
1656,29.0
1657,18.0
1658,11.0
1659,7.0
1660,6.0
1661,11.0
1662,19.0
1663,18.0
1664,17.0
1665,16.0
1666,3.0
1667,6.0
1668,9.0
1669,12.0
1670,14.0
1671,25.0
1672,30.0
1673,38.0
1674,57.0
1675,77.0
1676,98.0
1677,22.0
1678,26.0
1679,224.0
1680,241.0
1681,57.0
1682,216.0
1683,195.0
1684,201.0
1685,210.0
1686,243.0
1687,260.0
1688,309.0
1689,350.0
1690,69.0
1691,82.0
1692,62.0
1693,54.0
1694,63.0
1695,59.0
1696,66.0
1697,65.0
1698,57.0
1699,41.0
1700,23.0
1701,18.0
1702,14.0
1703,8.0
1704,40.0
1705,27.0
1706,18.0
1707,10.0
1708,6.0
1709,3.0
1710,4.0
1711,6.0
1712,12.0
1713,9.0
1714,9.0
1715,4.0
1716,6.0
1717,8.0
1718,12.0
1719,13.0
1720,5.0
1721,6.0
1722,35.0
1723,63.0
1724,12.0
1725,21.0
1726,167.0
1727,226.0
1728,245.0
1729,259.0
1730,271.0
1731,65.0
1732,243.0
1733,255.0
1734,270.0
1735,297.0
1736,310.0
1737,356.0
1738,418.0
1739,69.0
1740,84.0
1741,64.0
1742,58.0
1743,60.0
1744,57.0
1745,56.0
1746,50.0
1747,54.0
1748,36.0
1749,35.0
1750,21.0
1751,15.0
1752,65.0
1753,42.0
1754,28.0
1755,13.0
1756,8.0
1757,5.0
1758,3.0
1759,2.0
1760,3.0
1761,4.0
1762,3.0
1763,3.0
1764,3.0
1765,4.0
1766,7.0
1767,8.0
1768,11.0
1769,16.0
1770,27.0
1771,36.0
1772,77.0
1773,11.0
1774,15.0
1775,192.0
1776,246.0
1777,277.0
1778,297.0
1779,316.0
1780,69.0
1781,320.0
1782,307.0
1783,322.0
1784,335.0
1785,362.0
1786,406.0
1787,470.0
1788,76.0
1789,70.0
1790,78.0
1791,54.0
1792,49.0
1793,48.0
1794,60.0
1795,255.0
1796,33.0
1797,26.0
1798,30.0
1799,23.0
1800,13.0
1801,50.0
1802,34.0
1803,18.0
1804,12.0
1805,5.0
1806,5.0
1807,2.0
1808,2.0
1809,2.0
1810,1.0
1811,1.0
1812,1.0
1813,3.0
1814,3.0
1815,5.0
1816,7.0
1817,10.0
1818,14.0
1819,30.0
1820,48.0
1821,91.0
1822,145.0
1823,169.0
1824,36.0
1825,250.0
1826,86.0
1827,360.0
1828,56.0
1829,66.0
1830,370.0
1831,348.0
1832,358.0
1833,380.0
1834,389.0
1835,435.0
1836,472.0
1837,90.0
1838,97.0
1839,87.0
1840,61.0
1841,50.0
1842,49.0
1843,51.0
1844,40.0
1845,32.0
1846,25.0
1847,26.0
1848,18.0
1849,60.0
1850,43.0
1851,30.0
1852,19.0
1853,9.0
1854,4.0
1855,2.0
1856,2.0
1857,2.0
1858,2.0
1859,1.0
1860,1.0
1861,1.0
1862,3.0
1863,4.0
1864,6.0
1865,6.0
1866,10.0
1867,12.0
1868,27.0
1869,48.0
1870,96.0
1871,141.0
1872,173.0
1873,219.0
1874,77.0
1875,82.0
1876,389.0
1877,395.0
1878,71.0
1879,52.0
1880,389.0
1881,407.0
1882,373.0
1883,413.0
1884,435.0
1885,126.0
1886,136.0
1887,124.0
1888,113.0
1889,388.0
1890,347.0
1891,301.0
1892,43.0
1893,39.0
1894,26.0
1895,20.0
1896,106.0
1897,69.0
1898,46.0
1899,35.0
1900,19.0
1901,12.0
1902,3.0
1903,3.0
1904,2.0
1905,2.0
1906,2.0
1907,1.0
1908,1.0
1909,1.0
1910,1.0
1911,4.0
1912,4.0
1913,4.0
1914,6.0
1915,7.0
1916,13.0
1917,31.0
1918,2.0
1919,88.0
1920,20.0
1921,28.0
1922,255.0
1923,328.0
1924,73.0
1925,430.0
1926,456.0
1927,79.0
1928,80.0
1929,429.0
1930,408.0
1931,378.0
1932,391.0
1933,430.0
1934,147.0
1935,154.0
1936,135.0
1937,107.0
1938,374.0
1939,337.0
1940,32.0
1941,36.0
1942,31.0
1943,16.0
1944,111.0
1945,90.0
1946,65.0
1947,49.0
1948,31.0
1949,19.0
1950,5.0
1951,3.0
1952,2.0
1953,1.0
1954,1.0
1955,1.0
1956,1.0
1957,1.0
1958,1.0
1959,1.0
1960,5.0
1961,5.0
1962,5.0
1963,5.0
1964,0.0
1965,13.0
1966,30.0
1967,40.0
1968,70.0
1969,29.0
1970,35.0
1971,48.0
1972,58.0
1973,398.0
1974,87.0
1975,107.0
1976,96.0
1977,89.0
1978,71.0
1979,395.0
1980,396.0
1981,421.0
1982,472.0
1983,137.0
1984,114.0
1985,116.0
1986,94.0
1987,367.0
1988,332.0
1989,269.0
1990,226.0
1991,174.0
1992,145.0
1993,111.0
1994,85.0
1995,60.0
1996,43.0
1997,24.0
1998,12.0
1999,4.0
2000,3.0
2001,2.0
2002,2.0
2003,1.0
2004,2.0
2005,3.0
2006,3.0
2007,3.0
2008,2.0
2009,8.0
2010,8.0
2011,8.0
2012,7.0
2013,9.0
2014,13.0
2015,31.0
2016,44.0
2017,69.0
2018,24.0
2019,33.0
2020,276.0
2021,330.0
2022,75.0
2023,94.0
2024,108.0
2025,113.0
2026,91.0
2027,72.0
2028,413.0
2029,442.0
2030,52.0
2031,67.0
2032,470.0
2033,81.0
2034,475.0
2035,429.0
2036,366.0
2037,337.0
2038,282.0
2039,212.0
2040,16.0
2041,9.0
2042,118.0
2043,85.0
2044,55.0
2045,32.0
2046,23.0
2047,10.0
2048,5.0
2049,4.0
2050,4.0
2051,2.0
2052,3.0
2053,4.0
2054,5.0
2055,5.0
2056,5.0
2057,4.0
2058,14.0
2059,16.0
2060,14.0
2061,15.0
2062,14.0
2063,20.0
2064,38.0
2065,56.0
2066,87.0
2067,146.0
2068,23.0
2069,274.0
2070,51.0
2071,80.0
2072,103.0
2073,114.0
2074,117.0
2075,95.0
2076,52.0
2077,31.0
2078,435.0
2079,432.0
2080,459.0
2081,486.0
2082,477.0
2083,474.0
2084,18.0
2085,25.0
2086,29.0
2087,36.0
2088,39.0
2089,26.0
2090,16.0
2091,16.0
2092,76.0
2093,48.0
2094,31.0
2095,23.0
2096,13.0
2097,10.0
2098,6.0
2099,4.0
2100,4.0
2101,4.0
2102,5.0
2103,5.0
2104,5.0
2105,5.0
2106,5.0
2107,30.0
2108,32.0
2109,29.0
2110,30.0
2111,33.0
2112,36.0
2113,59.0
2114,75.0
2115,105.0
2116,154.0
2117,198.0
2118,37.0
2119,62.0
2120,90.0
2121,376.0
2122,102.0
2123,85.0
2124,68.0
2125,39.0
2126,395.0
2127,408.0
2128,408.0
2129,423.0
2130,431.0
2131,455.0
2132,33.0
2133,36.0
2134,45.0
2135,43.0
2136,54.0
2137,54.0
2138,35.0
