Grid_Number,bank
0,5.0
1,5.0
2,4.0
3,5.0
4,5.0
5,4.0
6,4.0
7,4.0
8,6.0
9,4.0
10,4.0
11,4.0
12,4.0
13,4.0
14,0.0
15,2.0
16,2.0
17,2.0
18,1.0
19,1.0
20,1.0
21,1.0
22,1.0
23,0.0
24,0.0
25,0.0
26,1.0
27,0.0
28,1.0
29,1.0
30,1.0
31,1.0
32,0.0
33,0.0
34,0.0
35,3.0
36,3.0
37,3.0
38,2.0
39,3.0
40,3.0
41,3.0
42,0.0
43,0.0
44,0.0
45,0.0
46,3.0
47,3.0
48,1.0
49,5.0
50,5.0
51,6.0
52,6.0
53,6.0
54,5.0
55,4.0
56,5.0
57,6.0
58,6.0
59,4.0
60,4.0
61,4.0
62,4.0
63,4.0
64,3.0
65,2.0
66,2.0
67,1.0
68,1.0
69,1.0
70,1.0
71,1.0
72,1.0
73,0.0
74,1.0
75,1.0
76,1.0
77,1.0
78,1.0
79,1.0
80,3.0
81,3.0
82,0.0
83,3.0
84,3.0
85,3.0
86,3.0
87,3.0
88,3.0
89,3.0
90,3.0
91,3.0
92,0.0
93,0.0
94,3.0
95,3.0
96,3.0
97,1.0
98,4.0
99,5.0
100,7.0
101,7.0
102,6.0
103,6.0
104,4.0
105,6.0
106,6.0
107,6.0
108,6.0
109,4.0
110,4.0
111,4.0
112,4.0
113,4.0
114,2.0
115,1.0
116,1.0
117,1.0
118,1.0
119,1.0
120,1.0
121,1.0
122,1.0
123,1.0
124,1.0
125,1.0
126,1.0
127,1.0
128,1.0
129,3.0
130,3.0
131,3.0
132,3.0
133,3.0
134,3.0
135,3.0
136,3.0
137,4.0
138,3.0
139,3.0
140,3.0
141,3.0
142,3.0
143,3.0
144,3.0
145,3.0
146,1.0
147,4.0
148,6.0
149,8.0
150,9.0
151,8.0
152,7.0
153,5.0
154,7.0
155,5.0
156,5.0
157,6.0
158,4.0
159,4.0
160,4.0
161,4.0
162,4.0
163,2.0
164,1.0
165,1.0
166,1.0
167,1.0
168,1.0
169,1.0
170,1.0
171,1.0
172,1.0
173,1.0
174,1.0
175,3.0
176,4.0
177,4.0
178,5.0
179,3.0
180,3.0
181,3.0
182,3.0
183,3.0
184,3.0
185,3.0
186,4.0
187,3.0
188,3.0
189,3.0
190,3.0
191,3.0
192,3.0
193,4.0
194,6.0
195,3.0
196,5.0
197,5.0
198,9.0
199,9.0
200,9.0
201,8.0
202,6.0
203,7.0
204,7.0
205,5.0
206,6.0
207,5.0
208,5.0
209,5.0
210,5.0
211,4.0
212,1.0
213,1.0
214,1.0
215,1.0
216,0.0
217,0.0
218,2.0
219,2.0
220,1.0
221,2.0
222,2.0
223,5.0
224,4.0
225,4.0
226,4.0
227,6.0
228,6.0
229,3.0
230,3.0
231,3.0
232,3.0
233,3.0
234,3.0
235,2.0
236,3.0
237,3.0
238,3.0
239,3.0
240,4.0
241,8.0
242,9.0
243,7.0
244,7.0
245,6.0
246,6.0
247,9.0
248,8.0
249,9.0
250,7.0
251,5.0
252,7.0
253,7.0
254,7.0
255,6.0
256,4.0
257,5.0
258,5.0
259,4.0
260,4.0
261,1.0
262,1.0
263,1.0
264,2.0
265,2.0
266,2.0
267,2.0
268,2.0
269,3.0
270,3.0
271,7.0
272,14.0
273,16.0
274,16.0
275,13.0
276,8.0
277,6.0
278,6.0
279,4.0
280,4.0
