Grid_Number,school
0,0.0
1,0.0
2,0.0
3,0.0
4,2.0
5,0.0
6,0.0
7,1.0
8,2.0
9,0.0
10,0.0
11,0.0
12,0.0
13,1.0
14,3.0
15,1.0
16,1.0
17,0.0
18,0.0
19,0.0
20,1.0
21,0.0
22,0.0
23,0.0
24,2.0
25,0.0
26,0.0
27,0.0
28,1.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,1.0
35,0.0
36,0.0
37,0.0
38,2.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,1.0
47,0.0
48,0.0
49,0.0
50,1.0
51,2.0
52,1.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,2.0
61,1.0
62,0.0
63,0.0
64,0.0
65,1.0
66,0.0
67,0.0
68,4.0
69,3.0
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,1.0
77,2.0
78,0.0
79,0.0
80,0.0
81,0.0
82,0.0
83,0.0
84,0.0
85,0.0
86,1.0
87,1.0
88,0.0
89,0.0
90,0.0
91,0.0
92,12.0
93,0.0
94,0.0
95,0.0
96,0.0
97,0.0
98,5.0
99,3.0
100,0.0
101,1.0
102,0.0
103,0.0
104,0.0
105,0.0
106,1.0
107,0.0
108,0.0
109,2.0
110,0.0
111,2.0
112,1.0
113,0.0
114,0.0
115,2.0
116,0.0
117,2.0
118,0.0
119,0.0
120,0.0
121,0.0
122,0.0
123,1.0
124,1.0
125,0.0
126,5.0
127,1.0
128,0.0
129,0.0
130,0.0
131,2.0
132,0.0
133,0.0
134,0.0
135,3.0
136,0.0
137,0.0
138,0.0
139,0.0
140,0.0
141,0.0
142,0.0
143,0.0
144,3.0
145,0.0
146,0.0
147,0.0
148,1.0
149,1.0
150,2.0
151,0.0
152,0.0
153,2.0
154,0.0
155,1.0
156,0.0
157,0.0
158,6.0
159,0.0
160,0.0
161,0.0
162,10.0
163,0.0
164,5.0
165,0.0
166,0.0
167,0.0
168,0.0
169,3.0
170,0.0
171,0.0
172,0.0
173,1.0
174,0.0
175,1.0
176,0.0
177,0.0
178,1.0
179,2.0
180,1.0
181,3.0
182,0.0
183,3.0
184,2.0
185,8.0
186,0.0
187,0.0
188,0.0
189,0.0
190,0.0
191,0.0
192,0.0
193,0.0
194,0.0
195,0.0
196,0.0
197,0.0
198,0.0
199,5.0
200,2.0
201,0.0
202,2.0
203,1.0
204,0.0
205,1.0
206,0.0
207,1.0
208,0.0
209,1.0
210,0.0
211,0.0
212,1.0
213,1.0
214,1.0
215,0.0
216,0.0
217,1.0
218,1.0
219,0.0
220,3.0
221,0.0
222,4.0
223,1.0
224,0.0
225,0.0
226,0.0
227,1.0
228,0.0
229,0.0
230,3.0
231,0.0
232,0.0
233,0.0
234,0.0
235,0.0
236,2.0
237,1.0
238,2.0
239,0.0
240,0.0
241,6.0
242,1.0
243,2.0
244,0.0
245,1.0
246,0.0
247,0.0
248,0.0
249,0.0
250,0.0
251,0.0
252,0.0
253,1.0
254,1.0
255,0.0
256,0.0
257,0.0
258,0.0
259,2.0
260,0.0
261,0.0
262,4.0
263,0.0
264,0.0
265,0.0
266,0.0
267,0.0
268,0.0
269,1.0
270,2.0
271,2.0
272,1.0
273,3.0
274,1.0
275,2.0
276,1.0
277,0.0
278,1.0
279,0.0
280,0.0
281,0.0
282,0.0
283,0.0
284,0.0
285,0.0
286,0.0
287,0.0
288,0.0
289,0.0
290,0.0
291,0.0
292,2.0
293,2.0
294,0.0
295,0.0
296,1.0
297,0.0
298,0.0
299,0.0
300,0.0
301,0.0
302,0.0
303,0.0
304,1.0
305,2.0
306,1.0
307,0.0
308,2.0
309,0.0
310,0.0
311,0.0
312,0.0
313,1.0
314,4.0
315,1.0
316,0.0
317,0.0
318,0.0
319,0.0
320,0.0
321,3.0
322,7.0
323,0.0
324,8.0
325,2.0
326,2.0
327,2.0
328,0.0
329,0.0
330,0.0
331,1.0
332,0.0
333,0.0
334,0.0
335,1.0
336,2.0
337,0.0
338,1.0
339,0.0
340,0.0
341,0.0
342,0.0
343,2.0
344,5.0
345,1.0
346,0.0
347,0.0
348,4.0
349,3.0
350,2.0
351,6.0
352,0.0
353,2.0
354,0.0
355,2.0
356,2.0
357,0.0
358,4.0
359,0.0
360,9.0
361,2.0
362,4.0
363,0.0
364,0.0
365,0.0
366,1.0
367,0.0
368,0.0
369,5.0
370,5.0
371,10.0
372,11.0
373,7.0
374,0.0
375,0.0
376,0.0
377,0.0
378,0.0
379,0.0
380,0.0
381,0.0
382,0.0
383,2.0
384,2.0
385,0.0
386,1.0
387,3.0
388,2.0
389,0.0
390,6.0
391,4.0
392,4.0
393,4.0
394,6.0
395,0.0
396,0.0
397,0.0
398,1.0
399,4.0
400,1.0
401,0.0
402,0.0
403,0.0
404,0.0
405,7.0
406,0.0
407,1.0
408,2.0
409,1.0
410,2.0
411,9.0
412,3.0
413,0.0
414,3.0
415,0.0
416,0.0
417,2.0
418,0.0
419,2.0
420,6.0
421,9.0
422,7.0
423,0.0
424,0.0
425,0.0
426,0.0
427,0.0
428,2.0
429,3.0
430,0.0
431,0.0
432,0.0
433,0.0
434,0.0
435,0.0
436,1.0
437,2.0
438,1.0
439,23.0
440,8.0
441,3.0
442,1.0
443,0.0
444,1.0
445,2.0
446,2.0
447,0.0
448,5.0
449,0.0
450,0.0
451,0.0
452,0.0
453,1.0
454,1.0
455,0.0
456,0.0
457,0.0
458,0.0
459,1.0
460,2.0
461,1.0
462,2.0
463,2.0
464,1.0
465,1.0
466,0.0
467,0.0
468,7.0
469,15.0
470,23.0
471,27.0
472,0.0
473,0.0
474,0.0
475,0.0
476,1.0
477,2.0
478,0.0
479,0.0
480,0.0
481,0.0
482,0.0
483,0.0
484,0.0
485,0.0
486,1.0
487,0.0
488,1.0
489,1.0
490,4.0
491,7.0
492,4.0
493,10.0
494,13.0
495,2.0
496,0.0
497,0.0
498,1.0
499,0.0
500,0.0
501,0.0
502,0.0
503,1.0
504,0.0
505,4.0
506,0.0
507,1.0
508,4.0
509,1.0
510,3.0
511,0.0
512,0.0
513,4.0
514,0.0
515,1.0
516,1.0
517,6.0
518,11.0
519,20.0
520,31.0
521,3.0
522,1.0
523,0.0
524,0.0
525,1.0
526,1.0
527,0.0
528,4.0
529,1.0
530,5.0
531,0.0
532,0.0
533,0.0
534,0.0
535,2.0
536,6.0
537,0.0
538,0.0
539,4.0
540,2.0
541,1.0
542,1.0
543,1.0
544,1.0
545,0.0
546,0.0
547,0.0
548,0.0
549,0.0
550,0.0
551,0.0
552,0.0
553,0.0
554,0.0
555,1.0
556,3.0
557,0.0
558,0.0
559,4.0
560,0.0
561,0.0
562,1.0
563,0.0
564,2.0
565,1.0
566,5.0
567,6.0
568,12.0
569,3.0
570,2.0
