Grid_Number,bank
0,2.4359667686716153
1,2.2759598079066414
2,2.444429420172786
3,1.358443062754969
4,0.4340072101778171
5,1.0021074300814055
6,2.0719408011722296
7,3.1708863752739482
8,4.276559886805306
9,3.843674316633584
10,2.953875554088875
11,1.8419424658101833
12,0.7300586606309538
13,0.3822062151036581
14,1.4940012972085261
15,2.605927954405421
16,3.7178681355498235
17,4.829812500026897
18,5.941758699222784
19,7.053705865462312
20,8.165653603688149
21,9.277601708236658
22,8.350773413676261
23,8.450866739551033
24,8.693200884580564
25,8.748850259382177
26,8.638984614254298
27,7.942632914017182
28,7.593374694240455
29,6.924890364259365
30,5.966917944512965
31,5.072176562630618
32,4.280502603066354
33,3.659411443610335
34,3.3064699936344026
35,3.2396077426624768
36,3.5142170068604486
37,4.0837784155155585
38,4.845372354473331
39,4.546346196556263
40,3.4719416069071554
41,2.4315335954184025
42,1.4977299658374705
43,1.023179747908716
44,1.5085559189163247
45,2.413990288407713
46,3.4426471766138347
47,4.511003477149938
48,5.59636913339081
49,1.568004697703914
50,1.3057663556266987
51,1.8504797020180994
52,1.8881971936613082
53,1.3813474445873053
54,1.6503984935342482
55,2.452013849171368
56,2.90335577645068
57,3.5420337477046893
58,3.0661446441721134
59,2.4556561909549224
60,2.0908941525682865
61,1.2296255900561395
62,1.0606517565213418
63,1.7918837930842522
64,2.787395779152681
65,3.847228256001014
66,4.930072778400057
67,6.023531544640914
68,7.122717828235322
69,8.225335772748638
70,7.428395581067422
71,7.375052099517598
72,7.488296686892372
73,7.7608403095149185
74,7.787527132970999
75,7.663991759486973
76,7.04871149744019
77,6.6527840125697475
78,6.427098721598291
79,5.4950006859798775
80,4.507595271601979
81,3.593697255254965
82,2.8255560565125886
83,2.3506884801632535
84,2.269921384209931
85,2.64720940591633
86,3.3668612128038107
87,4.25871500021206
88,4.4299760712894685
89,3.318117393117828
90,2.2063500218853855
91,1.0949521203619157
92,0.052174849738955566
93,1.047727084876109
94,2.1562591304951457
95,3.2671145026338624
96,4.378525236973457
97,5.490154066174311
98,0.9468224998843735
99,0.3781631527518749
100,1.364699320092981
101,2.4606225713782917
102,2.3536520424440046
103,1.8681441268244496
104,1.6313051898865565
105,2.074900733878855
106,2.9020909319469324
107,2.4368703888653496
108,1.6023950297188958
109,1.292232440106072
110,1.733343155542653
111,2.003126902012585
112,2.4694348976044154
113,3.2644390490892943
114,4.205695918715981
115,5.214600299156423
116,6.258521923185457
117,7.322499526104217
118,6.708378972567257
119,6.460735210536858
120,6.3994305991407305
121,6.529715616872553
122,6.840652132121546
123,6.830282961797514
124,6.6891921097260365
125,6.179502671087544
126,5.723858190637349
127,5.460010408417198
128,5.165998469389747
129,4.100153436073799
130,3.0672199986904487
131,2.115958683149031
132,1.421121417975684
133,1.3079206931969296
134,1.8884281161967902
135,2.809720140783383
136,3.8335044147804966
137,4.525319047664973
138,3.444364320814175
139,2.391995190369765
140,1.432654435627311
141,0.8593063702816236
142,1.3480346220367296
143,2.317077809184853
144,3.3754057730631577
145,4.459903700669257
146,5.555265991207837
147,1.1168869466670348
148,0.7028071156528283
149,1.487716896863641
150,2.4985413608376232
151,2.1395550490356867
152,1.129706619935696
153,0.6690595042949987
154,1.4463424654413197
155,2.4672966083727292
156,2.0940666693767587
157,1.007271045172499
158,0.3419605846932262
159,1.0771783162957074
160,2.1372351594228367
161,3.232351692860584
162,3.930880526067356
163,4.741590679724329
164,5.655652464946148
165,6.63045923000994
166,6.260976315235996
167,5.785050730725167
168,5.4960587005477395
169,5.4239627827217
170,5.577180743217627
171,5.938297699035074
172,5.879110513803282
173,5.714684543996275
174,5.347071736102128
