Grid_Number,taxi_stand
0,17.549841101099155
1,17.294562803028022
2,17.107885285182316
3,16.992069674499966
4,16.948568707244625
5,16.977938247453636
6,16.885711058568884
7,16.700736355321173
8,16.588393787411775
9,16.55016250259681
10,16.586554978605598
11,16.69708327924602
12,16.880291193864853
13,16.612575997847618
14,16.05604659195683
15,15.559191538376322
16,15.127891749303199
17,14.767892013261488
18,14.484509606404755
19,14.282305865884323
20,14.164757726176557
21,14.133977512428965
22,14.190529852277555
23,12.635934015664725
24,12.01551171951037
25,11.469571724219675
26,11.009200216828823
27,10.645504380408658
28,10.3886427330167
29,10.24665274014361
30,10.224321353605989
31,10.322425205754246
32,10.537601118701268
33,10.86289430893968
34,11.288789501953257
35,11.804402750393686
36,12.398545898187804
37,13.060505989712365
38,12.877287015080274
39,11.99273574863533
40,11.14898030296965
41,10.355997008834223
42,9.626341334563746
43,8.975471136583687
44,8.4216731086722
45,7.985169689279466
46,7.6859711927258765
47,7.540439813154541
48,7.557458115515472
49,16.60722133621988
50,16.33731376676203
51,16.139662291376943
52,16.016942086690115
53,15.97088056118708
54,16.00213970547844
55,15.928784231330336
56,15.73265700923965
57,15.613445598899931
58,15.57291648300242
59,15.611682469249121
60,15.729157277873622
61,15.92359900402038
62,15.789833223004962
63,15.20329952530247
64,14.677692547834631
65,14.219770020235902
66,13.836253797722165
67,13.533471014802691
68,13.316929641962169
69,13.190877578704868
70,13.157915728972085
71,13.218740491893561
72,11.86059098125764
73,11.197371268832049
74,10.609499933869463
75,10.110129325029808
76,9.712919319041834
77,9.430787296665853
78,9.274241585112389
79,9.2496608332655
80,9.35808499048844
81,9.595006224870595
82,9.951250917786522
83,10.414581403471281
84,10.971439167112651
85,11.608372392076244
86,12.31296074857395
87,12.332941375729005
88,11.40631185836605
89,10.515670159977383
90,9.670964227344593
91,8.885304762906134
92,8.17573200654655
93,7.563690132866405
94,7.07453775727965
95,6.735103711327244
96,6.568639204241358
97,6.588268471963174
98,15.668925080250482
99,15.382655618624383
100,15.172667279331412
101,15.042155052877114
102,14.993194545449724
103,15.026582928198113
104,14.974500250326528
105,14.765797607595388
106,14.63881000101985
107,14.595670437478937
108,14.637120304523132
109,14.762447091004946
110,14.969544262815925
111,14.985564198321653
112,14.366313681361419
113,13.808970366024788
114,13.32130683069229
115,12.911221015626984
116,12.58629810073269
117,12.353259933145894
118,12.217365567111782
119,12.181866488935597
120,12.247635699892328
121,11.116840377192425
122,10.40640546899354
123,9.771144792315074
124,9.226598900669906
125,8.789644187876211
126,8.476934798573568
127,8.302521494295204
128,8.275153394431614
129,8.396268527964223
130,8.659639001723
131,9.052857617394181
132,9.559915030774684
133,10.163787714460657
134,10.848320006700618
135,11.599240241718848
136,11.843822975923285
137,10.87565101976271
138,9.937619897754987
139,9.03911804717578
140,8.19316072216547
141,7.417747089084676
142,6.737278593463878
143,6.183181666763661
144,5.791839941882996
145,5.597494619069634
146,5.62061774350205
147,14.735778257823332
148,14.431102558696365
149,14.207151002535419
150,14.067779373853936
151,14.015511113312082
152,14.051318278961434
153,14.023398665585969
154,13.800414568718532
155,13.664553888767001
156,13.618424367947792
157,13.66293490169626
158,13.797208288869351
159,14.018665470752843
160,14.202907619633361
161,13.548010530746165
162,12.955595456148734
163,12.43459600060862
164,11.994322055294322
165,11.643934267535423
166,11.391729837037472
167,11.244317317036709
168,11.205833077695436
169,11.277392331427214
170,10.411454903608583
171,9.649299267853745
172,8.96060381747167
173,8.363535523278165
174,7.87895255645967
175,7.528606882227311
176,7.331767252829043
177,7.300860344819506
178,7.437954944863729
179,7.73412225216609
180,8.172085506371163
181,8.730531329638282
182,9.38798350736261
183,10.125174202629406
184,10.925975114150416
185,11.41703201694854
186,10.409285061927099
187,9.425002537731578
188,8.472366380379938
189,7.563344051535367
190,6.715669461174829
191,5.9555957966415685
192,5.320797701994592
193,4.860608705654562
194,4.6274191192042124
195,4.655465640666594
196,13.808824851729392
197,13.483312013179845
198,13.243436895091277
199,13.093906889628263
200,13.037830853509677
201,13.076411127893168
202,13.076173922065356
203,12.836840989961063
204,12.690764668061048
205,12.641178276402417
206,12.689213043707236
207,12.833772875445185
208,13.071655743078379
209,13.397891647931576
210,12.751987228079575
211,12.120809867699505
212,11.562341702718026
213,11.087575013030438
214,10.707649317493338
215,10.432930957354623
216,10.271864632729303
217,10.229820033753162
218,10.308253636310793
219,9.752762595534277
220,8.934664412559977
221,8.186143146634652
222,7.527981974024714
223,6.985767468016974
224,6.588189672823324
225,6.36242098142698
226,6.326880736716257
227,6.484697410078613
228,6.822466025994511
229,7.315302207246011
230,7.934362710561405
231,8.652597205121484
232,9.447413757072605
233,10.301100743730878
234,11.059786400313312
235,10.016198953246898
236,8.9890194012345
237,7.984582656269105
238,7.012668013537623
239,6.088869124531353
240,5.238702495611477
241,4.5040584514033455
242,3.9499295315318155
243,3.659263060884484
244,3.694770773365847
245,12.889401154403439
246,12.540137137181231
247,12.281949198245163
248,12.120658900654961
249,12.060154545136053
250,12.10194788072952
251,12.13373400249334
252,11.875517343065535
253,11.717558750316133
254,11.663932164936602
255,11.71607031426697
256,11.872579890189282
257,12.129421357528889
258,12.480401887259125
259,11.982684828906176
260,11.308731024847232
261,10.70807731012599
262,10.19368935031751
263,9.779189438075488
264,9.477692238335601
265,9.300194345673384
266,9.253833809499401
267,9.340563477875556
268,9.150852155401967
269,8.273513781436858
270,7.459009798630235
271,6.730192108947474
272,6.117761537805509
