Grid_Number,bus_station
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,1.0
12,1.0
13,3.0
14,4.0
15,4.0
16,5.0
17,0.0
18,6.0
19,4.0
20,4.0
21,3.0
22,2.0
23,1.0
24,1.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,1.0
60,1.0
61,1.0
62,4.0
63,4.0
64,4.0
65,6.0
66,6.0
67,6.0
68,6.0
69,4.0
70,3.0
71,3.0
72,2.0
73,1.0
74,1.0
75,0.0
76,0.0
77,0.0
78,0.0
79,0.0
80,0.0
81,0.0
82,0.0
83,0.0
84,0.0
85,0.0
86,0.0
87,0.0
88,0.0
89,0.0
90,0.0
91,0.0
92,0.0
93,0.0
94,0.0
95,0.0
96,0.0
97,0.0
98,0.0
99,0.0
100,0.0
101,0.0
102,0.0
103,0.0
104,0.0
105,0.0
106,0.0
107,1.0
108,1.0
109,1.0
110,3.0
111,4.0
112,4.0
113,6.0
114,6.0
115,6.0
116,6.0
117,6.0
118,6.0
119,4.0
120,3.0
121,3.0
122,1.0
123,1.0
124,1.0
125,0.0
126,0.0
127,0.0
128,0.0
129,0.0
130,0.0
131,0.0
132,0.0
133,1.0
134,0.0
135,0.0
136,0.0
137,0.0
138,0.0
139,0.0
140,0.0
141,0.0
142,0.0
143,0.0
144,0.0
145,0.0
146,0.0
147,0.0
148,0.0
149,0.0
150,0.0
151,0.0
152,0.0
153,0.0
154,0.0
155,1.0
156,1.0
157,1.0
158,2.0
159,4.0
160,5.0
161,5.0
162,7.0
163,6.0
164,6.0
165,6.0
166,6.0
167,6.0
168,4.0
169,3.0
170,3.0
171,1.0
172,1.0
173,1.0
174,1.0
175,0.0
176,0.0
177,0.0
178,0.0
179,0.0
180,0.0
181,1.0
182,1.0
183,1.0
184,0.0
185,0.0
186,0.0
187,0.0
188,0.0
189,0.0
190,0.0
191,0.0
192,0.0
193,0.0
194,0.0
195,0.0
196,0.0
197,0.0
198,0.0
199,0.0
200,0.0
201,0.0
202,0.0
203,1.0
204,1.0
205,1.0
206,2.0
207,2.0
208,4.0
209,5.0
210,5.0
211,7.0
212,7.0
213,7.0
214,7.0
215,7.0
216,7.0
217,4.0
218,3.0
219,3.0
220,1.0
221,1.0
222,1.0
223,1.0
224,1.0
225,0.0
226,0.0
227,0.0
228,1.0
229,1.0
230,1.0
231,1.0
232,1.0
233,1.0
234,0.0
235,0.0
236,0.0
237,0.0
238,0.0
239,0.0
240,0.0
241,0.0
242,0.0
243,0.0
244,0.0
245,0.0
246,0.0
247,0.0
248,0.0
249,0.0
250,0.0
251,1.0
252,1.0
253,1.0
254,1.0
255,2.0
256,2.0
257,4.0
258,5.0
259,5.0
260,7.0
261,8.0
262,8.0
263,7.0
264,7.0
265,7.0
266,5.0
267,4.0
268,3.0
269,1.0
270,1.0
271,1.0
272,1.0
273,1.0
274,0.0
275,0.0
276,1.0
277,1.0
278,1.0
279,1.0
280,1.0
281,1.0
282,1.0
283,1.0
284,0.0
285,0.0
286,0.0
287,0.0
288,0.0
289,0.0
290,0.0
291,0.0
292,0.0
293,0.0
294,0.0
295,0.0
296,0.0
297,0.0
298,0.0
299,1.0
300,1.0
301,1.0
302,1.0
303,2.0
304,2.0
305,2.0
306,4.0
307,5.0
308,5.0
309,7.0
310,8.0
311,8.0
312,7.0
313,7.0
314,5.0
315,4.0
316,4.0
317,3.0
318,1.0
319,1.0
320,1.0
321,1.0
322,1.0
323,1.0
324,1.0
325,1.0
326,1.0
327,1.0
328,1.0
329,2.0
330,1.0
331,1.0
332,1.0
333,1.0
334,0.0
335,0.0
336,0.0
337,0.0
338,0.0
339,0.0
340,0.0
341,0.0
342,0.0
343,1.0
344,0.0
345,1.0
346,0.0
347,1.0
348,1.0
349,1.0
350,1.0
351,1.0
352,0.0
353,2.0
354,2.0
355,2.0
356,4.0
357,5.0
358,6.0
359,8.0
360,8.0
361,7.0
362,7.0
363,5.0
364,4.0
365,4.0
366,1.0
367,1.0
368,1.0
369,1.0
370,1.0
371,1.0
372,1.0
373,1.0
374,1.0
375,1.0
376,2.0
377,2.0
378,2.0
379,2.0
380,2.0
381,1.0
382,1.0
383,1.0
384,0.0
385,0.0
386,0.0
387,0.0
388,0.0
389,0.0
390,0.0
391,0.0
392,1.0
393,1.0
394,1.0
395,1.0
396,1.0
397,1.0
398,1.0
399,1.0
400,1.0
401,0.0
402,2.0
403,2.0
404,2.0
405,2.0
406,4.0
407,6.0
408,7.0
409,8.0
410,8.0
411,6.0
412,6.0
413,5.0
414,4.0
415,2.0
416,1.0
417,2.0
418,2.0
419,2.0
420,2.0
421,1.0
422,1.0
423,1.0
424,3.0
425,3.0
426,3.0
427,2.0
428,2.0
429,2.0
430,2.0
431,1.0
432,1.0
433,1.0
434,0.0
435,0.0
436,0.0
437,0.0
438,0.0
439,0.0
440,0.0
441,1.0
442,1.0
443,1.0
444,1.0
445,1.0
446,1.0
447,1.0
448,1.0
449,1.0
450,2.0
451,0.0
452,2.0
453,2.0
454,2.0
455,2.0
456,4.0
457,5.0
458,4.0
459,6.0
460,6.0
461,6.0
462,5.0
463,3.0
464,3.0
465,2.0
466,2.0
467,2.0
468,2.0
469,2.0
470,2.0
471,2.0
472,3.0
473,4.0
474,4.0
475,0.0
476,3.0
477,3.0
478,2.0
479,2.0
480,2.0
481,1.0
482,1.0
483,1.0
484,0.0
485,0.0
486,0.0
487,0.0
488,0.0
489,0.0
490,1.0
491,1.0
492,1.0
493,1.0
494,1.0
495,1.0
496,1.0
497,1.0
498,1.0
499,1.0
500,2.0
501,2.0
502,2.0
503,2.0
504,4.0
505,5.0
506,5.0
507,6.0
508,6.0
509,8.0
510,8.0
511,8.0
512,7.0
513,6.0
514,3.0
515,2.0
516,2.0
517,3.0
518,2.0
519,3.0
520,3.0
521,4.0
522,4.0
523,4.0
524,4.0
525,0.0
526,3.0
527,3.0
528,2.0
529,2.0
530,1.0
531,1.0
532,1.0
533,1.0
534,0.0
535,0.0
536,0.0
537,0.0
538,0.0
539,2.0
540,3.0
541,3.0
542,2.0
543,1.0
544,1.0
545,1.0
546,1.0
547,1.0
548,1.0
549,2.0
550,2.0
551,2.0
552,3.0
553,4.0
554,5.0
555,5.0
556,6.0
557,9.0
558,10.0
559,9.0
560,9.0
561,9.0
562,7.0
563,5.0
564,4.0
565,5.0
566,5.0
567,5.0
568,6.0
569,4.0
570,4.0
