Grid_Number,local_government_office
0,1.085957991059122
1,1.4224619187154108
2,1.917680268370124
3,2.649636225280017
4,3.4733081383045867
5,2.7061965043192795
6,2.13817469509546
7,1.7536791670476133
8,0.5050878849587207
9,0.6745155091110236
10,1.608832281447152
11,2.3213178501718392
12,1.5181685248711374
13,0.7284351986339253
14,0.0051604632960252275
15,0.5887670969440177
16,1.1875140364573644
17,1.7398063963790864
18,1.3234583762249112
19,0.12177008806734647
20,1.1640841909179636
21,2.484857142695553
22,3.78018002333649
23,3.6768244892394404
24,2.9129658879564997
25,1.92915131631884
26,0.7491154634207405
27,0.5568144860732281
28,1.046409927300484
29,0.8956822401080067
30,0.43579605234213525
31,0.8436563652547406
32,2.415022180865799
33,3.9775943508707323
34,4.928010554064003
35,4.533555064025319
36,4.242913384924261
37,3.0830754703793617
38,0.8654405833276096
39,1.349262088996833
40,3.448086171477092
41,3.6989071794038746
42,4.004627803780399
43,4.12258698716543
44,3.1353703527175973
45,1.4710364751887928
46,0.0049260412153107605
47,0.5814478358784686
48,0.5640745849004547
49,0.347706400361385
50,0.5326470677665202
51,0.8104549804396197
52,1.220114600916451
53,1.5415926648895388
54,1.3881847116464185
55,1.1336280363056899
56,0.8514301495910076
57,0.5883104665645356
58,1.7582979141516712
59,2.6336371420077755
60,2.253590081430676
61,1.3136170820284905
62,0.4238872044173604
63,0.10246978681441124
64,0.5944920758926501
65,1.2745316264956381
66,1.8902887131530761
67,1.7833599900473982
68,0.47488971060191215
69,0.9448622077761419
70,2.418776098419715
71,3.8759182392747196
72,4.224383677873659
73,3.4655499624127435
74,2.409474555206583
75,1.0795785074486757
76,0.42780387882411197
77,1.1174587739151793
78,0.9775152921653139
79,0.6972508772122173
80,0.21031794720251037
81,1.327183109045106
82,2.684569198080641
83,3.5533555659665943
84,3.618587423953353
85,3.4723104885501934
86,2.9493687750422732
87,0.7521135144416203
88,1.4536222248340074
89,2.9352238970552817
90,3.1227327949587917
91,3.383434468024092
92,3.5922244360083666
93,2.37612019342279
94,0.725777330630107
95,0.53252198362008
96,0.5818505552262973
97,0.540009508106205
98,0.3970308561830334
99,0.1116657942788861
100,0.503394966906872
101,0.5143523896982126
102,0.3985294033554876
103,0.19140919819370447
104,0.0418524992708335
105,0.4115800185841799
106,1.8623303837929661
107,3.0001057051937474
108,3.21341974209516
109,2.1305145966783376
110,1.0319354183934983
111,0.028460952962497687
112,0.15250736247837904
113,0.6006373872345794
114,1.385696579707489
115,2.078611807437851
116,2.329001930649377
117,0.9045284140163967
118,0.6622546226703507
119,2.3069889076618275
120,3.9534248996542756
121,4.614585848989788
122,4.128415221639895
123,3.0059104038154176
124,1.4985021084678074
125,0.24141583099271974
126,1.181216009779725
127,1.0877967722418684
128,0.766938481848447
129,0.18838469593064588
130,0.0006633629421385195
131,1.0346820730048458
132,1.9514187665491183
133,2.342294867551172
134,2.456577625385016
135,2.4858639697043254
136,0.6192396124210799
137,1.5060815457665067
138,2.2615575857540846
139,2.2705606071636883
140,2.210994931798513
141,1.842669687039228
142,0.8818884359716458
143,0.1398360240899374
144,0.4956279343838869
145,0.5774162977425902
146,0.47588890585865895
147,0.8957357732663082
148,0.44175434932530516
149,0.3723766442489457
150,1.5857941013062709
151,2.303195018498943
152,1.6738183125166457
153,1.019050791507641
154,0.9294772229143063
155,2.6536872568587357
156,3.9165789735602563
157,3.2503322730530497
158,1.92675684271624
159,0.6351708077084522
160,0.15470940927193078
161,0.15135038269907455
162,0.6063576000515004
163,1.5311498307554847
164,2.3185468565880165
165,2.912605048420649
166,1.4203901102229346
167,0.3015122922109067
168,2.123620459632258
169,3.9758801402514696
170,4.580593169745205
171,4.566378057366542
172,3.728597010596817
173,1.9970400241752218
174,0.016292750210777286
175,1.1479300661928529
176,1.1931712168416786
177,0.9181629845497
178,0.0836968842615031
179,0.07975139986781891
180,0.0530542043789992
181,0.37521887121436204
182,0.9914502932168734
183,1.3682304732876374
184,1.5970656938986558
185,0.48245258419294534
186,1.511781228715895
187,1.497217750085666
188,1.2936970075228973
189,0.9194514519844256
190,0.22661928065232997
191,0.8116061148185916
192,0.43022030900187314
193,0.3247900356320736
194,0.5051691663000846
195,0.3012697147675326
196,1.1003445798531943
197,1.2114110336986825
198,0.5075040137549458
199,0.9568114000888156
200,2.1428113869779786
201,2.0989294712230957
202,0.6584567211124327
203,1.4723617883547362
204,3.4590066434087374
205,4.658798844270321
206,3.210836452829462
207,1.5756345142458503
208,0.07322181527044586
209,0.15471379800849308
210,0.14919111974504584
211,0.6089053887771361
212,1.725898422927621
213,2.629487414562551
214,3.2413077620444612
215,2.021082999575028
216,0.14441830306307657
217,1.8388299281394933
218,3.875901769125849
219,4.393790123120959
220,4.614577862182568
221,4.011324026904553
222,2.395380608102999
223,0.328434170384302
224,0.8053027788011495
225,0.962976253479842
226,0.8100040329688709
227,0.21085848504637403
228,0.09260753694270989
229,0.20809268668144615
230,0.2986152313292928
231,0.24667912395752273
232,0.32301624574750804
233,0.7168770708748807
234,0.3540776154759187
235,0.9807875455232952
236,0.7298589940589736
237,0.35261317482380766
238,0.23155283857591485
239,1.121110283319516
240,1.7341195241322196
241,1.2537091187879303
242,0.3516898808710164
243,0.22176965255937192
244,0.019218083595913413
245,0.6012630257385044
246,1.2487310621831464
247,1.8550151993625608
248,0.3068374119129146
