Grid_Number,supermarket
310,13.0
311,9.0
312,8.0
313,8.0
314,10.0
315,12.0
316,12.0
317,12.0
318,12.0
319,12.0
320,20.0
321,29.0
322,31.0
323,34.0
324,34.0
325,30.0
326,25.0
327,19.0
328,13.0
329,8.0
330,5.0
331,5.0
332,6.0
333,3.0
334,4.0
335,4.0
336,3.0
337,10.0
338,15.0
339,14.0
340,14.0
341,13.0
342,13.0
343,20.0
344,22.0
345,21.0
346,27.0
347,23.0
348,17.0
349,17.0
350,15.0
351,14.0
352,16.0
353,17.0
354,18.0
355,13.0
356,15.0
357,11.0
358,13.0
359,14.0
360,11.0
361,10.0
362,10.0
363,15.0
364,14.0
365,14.0
366,16.0
367,14.0
368,22.0
369,30.0
370,32.0
371,37.0
372,39.0
373,38.0
374,33.0
375,33.0
376,25.0
377,17.0
378,8.0
379,5.0
380,6.0
381,5.0
382,4.0
383,3.0
384,3.0
385,4.0
386,9.0
387,14.0
388,14.0
389,13.0
390,13.0
391,13.0
392,21.0
393,22.0
394,23.0
395,27.0
396,23.0
397,21.0
398,16.0
399,14.0
400,14.0
401,15.0
402,18.0
403,19.0
404,13.0
405,11.0
406,14.0
407,14.0
408,14.0
409,13.0
410,11.0
411,18.0
412,18.0
413,16.0
414,19.0
415,18.0
416,19.0
417,27.0
418,35.0
419,38.0
420,38.0
421,39.0
422,40.0
423,38.0
424,37.0
425,27.0
426,16.0
427,4.0
428,6.0
429,6.0
430,6.0
431,5.0
432,2.0
433,2.0
434,2.0
435,10.0
436,13.0
437,13.0
438,13.0
439,13.0
440,13.0
441,23.0
442,24.0
443,23.0
444,26.0
445,25.0
446,21.0
447,16.0
448,14.0
449,14.0
450,17.0
451,17.0
452,19.0
453,11.0
454,11.0
455,12.0
456,14.0
457,12.0
458,13.0
459,13.0
460,22.0
461,24.0
462,23.0
463,20.0
464,21.0
465,23.0
466,34.0
467,43.0
468,45.0
469,43.0
470,42.0
471,39.0
472,40.0
473,37.0
474,29.0
475,18.0
476,7.0
477,7.0
478,6.0
479,5.0
480,5.0
481,2.0
482,2.0
483,2.0
484,9.0
485,13.0
486,13.0
487,13.0
488,13.0
489,14.0
490,22.0
491,23.0
492,23.0
493,24.0
494,30.0
495,24.0
496,17.0
497,15.0
498,16.0
499,19.0
500,18.0
501,18.0
502,14.0
503,14.0
504,12.0
505,14.0
506,15.0
507,17.0
508,19.0
509,30.0
510,33.0
511,30.0
512,27.0
513,27.0
514,26.0
515,36.0
516,45.0
517,47.0
518,43.0
519,47.0
520,43.0
521,40.0
522,33.0
523,27.0
524,17.0
525,9.0
526,7.0
527,7.0
528,5.0
529,5.0
530,3.0
531,3.0
532,3.0
533,5.0
534,13.0
535,12.0
536,13.0
537,13.0
538,13.0
539,28.0
540,31.0
541,33.0
542,29.0
543,36.0
544,32.0
545,24.0
546,17.0
547,22.0
548,23.0
549,26.0
550,19.0
551,17.0
552,19.0
553,20.0
554,18.0
555,20.0
556,21.0
557,34.0
558,47.0
559,47.0
560,47.0
561,43.0
562,33.0
563,28.0
564,37.0
565,47.0
566,46.0
567,42.0
568,44.0
569,42.0
570,37.0
571,32.0
572,27.0
573,17.0
574,9.0
575,8.0
576,7.0
577,7.0
578,6.0
579,6.0
580,7.0
581,6.0
582,5.0
583,12.0
584,14.0
585,13.0
586,14.0
587,14.0
588,29.0
589,33.0
590,40.0
591,44.0
592,35.0
593,32.0
594,34.0
595,34.0
596,28.0
597,23.0
598,18.0
599,22.0
600,21.0
601,19.0
602,22.0
603,23.0
604,32.0
605,39.0
606,48.0
607,60.0
608,60.0
609,56.0
610,53.0
611,48.0
612,37.0
613,39.0
614,44.0
615,48.0
616,1.0
617,5.0
618,41.0
619,37.0
620,33.0
621,25.0
622,13.0
623,9.0
624,8.0
625,7.0
626,7.0
627,9.0
628,7.0
629,7.0
630,6.0
631,6.0
632,5.0
633,14.0
634,13.0
635,14.0
636,14.0
637,31.0
638,40.0
639,51.0
640,53.0
641,51.0
642,47.0
643,51.0
644,54.0
645,47.0
646,41.0
647,27.0
648,26.0
649,23.0
650,25.0
651,24.0
652,27.0
653,39.0
654,51.0
655,59.0
656,64.0
657,3.0
658,2.0
659,66.0
660,57.0
661,57.0
662,41.0
663,40.0
664,42.0
665,2.0
666,1.0
667,41.0
668,38.0
669,33.0
670,21.0
671,13.0
672,10.0
673,8.0
674,7.0
675,10.0
676,9.0
677,7.0
678,7.0
679,6.0
680,6.0
681,6.0
682,7.0
683,7.0
684,9.0
685,8.0
686,33.0
687,50.0
688,59.0
689,68.0
690,76.0
691,75.0
692,88.0
693,84.0
694,74.0
695,59.0
696,51.0
697,43.0
698,35.0
699,28.0
700,27.0
701,32.0
702,47.0
703,58.0
704,66.0
705,74.0
706,5.0
707,2.0
708,88.0
709,79.0
710,73.0
711,52.0
712,41.0
713,34.0
714,3.0
715,37.0
716,41.0
717,32.0
718,25.0
719,20.0
720,12.0
721,10.0
722,9.0
723,7.0
724,9.0
725,8.0
726,7.0
727,7.0
728,6.0
729,6.0
730,7.0
731,8.0
732,6.0
733,4.0
734,4.0
735,39.0
736,56.0
737,65.0
738,84.0
739,103.0
740,117.0
741,115.0
742,125.0
743,111.0
744,80.0
745,61.0
746,52.0
747,45.0
748,38.0
749,31.0
750,47.0
751,54.0
752,67.0
753,81.0
754,6.0
755,11.0
756,11.0
757,119.0
758,118.0
759,90.0
760,66.0
761,47.0
762,37.0
763,2.0
764,37.0
765,36.0
766,29.0
767,27.0
768,20.0
769,13.0
770,12.0
771,8.0
772,6.0
773,9.0
774,10.0
775,10.0
776,8.0
777,5.0
778,5.0
779,8.0
780,8.0
781,7.0
782,4.0
783,4.0
784,51.0
785,72.0
786,101.0
787,116.0
788,125.0
789,135.0
790,127.0
791,134.0
792,139.0
793,108.0
794,80.0
795,64.0
796,57.0
797,46.0
798,44.0
799,52.0
800,61.0
801,80.0
802,97.0
803,9.0
804,6.0
805,10.0
806,1.0
807,142.0
808,122.0
809,88.0
810,68.0
811,44.0
812,1.0
813,39.0
814,41.0
815,33.0
816,26.0
817,23.0
818,19.0
819,14.0
820,10.0
821,11.0
822,14.0
823,13.0
824,11.0
825,9.0
826,7.0
827,6.0
828,7.0
829,9.0
830,9.0
831,5.0
832,4.0
833,75.0
834,102.0
835,134.0
836,147.0
837,148.0
838,149.0
839,150.0
840,158.0
841,156.0
842,141.0
843,93.0
844,72.0
845,70.0
846,61.0
847,50.0
848,57.0
849,67.0
850,97.0
851,119.0
852,10.0
853,165.0
854,4.0
855,8.0
856,5.0
857,152.0
858,128.0
859,89.0
860,73.0
861,1.0
862,54.0
863,55.0
864,50.0
865,35.0
866,3.0
867,22.0
868,21.0
869,22.0
870,16.0
871,17.0
872,19.0
873,17.0
874,15.0
875,11.0
876,9.0
877,8.0
878,9.0
879,7.0
880,5.0
881,5.0
882,80.0
883,112.0
884,158.0
885,175.0
886,184.0
887,170.0
888,174.0
889,176.0
890,166.0
891,155.0
892,122.0
893,90.0
894,73.0
895,68.0
896,57.0
897,65.0
898,74.0
899,108.0
900,150.0
901,188.0
902,212.0
903,8.0
904,12.0
905,10.0
906,173.0
907,154.0
908,121.0
909,115.0
910,1.0
911,80.0
912,73.0
913,66.0
914,49.0
915,35.0
916,27.0
917,26.0
918,25.0
919,21.0
920,18.0
921,20.0
922,18.0
923,17.0
924,16.0
925,14.0
926,8.0
927,8.0
928,6.0
929,5.0
930,5.0
931,90.0
932,130.0
933,170.0
934,198.0
935,212.0
936,197.0
937,189.0
938,191.0
939,180.0
940,158.0
941,135.0
942,102.0
943,82.0
944,71.0
945,64.0
946,68.0
947,81.0
948,8.0
949,177.0
950,228.0
951,5.0
952,18.0
953,9.0
954,14.0
955,10.0
956,177.0
957,161.0
958,2.0
959,3.0
960,113.0
961,102.0
962,86.0
963,69.0
964,4.0
965,39.0
966,32.0
967,33.0
968,29.0
969,18.0
970,19.0
971,20.0
972,19.0
973,17.0
974,14.0
975,9.0
976,7.0
977,4.0
978,4.0
979,6.0
980,97.0
981,130.0
982,176.0
983,209.0
984,223.0
985,223.0
986,201.0
987,206.0
988,184.0
989,172.0
990,130.0
991,108.0
992,84.0
993,85.0
994,63.0
995,69.0
996,90.0
997,138.0
998,200.0
999,3.0
1000,3.0
1001,13.0
1002,15.0
1003,12.0
1004,10.0
1005,1.0
1006,179.0
1007,5.0
1008,9.0
1009,1.0
1010,1.0
1011,3.0
1012,83.0
1013,7.0
1014,46.0
1015,43.0
1016,38.0
1017,31.0
1018,20.0
1019,5.0
1020,20.0
1021,20.0
1022,23.0
1023,19.0
1024,14.0
1025,6.0
1026,5.0
1027,5.0
1028,5.0
1029,98.0
1030,125.0
1031,176.0
1032,208.0
1033,236.0
1034,244.0
1035,220.0
1036,215.0
1037,206.0
1038,180.0
1039,131.0
1040,106.0
1041,79.0
1042,80.0
1043,75.0
1044,78.0
1045,4.0
1046,155.0
1047,219.0
1048,12.0
1049,4.0
1050,13.0
1051,20.0
1052,9.0
1053,18.0
1054,3.0
1055,4.0
1056,2.0
1057,6.0
1058,10.0
1059,10.0
1060,131.0
1061,2.0
1062,94.0
1063,68.0
1064,50.0
1065,2.0
1066,3.0
1067,4.0
1068,3.0
1069,4.0
1070,26.0
1071,29.0
1072,27.0
1073,22.0
1074,17.0
1075,14.0
1076,8.0
1077,4.0
1078,112.0
1079,132.0
1080,175.0
1081,212.0
1082,243.0
1083,244.0
1084,234.0
1085,227.0
1086,215.0
1087,190.0
1088,142.0
1089,107.0
1090,82.0
1091,3.0
1092,1.0
1093,91.0
1094,109.0
1095,144.0
1096,4.0
1097,242.0
1098,11.0
1099,21.0
1100,22.0
1101,5.0
1102,10.0
1103,4.0
1104,9.0
1105,5.0
1106,8.0
1107,11.0
1108,9.0
1109,4.0
1110,4.0
1111,3.0
1112,80.0
1113,56.0
1114,2.0
1115,2.0
1116,2.0
1117,2.0
1118,3.0
1119,34.0
1120,37.0
1121,35.0
1122,24.0
1123,20.0
1124,19.0
1125,15.0
1126,8.0
1127,111.0
1128,132.0
1129,153.0
1130,203.0
1131,225.0
1132,232.0
1133,219.0
1134,206.0
1135,181.0
1136,161.0
1137,128.0
1138,105.0
1139,87.0
1140,72.0
1141,77.0
1142,93.0
1143,114.0
1144,156.0
1145,6.0
1146,8.0
1147,13.0
1148,22.0
1149,13.0
1150,6.0
1151,5.0
1152,6.0
1153,7.0
1154,8.0
1155,12.0
1156,7.0
1157,11.0
1158,5.0
1159,8.0
1160,4.0
1161,86.0
1162,66.0
1163,59.0
1164,44.0
1165,3.0
1166,2.0
1167,1.0
1168,41.0
1169,44.0
1170,38.0
1171,32.0
1172,24.0
1173,22.0
1174,19.0
1175,15.0
1176,109.0
1177,133.0
1178,151.0
1179,168.0
1180,207.0
1181,198.0
1182,195.0
1183,174.0
1184,152.0
1185,138.0
1186,118.0
1187,101.0
1188,4.0
1189,65.0
1190,83.0
1191,3.0
1192,118.0
1193,2.0
1194,9.0
1195,8.0
1196,11.0
1197,15.0
1198,11.0
1199,6.0
1200,6.0
1201,299.0
1202,7.0
1203,8.0
1204,7.0
1205,8.0
1206,11.0
1207,8.0
1208,4.0
1209,3.0
1210,104.0
1211,79.0
1212,52.0
1213,41.0
1214,40.0
1215,1.0
1216,2.0
1217,46.0
1218,43.0
1219,37.0
1220,2.0
1221,35.0
1222,36.0
1223,29.0
1224,26.0
1225,101.0
1226,115.0
1227,141.0
1228,158.0
1229,170.0
1230,167.0
1231,165.0
1232,149.0
1233,143.0
1234,125.0
1235,113.0
1236,4.0
1237,6.0
1238,68.0
1239,1.0
1240,2.0
1241,1.0
1242,4.0
1243,13.0
1244,8.0
1245,8.0
1246,10.0
1247,8.0
1248,12.0
1249,8.0
1250,6.0
1251,4.0
1252,5.0
1253,6.0
1254,6.0
1255,10.0
1256,9.0
1257,8.0
1258,3.0
1259,3.0
1260,85.0
1261,66.0
1262,43.0
1263,45.0
1264,47.0
1265,49.0
1266,47.0
1267,4.0
1268,40.0
1269,7.0
1270,6.0
1271,43.0
1272,35.0
1273,30.0
1274,86.0
1275,94.0
1276,114.0
1277,130.0
1278,144.0
1279,150.0
1280,135.0
1281,132.0
1282,124.0
1283,115.0
1284,106.0
1285,93.0
1286,76.0
1287,63.0
1288,2.0
1289,2.0
1290,2.0
1291,129.0
1292,4.0
1293,6.0
1294,12.0
1295,9.0
1296,6.0
1297,23.0
1298,6.0
1299,8.0
1300,8.0
1301,4.0
1302,6.0
1303,6.0
1304,13.0
1305,8.0
1306,5.0
1307,3.0
1308,7.0
1309,97.0
1310,81.0
1311,58.0
1312,51.0
1313,48.0
1314,56.0
1315,3.0
1316,1.0
1317,3.0
1318,4.0
1319,6.0
1320,48.0
1321,38.0
1322,31.0
1323,66.0
1324,80.0
1325,91.0
1326,115.0
1327,129.0
1328,128.0
1329,120.0
1330,109.0
1331,108.0
1332,107.0
1333,102.0
1334,91.0
1335,74.0
1336,62.0
1337,70.0
1338,1.0
1339,1.0
1340,3.0
1341,120.0
1342,167.0
1343,9.0
1344,5.0
1345,2.0
1346,4.0
1347,7.0
1348,12.0
1349,7.0
1350,9.0
1351,4.0
1352,8.0
1353,12.0
1354,8.0
1355,193.0
1356,169.0
1357,2.0
1358,1.0
1359,80.0
1360,69.0
1361,49.0
1362,46.0
1363,49.0
1364,1.0
1365,6.0
1366,5.0
1367,2.0
1368,3.0
1369,48.0
1370,40.0
1371,30.0
1372,46.0
1373,61.0
1374,76.0
1375,93.0
1376,103.0
1377,102.0
1378,102.0
1379,92.0
1380,88.0
1381,98.0
1382,105.0
1383,85.0
1384,68.0
1385,63.0
1386,59.0
1387,67.0
1388,1.0
1389,1.0
1390,103.0
1391,124.0
1392,179.0
1393,6.0
1394,5.0
1395,5.0
1396,13.0
1397,13.0
1398,11.0
1399,8.0
1400,263.0
1401,6.0
1402,10.0
1403,7.0
1404,201.0
1405,13.0
1406,3.0
1407,107.0
1408,85.0
1409,4.0
1410,53.0
1411,48.0
1412,43.0
1413,1.0
1414,48.0
1415,54.0
1416,1.0
1417,1.0
1418,46.0
1419,40.0
1420,27.0
1421,34.0
1422,48.0
1423,55.0
1424,70.0
1425,78.0
1426,87.0
1427,88.0
1428,87.0
1429,80.0
1430,81.0
1431,98.0
1432,88.0
1433,76.0
1434,64.0
1435,8.0
1436,1.0
1437,86.0
1438,95.0
1439,97.0
1440,112.0
1441,152.0
1442,164.0
1443,3.0
1444,6.0
1445,13.0
1446,3.0
1447,7.0
1448,2.0
1449,8.0
1450,11.0
1451,13.0
1452,5.0
1453,3.0
1454,18.0
1455,3.0
1456,112.0
1457,83.0
1458,2.0
1459,51.0
1460,48.0
1461,45.0
1462,43.0
1463,50.0
1464,55.0
1465,3.0
1466,1.0
1467,6.0
1468,36.0
1469,25.0
1470,26.0
1471,34.0
1472,45.0
1473,51.0
1474,55.0
1475,65.0
1476,70.0
1477,7.0
1478,70.0
1479,89.0
1480,96.0
1481,83.0
1482,71.0
1483,76.0
1484,80.0
1485,76.0
1486,82.0
1487,86.0
1488,93.0
1489,94.0
1490,119.0
1491,145.0
1492,9.0
1493,9.0
1494,9.0
1495,5.0
1496,9.0
1497,4.0
1498,15.0
1499,11.0
1500,10.0
1501,10.0
1502,4.0
1503,8.0
1504,8.0
1505,5.0
1506,4.0
1507,5.0
1508,6.0
1509,7.0
1510,4.0
1511,3.0
1512,38.0
1513,47.0
1514,49.0
1515,49.0
1516,41.0
1517,32.0
1518,21.0
1519,18.0
1520,26.0
1521,29.0
1522,40.0
1523,42.0
1524,45.0
1525,51.0
1526,63.0
1527,85.0
1528,5.0
1529,92.0
1530,86.0
1531,87.0
1532,89.0
1533,92.0
1534,98.0
1535,92.0
1536,76.0
1537,88.0
1538,86.0
1539,96.0
1540,119.0
1541,7.0
1542,9.0
1543,4.0
1544,7.0
1545,8.0
1546,7.0
1547,4.0
1548,7.0
1549,11.0
1550,8.0
1551,4.0
1552,4.0
1553,8.0
1554,6.0
1555,4.0
1556,1.0
1557,51.0
1558,2.0
1559,1.0
1560,31.0
1561,28.0
1562,36.0
1563,36.0
1564,39.0
1565,33.0
1566,27.0
1567,22.0
1568,16.0
1569,18.0
1570,20.0
1571,27.0
1572,30.0
1573,39.0
1574,52.0
1575,57.0
1576,75.0
1577,81.0
1578,86.0
1579,105.0
1580,108.0
1581,106.0
1582,111.0
1583,111.0
1584,106.0
1585,91.0
1586,83.0
1587,85.0
1588,97.0
1589,111.0
1590,147.0
1591,180.0
1592,202.0
1593,8.0
1594,4.0
1595,8.0
1596,6.0
1597,9.0
1598,6.0
1599,7.0
1600,5.0
1601,2.0
1602,4.0
1603,5.0
1604,2.0
1605,68.0
1606,57.0
1607,41.0
1608,29.0
1609,26.0
1610,26.0
1611,29.0
1612,26.0
1613,28.0
1614,29.0
1615,25.0
1616,22.0
1617,14.0
1618,16.0
1619,16.0
1620,19.0
1621,28.0
1622,43.0
1623,61.0
1624,65.0
1625,74.0
1626,85.0
1627,91.0
1628,104.0
1629,131.0
1630,140.0
1631,132.0
1632,127.0
1633,114.0
1634,96.0
1635,87.0
1636,97.0
1637,94.0
1638,115.0
1639,155.0
1640,183.0
1641,7.0
1642,7.0
1643,9.0
1644,9.0
1645,2.0
1646,4.0
1647,6.0
1648,15.0
1649,14.0
1650,8.0
1651,5.0
1652,6.0
1653,2.0
1654,74.0
1655,55.0
1656,39.0
1657,25.0
1658,19.0
1659,20.0
1660,18.0
1661,21.0
1662,20.0
1663,20.0
1664,21.0
1665,19.0
1666,11.0
1667,16.0
1668,17.0
1669,18.0
1670,21.0
1671,47.0
1672,61.0
1673,65.0
1674,80.0
1675,84.0
1676,93.0
1677,9.0
1678,10.0
1679,157.0
1680,150.0
1681,142.0
1682,124.0
1683,107.0
1684,98.0
1685,94.0
1686,95.0
1687,124.0
1688,160.0
1689,206.0
1690,6.0
1691,7.0
1692,12.0
1693,7.0
1694,5.0
1695,6.0
1696,8.0
1697,16.0
1698,9.0
1699,3.0
1700,4.0
1701,4.0
1702,5.0
1703,3.0
1704,49.0
1705,35.0
1706,23.0
1707,15.0
1708,15.0
1709,13.0
1710,14.0
1711,13.0
1712,13.0
1713,12.0
1714,9.0
1715,10.0
1716,13.0
1717,16.0
1718,18.0
1719,20.0
1720,3.0
1721,2.0
1722,59.0
1723,79.0
1724,17.0
1725,7.0
1726,155.0
1727,177.0
1728,174.0
1729,167.0
1730,159.0
1731,136.0
1732,118.0
1733,113.0
1734,109.0
1735,113.0
1736,131.0
1737,184.0
1738,221.0
1739,8.0
1740,18.0
1741,8.0
1742,6.0
1743,4.0
1744,6.0
1745,4.0
1746,3.0
1747,1.0
1748,3.0
1749,4.0
1750,5.0
1751,4.0
1752,53.0
1753,38.0
1754,25.0
1755,18.0
1756,9.0
1757,9.0
1758,8.0
1759,8.0
1760,7.0
1761,7.0
1762,8.0
1763,6.0
1764,8.0
1765,11.0
1766,14.0
1767,12.0
1768,17.0
1769,33.0
1770,49.0
1771,61.0
1772,95.0
1773,10.0
1774,7.0
1775,164.0
1776,189.0
1777,198.0
1778,185.0
1779,173.0
1780,14.0
1781,139.0
1782,129.0
1783,121.0
1784,123.0
1785,149.0
1786,187.0
1787,224.0
1788,13.0
1789,23.0
1790,8.0
1791,7.0
1792,4.0
1793,6.0
1794,2.0
1795,147.0
1796,1.0
1797,6.0
1798,10.0
1799,4.0
1800,3.0
1801,41.0
1802,33.0
1803,17.0
1804,11.0
1805,4.0
1806,7.0
1807,7.0
1808,6.0
1809,5.0
1810,6.0
1811,6.0
1812,5.0
1813,7.0
1814,8.0
1815,9.0
1816,11.0
1817,13.0
1818,29.0
1819,49.0
1820,80.0
1821,108.0
1822,141.0
1823,160.0
1824,6.0
1825,188.0
1826,5.0
1827,210.0
1828,6.0
1829,7.0
1830,162.0
1831,139.0
1832,124.0
1833,130.0
1834,165.0
1835,186.0
1836,210.0
1837,7.0
1838,19.0
1839,8.0
1840,11.0
1841,5.0
1842,6.0
1843,5.0
1844,5.0
1845,2.0
1846,4.0
1847,4.0
1848,4.0
1849,54.0
1850,41.0
1851,28.0
1852,14.0
1853,8.0
1854,3.0
1855,5.0
1856,6.0
1857,5.0
1858,7.0
1859,7.0
1860,6.0
1861,6.0
1862,5.0
1863,7.0
1864,8.0
1865,11.0
1866,12.0
1867,19.0
1868,57.0
1869,79.0
1870,108.0
1871,135.0
1872,165.0
1873,176.0
1874,7.0
1875,12.0
1876,225.0
1877,197.0
1878,5.0
1879,8.0
1880,144.0
1881,129.0
1882,123.0
1883,172.0
1884,181.0
1885,11.0
1886,11.0
1887,35.0
1888,17.0
1889,242.0
1890,239.0
1891,194.0
1892,3.0
1893,9.0
1894,5.0
1895,4.0
1896,82.0
1897,67.0
1898,53.0
1899,38.0
1900,25.0
1901,11.0
1902,5.0
1903,2.0
1904,3.0
1905,5.0
1906,7.0
1907,7.0
1908,6.0
1909,6.0
1910,6.0
1911,5.0
1912,5.0
1913,7.0
1914,9.0
1915,12.0
1916,23.0
1917,51.0
1918,75.0
1919,105.0
1920,4.0
1921,11.0
1922,174.0
1923,194.0
1924,13.0
1925,226.0
1926,213.0
1927,7.0
1928,14.0
1929,137.0
1930,128.0
1931,120.0
1932,152.0
1933,177.0
1934,5.0
1935,13.0
1936,25.0
1937,12.0
1938,250.0
1939,233.0
1940,3.0
1941,3.0
1942,5.0
1943,11.0
1944,92.0
1945,86.0
1946,73.0
1947,58.0
1948,38.0
1949,19.0
1950,10.0
1951,3.0
1952,1.0
1953,1.0
1954,3.0
1955,5.0
1956,6.0
1957,6.0
1958,5.0
1959,3.0
1960,3.0
1961,5.0
1962,5.0
1963,6.0
1964,6.0
1965,19.0
1966,36.0
1967,66.0
1968,102.0
1969,7.0
1970,17.0
1971,15.0
1972,15.0
1973,226.0
1974,225.0
1975,4.0
1976,7.0
1977,5.0
1978,4.0
1979,116.0
1980,126.0
1981,145.0
1982,195.0
1983,5.0
1984,12.0
1985,14.0
1986,3.0
1987,245.0
1988,237.0
1989,207.0
1990,143.0
1991,125.0
1992,116.0
1993,106.0
1994,94.0
1995,83.0
1996,65.0
1997,42.0
1998,26.0
1999,14.0
2000,7.0
2001,6.0
2002,2.0
2003,3.0
2004,4.0
2005,5.0
2006,5.0
2007,5.0
2008,4.0
2009,13.0
2010,13.0
2011,13.0
2012,7.0
2013,6.0
2014,17.0
2015,33.0
2016,60.0
2017,97.0
2018,12.0
2019,10.0
2020,166.0
2021,187.0
2022,2.0
2023,3.0
2024,5.0
2025,14.0
2026,10.0
2027,7.0
2028,136.0
2029,150.0
2030,164.0
2031,2.0
2032,245.0
2033,3.0
2034,273.0
2035,264.0
2036,250.0
2037,244.0
2038,212.0
2039,163.0
2040,3.0
2041,3.0
2042,138.0
2043,121.0
2044,103.0
2045,81.0
2046,45.0
2047,28.0
2048,20.0
2049,10.0
2050,6.0
2051,5.0
2052,4.0
2053,5.0
2054,5.0
2055,5.0
2056,5.0
2057,5.0
2058,16.0
2059,16.0
2060,21.0
2061,22.0
2062,16.0
2063,26.0
2064,48.0
2065,70.0
2066,99.0
2067,133.0
2068,6.0
2069,173.0
2070,11.0
2071,11.0
2072,6.0
2073,6.0
2074,11.0
2075,8.0
2076,3.0
2077,1.0
2078,158.0
2079,164.0
2080,208.0
2081,253.0
2082,273.0
2083,273.0
2084,5.0
2085,5.0
2086,4.0
2087,5.0
2088,4.0
2089,6.0
2090,3.0
2091,4.0
2092,126.0
2093,104.0
2094,77.0
2095,56.0
2096,37.0
2097,24.0
2098,13.0
2099,7.0
2100,6.0
2101,9.0
2102,5.0
2103,5.0
2104,5.0
2105,5.0
2106,5.0
2107,18.0
2108,22.0
2109,25.0
2110,28.0
2111,32.0
2112,40.0
2113,64.0
2114,90.0
2115,115.0
2116,149.0
2117,164.0
2118,1.0
2119,4.0
2120,15.0
2121,192.0
2122,5.0
2123,11.0
2124,7.0
2125,3.0
2126,163.0
2127,168.0
2128,165.0
2129,192.0
2130,222.0
2131,259.0
2132,5.0
2133,17.0
2134,10.0
2135,10.0
2136,7.0
2137,10.0
2138,11.0
