Grid_Number,hospital
210,24.0
211,18.0
212,11.0
213,17.0
214,18.0
215,17.0
216,15.0
217,12.0
218,6.0
219,9.0
220,11.0
221,12.0
222,22.0
223,29.0
224,39.0
225,44.0
226,35.0
227,21.0
228,14.0
229,8.0
230,10.0
231,9.0
232,10.0
233,10.0
234,9.0
235,9.0
236,10.0
237,12.0
238,13.0
239,12.0
240,25.0
241,40.0
242,40.0
243,34.0
244,34.0
245,9.0
246,12.0
247,15.0
248,19.0
249,26.0
250,20.0
251,29.0
252,31.0
253,33.0
254,32.0
255,34.0
256,36.0
257,24.0
258,30.0
259,23.0
260,17.0
261,24.0
262,23.0
263,22.0
264,18.0
265,17.0
266,12.0
267,15.0
268,10.0
269,14.0
270,21.0
271,34.0
272,61.0
273,78.0
274,77.0
275,64.0
276,47.0
277,28.0
278,11.0
279,9.0
280,11.0
281,10.0
282,10.0
283,9.0
284,5.0
285,5.0
286,12.0
287,12.0
288,16.0
289,41.0
290,40.0
291,36.0
292,35.0
293,34.0
294,18.0
295,22.0
296,21.0
297,29.0
298,33.0
299,26.0
300,33.0
301,30.0
302,33.0
303,35.0
304,35.0
305,34.0
306,26.0
307,29.0
308,22.0
309,23.0
310,26.0
311,23.0
312,24.0
313,22.0
314,19.0
315,12.0
316,14.0
317,17.0
318,20.0
319,32.0
320,72.0
321,86.0
322,91.0
323,91.0
324,92.0
325,80.0
326,52.0
327,26.0
328,12.0
329,11.0
330,10.0
331,12.0
332,11.0
333,5.0
334,5.0
335,8.0
336,7.0
337,24.0
338,38.0
339,35.0
340,35.0
341,35.0
342,35.0
343,22.0
344,23.0
345,26.0
346,32.0
347,34.0
348,32.0
349,31.0
350,33.0
351,31.0
352,35.0
353,35.0
354,36.0
355,28.0
356,26.0
357,20.0
358,23.0
359,30.0
360,29.0
361,25.0
362,24.0
363,22.0
364,18.0
365,15.0
366,25.0
367,29.0
368,68.0
369,90.0
370,93.0
371,96.0
372,99.0
373,95.0
374,89.0
375,80.0
376,43.0
377,16.0
378,10.0
379,11.0
380,12.0
381,10.0
382,7.0
383,5.0
384,5.0
385,6.0
386,34.0
387,34.0
388,35.0
389,36.0
390,36.0
391,36.0
392,25.0
393,28.0
394,29.0
395,34.0
396,34.0
397,43.0
398,42.0
399,39.0
400,41.0
401,38.0
402,35.0
403,36.0
404,21.0
405,16.0
406,23.0
407,28.0
408,30.0
409,28.0
410,28.0
411,28.0
412,25.0
413,20.0
414,24.0
415,31.0
416,31.0
417,90.0
418,97.0
419,103.0
420,104.0
421,104.0
422,103.0
423,94.0
424,87.0
425,58.0
426,20.0
427,10.0
428,9.0
429,8.0
430,12.0
431,13.0
432,14.0
433,13.0
434,6.0
435,34.0
436,35.0
437,37.0
438,37.0
439,36.0
440,34.0
441,28.0
442,27.0
443,31.0
444,33.0
445,52.0
446,47.0
447,45.0
448,32.0
449,34.0
450,31.0
451,33.0
452,22.0
453,13.0
454,17.0
455,23.0
456,26.0
457,27.0
458,29.0
459,34.0
460,37.0
461,50.0
462,48.0
463,42.0
464,38.0
465,41.0
466,93.0
467,108.0
468,110.0
469,108.0
470,107.0
471,105.0
472,98.0
473,90.0
474,61.0
475,18.0
476,9.0
477,8.0
478,12.0
479,14.0
480,15.0
481,13.0
482,14.0
483,14.0
484,31.0
485,34.0
486,36.0
487,36.0
488,34.0
489,33.0
490,28.0
491,31.0
492,34.0
493,48.0
494,64.0
495,63.0
496,57.0
497,40.0
498,34.0
499,34.0
500,33.0
501,14.0
502,11.0
503,22.0
504,23.0
505,27.0
506,29.0
507,34.0
508,48.0
509,70.0
510,89.0
511,84.0
512,70.0
513,51.0
514,45.0
515,99.0
516,112.0
517,113.0
518,112.0
519,108.0
520,106.0
521,101.0
522,97.0
523,64.0
524,18.0
525,10.0
526,14.0
527,17.0
528,16.0
529,16.0
530,14.0
531,16.0
532,14.0
533,18.0
534,34.0
535,33.0
536,35.0
537,35.0
538,34.0
539,40.0
540,45.0
541,53.0
542,71.0
543,77.0
544,84.0
545,74.0
546,62.0
547,48.0
548,32.0
549,29.0
550,21.0
551,12.0
552,18.0
553,24.0
554,23.0
555,33.0
556,50.0
557,92.0
558,126.0
559,140.0
560,137.0
561,126.0
562,100.0
563,72.0
564,92.0
565,110.0
566,112.0
567,112.0
568,108.0
569,109.0
570,102.0
571,91.0
572,49.0
573,16.0
574,10.0
575,18.0
576,17.0
577,18.0
578,16.0
579,15.0
580,18.0
581,19.0
582,15.0
583,33.0
584,35.0
585,34.0
586,34.0
587,35.0
588,46.0
589,54.0
590,86.0
591,117.0
592,117.0
593,102.0
594,99.0
595,88.0
596,67.0
597,38.0
598,23.0
599,24.0
600,12.0
601,16.0
602,20.0
603,26.0
604,36.0
605,90.0
606,137.0
607,145.0
608,152.0
609,156.0
610,147.0
611,136.0
612,118.0
613,90.0
614,105.0
615,13.0
616,23.0
617,23.0
618,112.0
619,106.0
620,90.0
621,28.0
622,16.0
623,15.0
624,23.0
625,22.0
626,21.0
627,20.0
628,19.0
629,19.0
630,20.0
631,20.0
632,18.0
633,29.0
634,34.0
635,34.0
636,32.0
637,48.0
638,88.0
639,121.0
640,157.0
641,176.0
642,175.0
643,149.0
644,147.0
645,125.0
646,96.0
647,51.0
648,34.0
649,16.0
650,21.0
651,23.0
652,32.0
653,46.0
654,123.0
655,146.0
656,157.0
657,45.0
658,49.0
659,160.0
660,154.0
661,146.0
662,102.0
663,99.0
664,115.0
665,15.0
666,16.0
667,104.0
668,96.0
669,69.0
670,27.0
671,17.0
672,16.0
673,23.0
674,22.0
675,24.0
676,28.0
677,22.0
678,25.0
679,25.0
680,23.0
681,20.0
682,15.0
683,10.0
684,15.0
685,13.0
686,64.0
687,112.0
688,161.0
689,203.0
690,237.0
691,258.0
692,284.0
693,257.0
694,208.0
695,163.0
696,111.0
697,66.0
698,36.0
699,23.0
700,23.0
701,43.0
702,75.0
703,146.0
704,169.0
705,56.0
706,98.0
707,101.0
708,189.0
709,183.0
710,180.0
711,138.0
712,88.0
713,93.0
714,11.0
715,92.0
716,87.0
717,68.0
718,40.0
719,29.0
720,20.0
721,13.0
722,24.0
723,25.0
724,29.0
725,27.0
726,29.0
727,25.0
728,25.0
729,26.0
730,17.0
731,13.0
732,8.0
733,5.0
734,5.0
735,78.0
736,144.0
737,204.0
738,240.0
739,291.0
740,330.0
741,336.0
742,325.0
743,272.0
744,223.0
745,158.0
746,107.0
747,62.0
748,34.0
749,34.0
750,52.0
751,80.0
752,164.0
753,199.0
754,58.0
755,112.0
756,111.0
757,251.0
758,246.0
759,214.0
760,164.0
761,95.0
762,75.0
763,9.0
764,77.0
765,61.0
766,53.0
767,41.0
768,28.0
769,21.0
770,18.0
771,23.0
772,24.0
773,32.0
774,45.0
775,44.0
776,27.0
777,26.0
778,25.0
779,16.0
780,13.0
781,8.0
782,6.0
783,5.0
784,111.0
785,185.0
786,250.0
787,326.0
788,384.0
789,421.0
790,399.0
791,408.0
792,344.0
793,274.0
794,198.0
795,143.0
796,106.0
797,71.0
798,54.0
799,62.0
800,89.0
801,200.0
802,243.0
803,43.0
804,104.0
805,110.0
806,84.0
807,316.0
808,294.0
809,192.0
810,114.0
811,80.0
812,8.0
813,11.0
814,75.0
815,55.0
816,41.0
817,36.0
818,25.0
819,18.0
820,12.0
821,39.0
822,45.0
823,47.0
824,46.0
825,44.0
826,43.0
827,22.0
828,14.0
829,14.0
830,11.0
831,9.0
832,4.0
833,156.0
834,256.0
835,339.0
836,396.0
837,441.0
838,478.0
839,475.0
840,452.0
841,425.0
842,328.0
843,221.0
844,160.0
845,144.0
846,111.0
847,95.0
848,89.0
849,134.0
850,240.0
851,308.0
852,28.0
853,406.0
854,90.0
855,65.0
856,34.0
857,327.0
858,261.0
859,155.0
860,121.0
861,9.0
862,117.0
863,109.0
864,84.0
865,58.0
866,2.0
867,36.0
868,22.0
869,40.0
870,41.0
871,54.0
872,61.0
873,57.0
874,52.0
875,41.0
876,25.0
877,15.0
878,14.0
879,9.0
880,7.0
881,4.0
882,198.0
883,292.0
884,412.0
885,498.0
886,544.0
887,529.0
888,526.0
889,505.0
890,451.0
891,367.0
892,283.0
893,197.0
894,155.0
895,131.0
896,116.0
897,135.0
898,171.0
899,250.0
900,388.0
901,447.0
902,481.0
903,82.0
904,91.0
905,60.0
906,371.0
907,290.0
908,21.0
909,210.0
910,14.0
911,167.0
912,159.0
913,149.0
914,120.0
915,100.0
916,75.0
917,44.0
918,49.0
919,53.0
920,56.0
921,58.0
922,59.0
923,49.0
924,44.0
925,37.0
926,13.0
927,12.0
928,7.0
929,7.0
930,4.0
931,212.0
932,349.0
933,438.0
934,550.0
935,616.0
936,597.0
937,576.0
938,564.0
939,468.0
940,381.0
941,313.0
942,218.0
943,171.0
944,144.0
945,143.0
946,167.0
947,190.0
948,28.0
949,423.0
950,509.0
951,73.0
952,121.0
953,136.0
954,108.0
955,56.0
956,375.0
957,312.0
958,22.0
959,18.0
960,16.0
961,19.0
962,196.0
963,169.0
964,6.0
965,102.0
966,79.0
967,60.0
968,60.0
969,59.0
970,62.0
971,59.0
972,49.0
973,47.0
974,43.0
975,19.0
976,12.0
977,6.0
978,7.0
979,4.0
980,240.0
981,382.0
982,480.0
983,583.0
984,656.0
985,673.0
986,640.0
987,592.0
988,516.0
989,414.0
990,328.0
991,245.0
992,189.0
993,172.0
994,167.0
995,191.0
996,227.0
997,309.0
998,432.0
999,78.0
1000,125.0
1001,137.0
1002,159.0
1003,138.0
1004,69.0
1005,35.0
1006,381.0
1007,40.0
1008,41.0
1009,54.0
1010,43.0
1011,35.0
1012,217.0
1013,13.0
1014,123.0
1015,101.0
1016,93.0
1017,66.0
1018,60.0
1019,23.0
1020,28.0
1021,58.0
1022,56.0
1023,58.0
1024,44.0
1025,22.0
1026,14.0
1027,3.0
1028,3.0
1029,246.0
1030,403.0
1031,508.0
1032,629.0
1033,678.0
1034,720.0
1035,699.0
1036,656.0
1037,557.0
1038,472.0
1039,367.0
1040,261.0
1041,182.0
1042,172.0
1043,26.0
1044,24.0
1045,34.0
1046,361.0
1047,474.0
1048,107.0
1049,138.0
1050,166.0
1051,183.0
1052,135.0
1053,80.0
1054,54.0
1055,40.0
1056,72.0
1057,68.0
1058,82.0
1059,71.0
1060,338.0
1061,55.0
1062,219.0
1063,162.0
1064,114.0
1065,12.0
1066,12.0
1067,27.0
1068,33.0
1069,32.0
1070,67.0
1071,90.0
1072,96.0
1073,76.0
1074,66.0
1075,53.0
1076,25.0
1077,4.0
1078,280.0
1079,373.0
1080,518.0
1081,623.0
1082,671.0
1083,716.0
1084,695.0
1085,675.0
1086,607.0
1087,513.0
1088,367.0
1089,264.0
1090,173.0
1091,23.0
1092,28.0
1093,28.0
1094,36.0
1095,369.0
1096,118.0
1097,590.0
1098,133.0
1099,134.0
1100,150.0
1101,128.0
1102,74.0
1103,61.0
1104,75.0
1105,98.0
1106,108.0
1107,109.0
1108,92.0
1109,103.0
1110,62.0
1111,53.0
1112,189.0
1113,126.0
1114,14.0
1115,16.0
1116,14.0
1117,27.0
1118,24.0
1119,92.0
1120,114.0
1121,113.0
1122,90.0
1123,78.0
1124,69.0
1125,59.0
1126,26.0
1127,284.0
1128,373.0
1129,462.0
1130,566.0
1131,642.0
1132,663.0
1133,626.0
1134,613.0
1135,551.0
1136,453.0
1137,346.0
1138,252.0
1139,192.0
1140,168.0
1141,26.0
1142,21.0
1143,32.0
1144,70.0
1145,105.0
1146,125.0
1147,133.0
1148,149.0
1149,137.0
1150,118.0
1151,75.0
1152,74.0
1153,99.0
1154,107.0
1155,130.0
1156,138.0
1157,125.0
1158,109.0
1159,76.0
1160,55.0
1161,239.0
1162,155.0
1163,139.0
1164,90.0
1165,11.0
1166,21.0
1167,19.0
1168,101.0
1169,120.0
1170,110.0
1171,92.0
1172,80.0
1173,76.0
1174,71.0
1175,38.0
1176,266.0
1177,375.0
1178,433.0
1179,522.0
1180,591.0
1181,594.0
1182,575.0
1183,506.0
1184,458.0
1185,383.0
1186,306.0
1187,250.0
1188,44.0
1189,168.0
1190,9.0
1191,13.0
1192,23.0
1193,68.0
1194,110.0
1195,148.0
1196,139.0
1197,142.0
1198,142.0
1199,110.0
1200,92.0
1201,733.0
1202,110.0
1203,120.0
1204,128.0
1205,151.0
1206,128.0
1207,106.0
1208,96.0
1209,64.0
1210,255.0
1211,11.0
1212,134.0
1213,3.0
1214,74.0
1215,9.0
1216,9.0
1217,112.0
1218,117.0
1219,102.0
1220,50.0
1221,93.0
1222,101.0
1223,95.0
1224,82.0
1225,235.0
1226,329.0
1227,409.0
1228,454.0
1229,527.0
1230,547.0
1231,528.0
1232,456.0
1233,405.0
1234,339.0
1235,268.0
1236,49.0
1237,39.0
1238,30.0
1239,15.0
1240,5.0
1241,19.0
1242,65.0
1243,101.0
1244,140.0
1245,151.0
1246,137.0
1247,152.0
1248,142.0
1249,131.0
1250,112.0
1251,111.0
1252,125.0
1253,121.0
1254,133.0
1255,150.0
1256,104.0
1257,68.0
1258,43.0
1259,28.0
1260,198.0
1261,146.0
1262,87.0
1263,70.0
1264,74.0
1265,89.0
1266,107.0
1267,19.0
1268,51.0
1269,69.0
1270,65.0
1271,106.0
1272,97.0
1273,91.0
1274,205.0
1275,265.0
1276,348.0
1277,392.0
1278,435.0
1279,458.0
1280,451.0
1281,389.0
1282,351.0
1283,311.0
1284,246.0
1285,221.0
1286,197.0
1287,24.0
1288,12.0
1289,4.0
1290,14.0
1291,340.0
1292,65.0
1293,120.0
1294,131.0
1295,137.0
1296,164.0
1297,161.0
1298,132.0
1299,128.0
1300,128.0
1301,128.0
1302,141.0
1303,157.0
1304,157.0
1305,118.0
1306,59.0
1307,52.0
1308,36.0
1309,21.0
1310,152.0
1311,91.0
1312,74.0
1313,58.0
1314,80.0
1315,10.0
1316,14.0
1317,48.0
1318,73.0
1319,64.0
1320,105.0
1321,103.0
1322,88.0
1323,144.0
1324,214.0
1325,263.0
1326,336.0
1327,387.0
1328,409.0
1329,397.0
1330,308.0
1331,299.0
1332,273.0
1333,249.0
1334,231.0
1335,190.0
1336,158.0
1337,15.0
1338,10.0
1339,14.0
1340,27.0
1341,393.0
1342,84.0
1343,75.0
1344,111.0
1345,132.0
1346,164.0
1347,159.0
1348,139.0
1349,140.0
1350,122.0
1351,140.0
1352,135.0
1353,156.0
1354,131.0
1355,87.0
1356,70.0
1357,53.0
1358,22.0
1359,187.0
1360,119.0
1361,55.0
1362,43.0
1363,74.0
1364,8.0
1365,10.0
1366,34.0
1367,56.0
1368,52.0
1369,105.0
1370,99.0
1371,88.0
1372,99.0
1373,156.0
1374,205.0
1375,263.0
1376,314.0
1377,343.0
1378,313.0
1379,271.0
1380,261.0
1381,246.0
1382,276.0
1383,232.0
1384,194.0
1385,23.0
1386,25.0
1387,28.0
1388,12.0
1389,21.0
1390,403.0
1391,464.0
1392,571.0
1393,86.0
1394,96.0
1395,158.0
1396,166.0
1397,160.0
1398,124.0
1399,131.0
1400,806.0
1401,160.0
1402,158.0
1403,123.0
1404,574.0
1405,78.0
1406,65.0
1407,242.0
1408,181.0
1409,8.0
1410,77.0
1411,37.0
1412,55.0
1413,3.0
1414,102.0
1415,11.0
1416,17.0
1417,26.0
1418,105.0
1419,93.0
1420,67.0
1421,79.0
1422,102.0
1423,137.0
1424,196.0
1425,220.0
1426,261.0
1427,250.0
1428,23.0
1429,221.0
1430,239.0
1431,282.0
1432,253.0
1433,208.0
1434,179.0
1435,27.0
1436,27.0
1437,17.0
1438,308.0
1439,367.0
1440,428.0
1441,512.0
1442,589.0
1443,105.0
1444,144.0
1445,135.0
1446,156.0
1447,144.0
1448,123.0
1449,130.0
1450,141.0
1451,161.0
1452,135.0
1453,139.0
1454,92.0
1455,92.0
1456,278.0
1457,184.0
1458,6.0
1459,85.0
1460,51.0
1461,5.0
1462,3.0
1463,99.0
1464,5.0
1465,6.0
1466,14.0
1467,22.0
1468,86.0
1469,57.0
1470,55.0
1471,69.0
1472,84.0
1473,116.0
1474,140.0
1475,160.0
1476,178.0
1477,22.0
1478,218.0
1479,253.0
1480,280.0
1481,234.0
1482,220.0
1483,239.0
1484,33.0
1485,241.0
1486,259.0
1487,304.0
1488,340.0
1489,365.0
1490,429.0
1491,529.0
1492,109.0
1493,126.0
1494,138.0
1495,136.0
1496,118.0
1497,135.0
1498,126.0
1499,156.0
1500,142.0
1501,130.0
1502,111.0
1503,98.0
1504,86.0
1505,52.0
1506,31.0
1507,9.0
1508,10.0
1509,8.0
1510,6.0
1511,6.0
1512,65.0
1513,96.0
1514,101.0
1515,94.0
1516,75.0
1517,58.0
1518,39.0
1519,26.0
1520,31.0
1521,53.0
1522,65.0
1523,79.0
1524,93.0
1525,118.0
1526,157.0
1527,218.0
1528,18.0
1529,241.0
1530,251.0
1531,267.0
1532,268.0
1533,288.0
1534,283.0
1535,290.0
1536,284.0
1537,327.0
1538,322.0
1539,377.0
1540,508.0
1541,75.0
1542,81.0
1543,119.0
1544,115.0
1545,103.0
1546,140.0
1547,137.0
1548,132.0
1549,126.0
1550,97.0
1551,113.0
1552,90.0
1553,76.0
1554,50.0
1555,33.0
1556,16.0
1557,10.0
1558,9.0
1559,6.0
1560,3.0
1561,38.0
1562,52.0
1563,55.0
1564,59.0
1565,47.0
1566,36.0
1567,30.0
1568,9.0
1569,19.0
1570,31.0
1571,50.0
1572,65.0
1573,75.0
1574,101.0
1575,134.0
1576,198.0
1577,223.0
1578,248.0
1579,285.0
1580,322.0
1581,328.0
1582,361.0
1583,371.0
1584,354.0
1585,334.0
1586,310.0
1587,329.0
1588,399.0
1589,518.0
1590,577.0
1591,628.0
1592,702.0
1593,108.0
1594,116.0
1595,124.0
1596,122.0
1597,138.0
1598,123.0
1599,136.0
1600,111.0
1601,91.0
1602,74.0
1603,51.0
1604,33.0
1605,151.0
1606,102.0
1607,71.0
1608,39.0
1609,28.0
1610,27.0
1611,30.0
1612,35.0
1613,43.0
1614,39.0
1615,29.0
1616,27.0
1617,11.0
1618,15.0
1619,26.0
1620,36.0
1621,55.0
1622,78.0
1623,122.0
1624,147.0
1625,200.0
1626,244.0
1627,276.0
1628,334.0
1629,411.0
1630,470.0
1631,489.0
1632,446.0
1633,401.0
1634,387.0
1635,347.0
1636,394.0
1637,424.0
1638,454.0
1639,575.0
1640,657.0
1641,109.0
1642,113.0
1643,121.0
1644,110.0
1645,141.0
1646,127.0
1647,126.0
1648,131.0
1649,115.0
1650,91.0
1651,76.0
1652,41.0
1653,43.0
1654,175.0
1655,109.0
1656,77.0
1657,39.0
1658,27.0
1659,23.0
1660,20.0
1661,23.0
1662,33.0
1663,33.0
1664,27.0
1665,25.0
1666,10.0
1667,14.0
1668,30.0
1669,34.0
1670,48.0
1671,74.0
1672,121.0
1673,152.0
1674,213.0
1675,271.0
1676,317.0
1677,94.0
1678,85.0
1679,534.0
1680,571.0
1681,80.0
1682,457.0
1683,377.0
1684,395.0
1685,421.0
1686,454.0
1687,485.0
1688,553.0
1689,632.0
1690,151.0
1691,153.0
1692,122.0
1693,119.0
1694,135.0
1695,120.0
1696,134.0
1697,131.0
1698,111.0
1699,85.0
1700,61.0
1701,48.0
1702,38.0
1703,17.0
1704,105.0
1705,76.0
1706,40.0
1707,27.0
1708,19.0
1709,16.0
1710,18.0
1711,16.0
1712,16.0
1713,5.0
1714,3.0
1715,11.0
1716,17.0
1717,28.0
1718,36.0
1719,46.0
1720,14.0
1721,13.0
1722,147.0
1723,223.0
1724,42.0
1725,80.0
1726,448.0
1727,495.0
1728,559.0
1729,588.0
1730,574.0
1731,119.0
1732,417.0
1733,417.0
1734,441.0
1735,498.0
1736,525.0
1737,511.0
1738,600.0
1739,165.0
1740,183.0
1741,120.0
1742,137.0
1743,141.0
1744,125.0
1745,131.0
1746,100.0
1747,105.0
1748,97.0
1749,96.0
1750,74.0
1751,39.0
1752,156.0
1753,118.0
1754,66.0
1755,41.0
1756,22.0
1757,15.0
1758,13.0
1759,14.0
1760,13.0
1761,12.0
1762,4.0
1763,2.0
1764,11.0
1765,12.0
1766,24.0
1767,31.0
1768,40.0
1769,56.0
1770,94.0
1771,157.0
1772,260.0
1773,42.0
1774,67.0
1775,482.0
1776,603.0
1777,650.0
1778,650.0
1779,615.0
1780,133.0
1781,506.0
1782,479.0
1783,470.0
1784,472.0
1785,481.0
1786,552.0
1787,656.0
1788,168.0
1789,161.0
1790,170.0
1791,144.0
1792,146.0
1793,138.0
1794,119.0
1795,533.0
1796,75.0
1797,72.0
1798,80.0
1799,67.0
1800,36.0
1801,132.0
1802,99.0
1803,52.0
1804,35.0
1805,17.0
1806,13.0
1807,13.0
1808,12.0
1809,11.0
1810,9.0
1811,3.0
1812,2.0
1813,11.0
1814,12.0
1815,17.0
1816,26.0
1817,29.0
1818,44.0
1819,95.0
1820,162.0
1821,276.0
1822,379.0
1823,462.0
1824,93.0
1825,668.0
1826,161.0
1827,699.0
1828,155.0
1829,153.0
1830,576.0
1831,534.0
1832,488.0
1833,505.0
1834,508.0
1835,554.0
1836,617.0
1837,159.0
1838,143.0
1839,157.0
1840,130.0
1841,125.0
1842,122.0
1843,103.0
1844,102.0
1845,68.0
1846,69.0
1847,61.0
1848,58.0
1849,158.0
1850,114.0
1851,75.0
1852,50.0
1853,27.0
1854,14.0
1855,12.0
1856,12.0
1857,11.0
1858,12.0
1859,5.0
1860,3.0
1861,1.0
1862,11.0
1863,11.0
1864,16.0
1865,25.0
1866,27.0
1867,40.0
1868,96.0
1869,174.0
1870,267.0
1871,363.0
1872,483.0
1873,589.0
1874,129.0
1875,135.0
1876,775.0
1877,725.0
1878,144.0
1879,115.0
1880,540.0
1881,486.0
1882,522.0
1883,534.0
1884,529.0
1885,149.0
1886,151.0
1887,134.0
1888,123.0
1889,678.0
1890,587.0
1891,526.0
1892,76.0
1893,79.0
1894,58.0
1895,55.0
1896,292.0
1897,208.0
1898,150.0
1899,105.0
1900,72.0
1901,37.0
1902,16.0
1903,13.0
1904,13.0
1905,13.0
1906,12.0
1907,7.0
1908,3.0
1909,3.0
1910,2.0
1911,8.0
1912,10.0
1913,12.0
1914,20.0
1915,29.0
1916,50.0
1917,89.0
1918,8.0
1919,254.0
1920,51.0
1921,81.0
1922,594.0
1923,668.0
1924,143.0
1925,801.0
1926,788.0
1927,126.0
1928,113.0
1929,520.0
1930,507.0
1931,512.0
1932,482.0
1933,490.0
1934,159.0
1935,207.0
1936,129.0
1937,98.0
1938,670.0
1939,617.0
1940,41.0
1941,46.0
1942,56.0
1943,41.0
1944,348.0
1945,263.0
1946,209.0
1947,157.0
1948,102.0
1949,58.0
1950,22.0
1951,9.0
1952,10.0
1953,9.0
1954,9.0
1955,6.0
1956,7.0
1957,10.0
1958,9.0
1959,5.0
1960,10.0
1961,14.0
1962,15.0
1963,18.0
1964,4.0
1965,50.0
1966,97.0
1967,143.0
1968,213.0
1969,72.0
1970,114.0
1971,114.0
1972,117.0
1973,780.0
1974,136.0
1975,131.0
1976,150.0
1977,132.0
1978,101.0
1979,501.0
1980,473.0
1981,466.0
1982,521.0
1983,138.0
1984,150.0
1985,127.0
1986,67.0
1987,664.0
1988,619.0
1989,564.0
1990,534.0
1991,470.0
1992,396.0
1993,339.0
1994,285.0
1995,226.0
1996,190.0
1997,117.0
1998,57.0
1999,38.0
2000,18.0
2001,10.0
2002,7.0
2003,9.0
2004,8.0
2005,16.0
2006,20.0
2007,13.0
2008,10.0
2009,34.0
2010,33.0
2011,36.0
2012,26.0
2013,20.0
2014,44.0
2015,94.0
2016,162.0
2017,229.0
2018,72.0
2019,114.0
2020,555.0
2021,644.0
2022,182.0
2023,168.0
2024,153.0
2025,144.0
2026,133.0
2027,105.0
2028,476.0
2029,498.0
2030,20.0
2031,71.0
2032,551.0
2033,108.0
2034,622.0
2035,670.0
2036,683.0
2037,633.0
2038,603.0
2039,535.0
2040,50.0
2041,40.0
2042,407.0
2043,358.0
2044,271.0
2045,196.0
2046,120.0
2047,61.0
2048,45.0
2049,36.0
2050,11.0
2051,8.0
2052,14.0
2053,27.0
2054,26.0
2055,26.0
2056,25.0
2057,23.0
2058,66.0
2059,62.0
2060,57.0
2061,56.0
2062,59.0
2063,64.0
2064,117.0
2065,196.0
2066,256.0
2067,354.0
2068,80.0
2069,574.0
2070,157.0
2071,159.0
2072,176.0
2073,154.0
2074,153.0
2075,141.0
2076,96.0
2077,55.0
2078,494.0
2079,512.0
2080,553.0
2081,573.0
2082,623.0
2083,654.0
2084,64.0
2085,78.0
2086,74.0
2087,86.0
2088,93.0
2089,101.0
2090,101.0
2091,74.0
2092,362.0
2093,279.0
2094,206.0
2095,149.0
2096,80.0
2097,51.0
2098,42.0
2099,20.0
2100,12.0
2101,28.0
2102,28.0
2103,26.0
2104,25.0
2105,25.0
2106,25.0
2107,78.0
2108,93.0
2109,101.0
2110,100.0
2111,90.0
2112,101.0
2113,158.0
2114,243.0
2115,304.0
2116,386.0
2117,477.0
2118,86.0
2119,108.0
2120,150.0
2121,721.0
2122,116.0
2123,123.0
2124,121.0
2125,74.0
2126,520.0
2127,567.0
2128,543.0
2129,559.0
2130,601.0
2131,646.0
2132,94.0
2133,97.0
2134,111.0
2135,125.0
2136,143.0
2137,140.0
2138,144.0
