Grid_Number,taxi_stand
0,1.2128491486052662
1,1.2125036305498142
2,1.2076088718486209
3,1.1979275801580733
4,0.5148529099529987
5,0.16302840780917904
6,0.19409132768648488
7,0.5521407520411195
8,0.9066553385262086
9,1.253336475560558
10,1.3554392242707762
11,1.3947709911613055
12,0.3427047328429071
13,0.5212714488028214
14,1.3986399603802147
15,1.8382733282027748
16,2.1132748158224604
17,2.387769490925777
18,2.6574994690622242
19,2.918074508334872
20,0.6806762344434374
21,0.07431811943637877
22,0.8700946027573445
23,1.6974470558367976
24,2.5444795812883876
25,3.396959098529704
26,4.2389796422278545
27,4.554411756653539
28,4.547141964818227
29,4.504304398432611
30,4.424114278427722
31,4.307525389693512
32,4.158218027652396
33,3.9820241595839163
34,3.7859896436785623
35,3.5773782336056557
36,2.340542428699855
37,0.7342825984646552
38,0.9032265184221542
39,2.5572178598349655
40,4.212419600428028
41,5.852547780795969
42,7.459737841908049
43,8.933047273318952
44,9.233937516007643
45,9.484775865353944
46,9.667710407801016
47,9.767777563633219
48,9.77665186137327
49,1.2122665202669922
50,1.2129104129571224
51,1.2085205073659127
52,1.1987885236580733
53,0.5688921209288946
54,0.19689406272860832
55,0.18148521304039605
56,0.5610824372295974
57,0.936598687785774
58,1.3029492368864122
59,1.3588032344137828
60,1.3997841543565828
61,0.50717117852113
62,0.4024019292809426
63,1.3281496135462385
64,1.7584686361458044
65,2.0509560119790438
66,2.3439351320349253
67,2.6323373172138527
68,2.9108570614050513
69,1.0002558272858642
70,0.2091030273543547
71,0.6314860603399648
72,1.5114811423986703
73,2.4174142379412915
74,3.33271347496805
75,4.238428229882598
76,4.550675891647334
77,4.551093727325897
78,4.510122896482046
79,4.425033675627667
80,4.296902897436923
81,4.130625894815147
82,3.9339973157969905
83,3.716240175235453
84,3.486533617063498
85,2.6574964185124754
86,0.9750713560702224
87,0.7413293804577752
88,2.476662240276046
89,4.215597417810799
90,5.941735080608476
91,7.6366616914860845
92,8.793227297960431
93,9.138234464886896
94,9.431093026920443
95,9.64751716641711
96,9.765911386079486
97,9.77381196042295
98,1.2113070914489816
99,1.21317330189102
100,1.2094477849219165
101,1.1997262245100373
102,0.6294809396358251
103,0.23498299806385511
104,0.1672752101580445
105,0.5711314028308643
106,0.9702347046429605
107,1.312068305547138
108,1.3625540001873306
109,1.4052942791541392
110,0.6898350103858228
111,0.26951773440287796
112,1.2484438296575573
113,1.6677982144579018
114,1.9797521527981699
115,2.293623738526996
116,2.6033384860598106
117,2.902416811559953
118,1.3581234206795598
119,0.5297208709601309
120,0.3586548304892276
121,1.2962232514821972
122,2.26784308431289
123,3.2542866194147537
124,4.232970552384182
125,4.5432348417886095
126,4.554218826403925
127,4.5165707299997555
128,4.426033368675802
129,4.283795509998155
130,4.096565837548536
131,3.87503311834528
132,3.6314766671515755
133,3.3775611865961728
134,2.9968034300011803
135,1.236076738250913
136,0.5606746905129221
137,2.3785412031639734
138,4.202695571219814
139,6.0173188685136045
140,7.804242960442167
141,8.615750402377417
142,9.013426639194627
143,9.359316407691747
144,9.620059195270219
145,9.763393414637855
146,9.769638424131845
147,1.2098423867383172
148,1.2132259536974688
149,1.2103737378626338
150,1.2007497397029239
151,0.6978440986309524
152,0.2781212277115046
153,0.15113474258430687
154,0.5824956950407104
155,1.0082671189575632
156,1.3132686646416878
157,1.3667601954673354
158,1.4113705544791464
159,0.8933914012974019
160,0.12035545730859849
161,1.1578252951319845
162,1.5640704381198047
163,1.8977264190923688
164,2.2353333321511726
165,2.5695655544916627
166,2.892419426330851
167,1.7596748135318103
168,0.8935805732022855
169,0.045265581718560495
170,1.0454783868271078
171,2.090203397883368
172,3.157291422585646
173,4.219934071867552
174,4.530076229464242
175,4.555745322444332
176,4.5236956468272425
177,4.42711017380066
178,4.267233817733818
179,4.053602507615792
180,3.8013152477432897
181,3.526999244943245
182,3.2454897093300916
183,2.968148324861504
184,1.5165682979888824
185,0.3603859096961587
186,2.260011489382305
187,4.168651807349834
188,6.0719336393680985
189,7.914246733742614
190,8.38722488556991
191,8.846832278526506
192,9.259983975655338
193,9.580976037068037
194,9.75981145413278
195,9.763213057420383
196,1.2076955970510062
197,1.2129732352859774
198,1.2112707137648158
199,1.2018687888155108
200,0.7755169452165501
201,0.3273577963975677
202,0.1326444012039119
203,0.5954370707054786
204,1.0515846649852447
205,1.3146415465476748
206,1.3715072720375974
207,1.418092373128442
208,1.1209497876371461
209,0.04774648861542301
210,1.0542315319936733
211,1.4445279691509223
212,1.8023769846866962
213,2.1670799936197347
214,2.529756466248451
215,2.880400827282805
216,2.21084331369605
217,1.3075654153079541
218,0.31612351515410225
219,0.751704471182049
220,1.877385527142118
221,3.035705170784904
222,4.195165881283017
223,4.507932766112509
224,4.554287940457254
225,4.531491523222312
226,4.428244179412189
227,4.2456778988364
228,3.9979802025531908
229,3.707221047693607
230,3.3962525080642063
231,3.08377887804358
232,2.7826747914416794
233,1.8144417965097237
234,0.14041841476009903
235,2.1184358084013604
236,4.107812094571273
237,6.0965213910837415
238,7.563837179387861
239,8.089237505206912
240,8.618994652830683
241,9.116723156144932
242,9.521836189114408
243,9.754316265764388
244,9.752630751147976
245,1.2046204261874118
246,1.21227698759564
247,1.2120940426559883
